Year,Dates,Documents,Links,StartDate,EndDate,DummyMeeting,Name,Group,Class,Size,FileType,Comments
2006,March 27-28 Meeting - 2006," (Released Apr 18, 2006)Minutes",/fomc/minutes/20060328.htm,27-Mar-2006,28-Mar-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Apr 18, 2006"
2006,March 27-28 Meeting - 2006,"Transcript (1.04 MB PDF)",/monetarypolicy/files/FOMC20060328meeting.pdf,27-Mar-2006,28-Mar-2006,1,Transcript,Transcript,Transcript,1.04 MB ,PDF,""
2006,March 27-28 Meeting - 2006,"Presentation materials (1.75 MB PDF)",/monetarypolicy/files/FOMC20060328material.pdf,27-Mar-2006,28-Mar-2006,1,Presentation materials,Transcript,Transcript,1.75 MB ,PDF,""
2006,March 27-28 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20060328material.htm,27-Mar-2006,28-Mar-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2006,May 10 Meeting - 2006,"Beige Book",http://www.federalreserve.gov/fomc/beigebook/2006/20060426/default.htm,10-May-2006,10-May-2006,1,Beige Book,Beige Book,Economic Information,,PDF,""
2006,May 10 Meeting - 2006,"Greenbook:

                Part 1 (925 KB PDF)",/monetarypolicy/files/FOMC20060510gbpt120060503.pdf,10-May-2006,10-May-2006,1,Part 1,Greenbook,Economic Information,925 KB ,PDF,""
2006,May 10 Meeting - 2006,"Greenbook:

                Part 2 (1.36 MB PDF)",/monetarypolicy/files/FOMC20060510gbpt220060503.pdf,10-May-2006,10-May-2006,1,Part 2,Greenbook,Economic Information,1.36 MB ,PDF,""
2006,May 10 Meeting - 2006,"Greenbook:

                Supplement (332 KB PDF)",/monetarypolicy/files/FOMC20060510gbsup20060505.pdf,10-May-2006,10-May-2006,1,Supplement,Greenbook,Economic Information,332 KB ,PDF,""
2006,May 10 Meeting - 2006,"Bluebook (782 KB PDF)",/monetarypolicy/files/FOMC20060510bluebook20060505.pdf,10-May-2006,10-May-2006,1,Bluebook,Bluebook,Economic Information,782 KB ,PDF,""
2006,May 10 Meeting - 2006,"Agenda (29 KB PDF)",/monetarypolicy/files/FOMC20060510Agenda.pdf,10-May-2006,10-May-2006,1,Agenda,Agenda,Agenda,29 KB ,PDF,""
2006,May 10 Meeting - 2006,"Statement",/newsevents/press/monetary/20060510a.htm,10-May-2006,10-May-2006,1,Statement,Statement,Meeting Summary,,HTML,""
2006,May 10 Meeting - 2006," (Released May 31, 2006)Minutes",/fomc/minutes/20060510.htm,10-May-2006,10-May-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released May 31, 2006"
2006,May 10 Meeting - 2006,"Transcript (752 KB PDF)",/monetarypolicy/files/FOMC20060510meeting.pdf,10-May-2006,10-May-2006,1,Transcript,Transcript,Transcript,752 KB ,PDF,""
2006,May 10 Meeting - 2006,"Presentation materials (1.07 MB PDF)",/monetarypolicy/files/FOMC20060510material.pdf,10-May-2006,10-May-2006,1,Presentation materials,Transcript,Transcript,1.07 MB ,PDF,""
2006,May 10 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20060510material.htm,10-May-2006,10-May-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2006,June 28-29 Meeting - 2006,"Beige Book",http://www.federalreserve.gov/fomc/beigebook/2006/20060614/default.htm,28-Jun-2006,29-Jun-2006,1,Beige Book,Beige Book,Economic Information,,PDF,""
2006,June 28-29 Meeting - 2006,"Greenbook:

                Part 1 (914 KB PDF)",/monetarypolicy/files/FOMC20060629gbpt120060621.pdf,28-Jun-2006,29-Jun-2006,1,Part 1,Greenbook,Economic Information,914 KB ,PDF,""
2006,June 28-29 Meeting - 2006,"Greenbook:

                Part 2 (1.34 MB PDF)",/monetarypolicy/files/FOMC20060629gbpt220060621.pdf,28-Jun-2006,29-Jun-2006,1,Part 2,Greenbook,Economic Information,1.34 MB ,PDF,""
2006,June 28-29 Meeting - 2006,"Greenbook:

                Supplement (492 KB PDF)",/monetarypolicy/files/FOMC20060629gbsup20060623.pdf,28-Jun-2006,29-Jun-2006,1,Supplement,Greenbook,Economic Information,492 KB ,PDF,""
2006,June 28-29 Meeting - 2006,"Bluebook (781 KB PDF)",/monetarypolicy/files/FOMC20060629bluebook20060622.pdf,28-Jun-2006,29-Jun-2006,1,Bluebook,Bluebook,Economic Information,781 KB ,PDF,""
2006,June 28-29 Meeting - 2006,"Agenda (30 KB PDF)",/monetarypolicy/files/FOMC20060629Agenda.pdf,28-Jun-2006,29-Jun-2006,1,Agenda,Agenda,Agenda,30 KB ,PDF,""
2006,June 28-29 Meeting - 2006,"Statement",/newsevents/press/monetary/20060629a.htm,28-Jun-2006,29-Jun-2006,1,Statement,Statement,Meeting Summary,,HTML,""
2006,June 28-29 Meeting - 2006," (Released Jul 20, 2006)Minutes",/fomc/minutes/20060629.htm,28-Jun-2006,29-Jun-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Jul 20, 2006"
2006,June 28-29 Meeting - 2006,"Transcript (920 KB PDF)",/monetarypolicy/files/FOMC20060629meeting.pdf,28-Jun-2006,29-Jun-2006,1,Transcript,Transcript,Transcript,920 KB ,PDF,""
2006,June 28-29 Meeting - 2006,"Presentation materials (3.21 MB PDF)",/monetarypolicy/files/FOMC20060629material.pdf,28-Jun-2006,29-Jun-2006,1,Presentation materials,Transcript,Transcript,3.21 MB ,PDF,""
2006,June 28-29 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20060629material.htm,28-Jun-2006,29-Jun-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2006,August 8 Meeting - 2006,"Beige Book",http://www.federalreserve.gov/fomc/beigebook/2006/20060726/default.htm,08-Aug-2006,08-Aug-2006,1,Beige Book,Beige Book,Economic Information,,PDF,""
2006,August 8 Meeting - 2006,"Greenbook:

                Part 1 (776 KB PDF)",/monetarypolicy/files/FOMC20060808gbpt120060803.pdf,08-Aug-2006,08-Aug-2006,1,Part 1,Greenbook,Economic Information,776 KB ,PDF,""
2006,August 8 Meeting - 2006,"Greenbook:

                Part 2 (1.71 MB PDF)",/monetarypolicy/files/FOMC20060808gbpt220060803.pdf,08-Aug-2006,08-Aug-2006,1,Part 2,Greenbook,Economic Information,1.71 MB ,PDF,""
2006,August 8 Meeting - 2006,"Greenbook:

                Supplement (838 KB PDF)",/monetarypolicy/files/FOMC20060808gbsup20060804.pdf,08-Aug-2006,08-Aug-2006,1,Supplement,Greenbook,Economic Information,838 KB ,PDF,""
2006,August 8 Meeting - 2006,"Bluebook (798 KB PDF)",/monetarypolicy/files/FOMC20060808bluebook20060803.pdf,08-Aug-2006,08-Aug-2006,1,Bluebook,Bluebook,Economic Information,798 KB ,PDF,""
2006,August 8 Meeting - 2006,"Agenda (23 KB PDF)",/monetarypolicy/files/FOMC20060808Agenda.pdf,08-Aug-2006,08-Aug-2006,1,Agenda,Agenda,Agenda,23 KB ,PDF,""
2006,August 8 Meeting - 2006,"Statement",/newsevents/press/monetary/20060808a.htm,08-Aug-2006,08-Aug-2006,1,Statement,Statement,Meeting Summary,,HTML,""
2006,August 8 Meeting - 2006," (Released Aug 29, 2006)Minutes",/fomc/minutes/20060808.htm,08-Aug-2006,08-Aug-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Aug 29, 2006"
2006,August 8 Meeting - 2006,"Transcript (855 KB PDF)",/monetarypolicy/files/FOMC20060808meeting.pdf,08-Aug-2006,08-Aug-2006,1,Transcript,Transcript,Transcript,855 KB ,PDF,""
2006,August 8 Meeting - 2006,"Presentation materials (1.16 MB PDF)",/monetarypolicy/files/FOMC20060808material.pdf,08-Aug-2006,08-Aug-2006,1,Presentation materials,Transcript,Transcript,1.16 MB ,PDF,""
2006,August 8 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20060808material.htm,08-Aug-2006,08-Aug-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2006,September 20 Meeting - 2006,"Beige Book",http://www.federalreserve.gov/fomc/beigebook/2006/20060906/default.htm,20-Sep-2006,20-Sep-2006,1,Beige Book,Beige Book,Economic Information,,PDF,""
2006,September 20 Meeting - 2006,"Greenbook:

                Part 1 (1.21 MB PDF)",/monetarypolicy/files/FOMC20060920gbpt120060913.pdf,20-Sep-2006,20-Sep-2006,1,Part 1,Greenbook,Economic Information,1.21 MB ,PDF,""
2006,September 20 Meeting - 2006,"Greenbook:

                Part 2 (1.52 MB PDF)",/monetarypolicy/files/FOMC20060920gbpt220060913.pdf,20-Sep-2006,20-Sep-2006,1,Part 2,Greenbook,Economic Information,1.52 MB ,PDF,""
2006,September 20 Meeting - 2006,"Greenbook:

                Supplement (624 KB PDF)",/monetarypolicy/files/FOMC20060920gbsup20060915.pdf,20-Sep-2006,20-Sep-2006,1,Supplement,Greenbook,Economic Information,624 KB ,PDF,""
2006,September 20 Meeting - 2006,"Bluebook (814 KB PDF)",/monetarypolicy/files/FOMC20060920bluebook20060914.pdf,20-Sep-2006,20-Sep-2006,1,Bluebook,Bluebook,Economic Information,814 KB ,PDF,""
2006,September 20 Meeting - 2006,"Agenda (23 KB PDF)",/monetarypolicy/files/FOMC20060920Agenda.pdf,20-Sep-2006,20-Sep-2006,1,Agenda,Agenda,Agenda,23 KB ,PDF,""
2006,September 20 Meeting - 2006,"Statement",/newsevents/press/monetary/20060920a.htm,20-Sep-2006,20-Sep-2006,1,Statement,Statement,Meeting Summary,,HTML,""
2006,September 20 Meeting - 2006," (Released Oct 11, 2006)Minutes",/fomc/minutes/20060920.htm,20-Sep-2006,20-Sep-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Oct 11, 2006"
2006,September 20 Meeting - 2006,"Transcript (721 KB PDF)",/monetarypolicy/files/FOMC20060920meeting.pdf,20-Sep-2006,20-Sep-2006,1,Transcript,Transcript,Transcript,721 KB ,PDF,""
2006,September 20 Meeting - 2006,"Presentation materials (1.37 MB PDF)",/monetarypolicy/files/FOMC20060920material.pdf,20-Sep-2006,20-Sep-2006,1,Presentation materials,Transcript,Transcript,1.37 MB ,PDF,""
2006,September 20 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20060920material.htm,20-Sep-2006,20-Sep-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2006,October 24-25 Meeting - 2006,"Beige Book",http://www.federalreserve.gov/fomc/beigebook/2006/20061012/default.htm,24-Oct-2006,25-Oct-2006,1,Beige Book,Beige Book,Economic Information,,PDF,""
2006,October 24-25 Meeting - 2006,"Greenbook:

                Part 1 (980 KB PDF)",/monetarypolicy/files/FOMC20061025gbpt120061018.pdf,24-Oct-2006,25-Oct-2006,1,Part 1,Greenbook,Economic Information,980 KB ,PDF,""
2006,October 24-25 Meeting - 2006,"Greenbook:

                Part 2 (1.85 MB PDF)",/monetarypolicy/files/FOMC20061025gbpt220061018.pdf,24-Oct-2006,25-Oct-2006,1,Part 2,Greenbook,Economic Information,1.85 MB ,PDF,""
2006,October 24-25 Meeting - 2006,"Greenbook:

                Supplement (486 KB PDF)",/monetarypolicy/files/FOMC20061025gbsup20061020.pdf,24-Oct-2006,25-Oct-2006,1,Supplement,Greenbook,Economic Information,486 KB ,PDF,""
2006,October 24-25 Meeting - 2006,"Bluebook (929 KB PDF)",/monetarypolicy/files/FOMC20061025bluebook20061019.pdf,24-Oct-2006,25-Oct-2006,1,Bluebook,Bluebook,Economic Information,929 KB ,PDF,""
2006,October 24-25 Meeting - 2006,"Agenda (26 KB PDF)",/monetarypolicy/files/FOMC20061025Agenda.pdf,24-Oct-2006,25-Oct-2006,1,Agenda,Agenda,Agenda,26 KB ,PDF,""
2006,October 24-25 Meeting - 2006,"Statement",/newsevents/press/monetary/20061025a.htm,24-Oct-2006,25-Oct-2006,1,Statement,Statement,Meeting Summary,,HTML,""
2006,October 24-25 Meeting - 2006," (Released Nov 15, 2006)Minutes",/fomc/minutes/20061025.htm,24-Oct-2006,25-Oct-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Nov 15, 2006"
2006,October 24-25 Meeting - 2006,"Transcript (1.1 MB PDF)",/monetarypolicy/files/FOMC20061025meeting.pdf,24-Oct-2006,25-Oct-2006,1,Transcript,Transcript,Transcript,1.1 MB ,PDF,""
2006,October 24-25 Meeting - 2006,"Presentation materials (1.21 MB PDF)",/monetarypolicy/files/FOMC20061025material.pdf,24-Oct-2006,25-Oct-2006,1,Presentation materials,Transcript,Transcript,1.21 MB ,PDF,""
2006,October 24-25 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20061025material.htm,24-Oct-2006,25-Oct-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2006,December 12 Meeting - 2006,"Beige Book",http://www.federalreserve.gov/fomc/beigebook/2006/20061129/default.htm,12-Dec-2006,12-Dec-2006,1,Beige Book,Beige Book,Economic Information,,PDF,""
2006,December 12 Meeting - 2006,"Greenbook:

                Part 1 (730 KB PDF)",/monetarypolicy/files/FOMC20061212gbpt120061206.pdf,12-Dec-2006,12-Dec-2006,1,Part 1,Greenbook,Economic Information,730 KB ,PDF,""
2006,December 12 Meeting - 2006,"Greenbook:

                Part 2 (1.95 MB PDF)",/monetarypolicy/files/FOMC20061212gbpt220061206.pdf,12-Dec-2006,12-Dec-2006,1,Part 2,Greenbook,Economic Information,1.95 MB ,PDF,""
2006,December 12 Meeting - 2006,"Greenbook:

                Supplement (518 KB PDF)",/monetarypolicy/files/FOMC20061212gbsup20061208.pdf,12-Dec-2006,12-Dec-2006,1,Supplement,Greenbook,Economic Information,518 KB ,PDF,""
2006,December 12 Meeting - 2006,"Bluebook (818 KB PDF)",/monetarypolicy/files/FOMC20061212bluebook20061207.pdf,12-Dec-2006,12-Dec-2006,1,Bluebook,Bluebook,Economic Information,818 KB ,PDF,""
2006,December 12 Meeting - 2006,"Agenda (25 KB PDF)",/monetarypolicy/files/FOMC20061212Agenda.pdf,12-Dec-2006,12-Dec-2006,1,Agenda,Agenda,Agenda,25 KB ,PDF,""
2006,December 12 Meeting - 2006,"Statement",/newsevents/press/monetary/20061212a.htm,12-Dec-2006,12-Dec-2006,1,Statement,Statement,Meeting Summary,,HTML,""
2006,December 12 Meeting - 2006," (Released Jan 3, 2007)Minutes",/fomc/minutes/20061212.htm,12-Dec-2006,12-Dec-2006,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Jan 3, 2007"
2006,December 12 Meeting - 2006,"Transcript (826 KB PDF)",/monetarypolicy/files/FOMC20061212meeting.pdf,12-Dec-2006,12-Dec-2006,1,Transcript,Transcript,Transcript,826 KB ,PDF,""
2006,December 12 Meeting - 2006,"Presentation materials (694 KB PDF)",/monetarypolicy/files/FOMC20061212material.pdf,12-Dec-2006,12-Dec-2006,1,Presentation materials,Transcript,Transcript,694 KB ,PDF,""
2006,December 12 Meeting - 2006,"Accessible version",/monetarypolicy/files/FOMC20061212material.htm,12-Dec-2006,12-Dec-2006,1,Accessible Version,Transcript,Transcript,NA,NA,""
2007,January 30-31 Meeting - 2007,"Beige Book",/fomc/beigebook/2007/20070117/default.htm,30-Jan-2007,31-Jan-2007,1,Beige Book,Beige Book,Economic Information,,PDF,""
2007,January 30-31 Meeting - 2007,"Greenbook:

                Part 1 (472 KB PDF)",/monetarypolicy/files/FOMC20070131gbpt120070124.pdf,30-Jan-2007,31-Jan-2007,1,Part 1,Greenbook,Economic Information,472 KB ,PDF,""
2007,January 30-31 Meeting - 2007,"Greenbook:

                Part 2 (2.02 MB PDF)",/monetarypolicy/files/FOMC20070131gbpt220070124.pdf,30-Jan-2007,31-Jan-2007,1,Part 2,Greenbook,Economic Information,2.02 MB ,PDF,""
2007,January 30-31 Meeting - 2007,"Greenbook:

                Supplement (1.36 MB PDF)",/monetarypolicy/files/FOMC20070131gbsup20070126.pdf,30-Jan-2007,31-Jan-2007,1,Supplement,Greenbook,Economic Information,1.36 MB ,PDF,""
2007,January 30-31 Meeting - 2007,"Bluebook (872 KB PDF)",/monetarypolicy/files/FOMC20070131bluebook20070125.pdf,30-Jan-2007,31-Jan-2007,1,Bluebook,Bluebook,Economic Information,872 KB ,PDF,""
2007,January 30-31 Meeting - 2007,"Agenda (17 KB PDF)",/monetarypolicy/files/FOMC20070131Agenda.pdf,30-Jan-2007,31-Jan-2007,1,Agenda,Agenda,Agenda,17 KB ,PDF,""
2007,January 30-31 Meeting - 2007,"Statement",/newsevents/press/monetary/20070131a.htm,30-Jan-2007,31-Jan-2007,1,Statement,Statement,Meeting Summary,,HTML,""
2007,January 30-31 Meeting - 2007," (Released Feb 21, 2007)Minutes",/fomc/minutes/20070131.htm,30-Jan-2007,31-Jan-2007,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Feb 21, 2007"
2007,January 30-31 Meeting - 2007,"Transcript (982 KB PDF)",/monetarypolicy/files/FOMC20070131meeting.pdf,30-Jan-2007,31-Jan-2007,1,Transcript,Transcript,Transcript,982 KB ,PDF,""
2007,January 30-31 Meeting - 2007,"Presentation materials (1.55 MB PDF)",/monetarypolicy/files/FOMC20070131material.pdf,30-Jan-2007,31-Jan-2007,1,Presentation materials,Transcript,Transcript,1.55 MB ,PDF,""
2007,January 30-31 Meeting - 2007,"Accessible version",/monetarypolicy/files/FOMC20070131material.htm,30-Jan-2007,31-Jan-2007,1,Accessible Version,Transcript,Transcript,NA,NA,""
2007,March 20-21 Meeting - 2007,"Beige Book",/fomc/beigebook/2007/20070307/default.htm,20-Mar-2007,21-Mar-2007,1,Beige Book,Beige Book,Economic Information,,PDF,""
2007,March 20-21 Meeting - 2007,"Greenbook:

                Part 1 (468 KB PDF)",/monetarypolicy/files/FOMC20070321gbpt120070314.pdf,20-Mar-2007,21-Mar-2007,1,Part 1,Greenbook,Economic Information,468 KB ,PDF,""
2007,March 20-21 Meeting - 2007,"Greenbook:

                Part 2 (2.24 MB PDF)",/monetarypolicy/files/FOMC20070321gbpt220070314.pdf,20-Mar-2007,21-Mar-2007,1,Part 2,Greenbook,Economic Information,2.24 MB ,PDF,""
2007,March 20-21 Meeting - 2007,"Greenbook:

                Supplement (1.44 MB PDF)",/monetarypolicy/files/FOMC20070321gbsup20070316.pdf,20-Mar-2007,21-Mar-2007,1,Supplement,Greenbook,Economic Information,1.44 MB ,PDF,""
2007,March 20-21 Meeting - 2007,"Bluebook (898 KB PDF)",/monetarypolicy/files/FOMC20070321bluebook20070315.pdf,20-Mar-2007,21-Mar-2007,1,Bluebook,Bluebook,Economic Information,898 KB ,PDF,""
2007,March 20-21 Meeting - 2007,"Agenda (12 KB PDF)",/monetarypolicy/files/FOMC20070321Agenda.pdf,20-Mar-2007,21-Mar-2007,1,Agenda,Agenda,Agenda,12 KB ,PDF,""
2007,March 20-21 Meeting - 2007,"Statement",/newsevents/press/monetary/20070321a.htm,20-Mar-2007,21-Mar-2007,1,Statement,Statement,Meeting Summary,,HTML,""
2007,March 20-21 Meeting - 2007," (Released Apr 11, 2007)Minutes",/fomc/minutes/20070321.htm,20-Mar-2007,21-Mar-2007,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Apr 11, 2007"
2007,March 20-21 Meeting - 2007,"Transcript (807 KB PDF)",/monetarypolicy/files/FOMC20070321meeting.pdf,20-Mar-2007,21-Mar-2007,1,Transcript,Transcript,Transcript,807 KB ,PDF,""
2007,March 20-21 Meeting - 2007,"Presentation materials (748 KB PDF)",/monetarypolicy/files/FOMC20070321material.pdf,20-Mar-2007,21-Mar-2007,1,Presentation materials,Transcript,Transcript,748 KB ,PDF,""
2007,March 20-21 Meeting - 2007,"Accessible version",/monetarypolicy/files/FOMC20070321material.htm,20-Mar-2007,21-Mar-2007,1,Accessible Version,Transcript,Transcript,NA,NA,""
2007,May 9 Meeting - 2007,"Beige Book",/fomc/beigebook/2007/20070425/default.htm,09-May-2007,09-May-2007,1,Beige Book,Beige Book,Economic Information,,PDF,""
2007,May 9 Meeting - 2007,"Greenbook:

                Part 1 (457 KB PDF)",/monetarypolicy/files/FOMC20070509gbpt120070502.pdf,09-May-2007,09-May-2007,1,Part 1,Greenbook,Economic Information,457 KB ,PDF,""
2007,May 9 Meeting - 2007,"Greenbook:

                Part 2 (1.51 MB PDF)",/monetarypolicy/files/FOMC20070509gbpt220070502.pdf,09-May-2007,09-May-2007,1,Part 2,Greenbook,Economic Information,1.51 MB ,PDF,""
2007,May 9 Meeting - 2007,"Greenbook:

                Supplement (246 KB PDF)",/monetarypolicy/files/FOMC20070509gbsup20070504.pdf,09-May-2007,09-May-2007,1,Supplement,Greenbook,Economic Information,246 KB ,PDF,""
2007,May 9 Meeting - 2007,"Bluebook (792 KB PDF)",/monetarypolicy/files/FOMC20070509bluebook20070503.pdf,09-May-2007,09-May-2007,1,Bluebook,Bluebook,Economic Information,792 KB ,PDF,""
2007,May 9 Meeting - 2007,"Agenda (12 KB PDF)",/monetarypolicy/files/FOMC20070509Agenda.pdf,09-May-2007,09-May-2007,1,Agenda,Agenda,Agenda,12 KB ,PDF,""
2007,May 9 Meeting - 2007,"Statement",/newsevents/press/monetary/20070509a.htm,09-May-2007,09-May-2007,1,Statement,Statement,Meeting Summary,,HTML,""
2007,May 9 Meeting - 2007," (Released May 30, 2007)Minutes",/fomc/minutes/20070509.htm,09-May-2007,09-May-2007,1,Minutes,Minutes,Meeting Summary,,PDF,"Released May 30, 2007"
2007,May 9 Meeting - 2007,"Transcript (523 KB PDF)",/monetarypolicy/files/FOMC20070509meeting.pdf,09-May-2007,09-May-2007,1,Transcript,Transcript,Transcript,523 KB ,PDF,""
2007,May 9 Meeting - 2007,"Presentation materials (956 KB PDF)",/monetarypolicy/files/FOMC20070509material.pdf,09-May-2007,09-May-2007,1,Presentation materials,Transcript,Transcript,956 KB ,PDF,""
2007,May 9 Meeting - 2007,"Accessible version",/monetarypolicy/files/FOMC20070509material.htm,09-May-2007,09-May-2007,1,Accessible Version,Transcript,Transcript,NA,NA,""
2007,June 27-28 Meeting - 2007,"Beige Book",/fomc/beigebook/2007/20070613/default.htm,27-Jun-2007,28-Jun-2007,1,Beige Book,Beige Book,Economic Information,,PDF,""
2007,June 27-28 Meeting - 2007,"Greenbook:

                Part 1 (475 KB PDF)",/monetarypolicy/files/FOMC20070628gbpt120070620.pdf,27-Jun-2007,28-Jun-2007,1,Part 1,Greenbook,Economic Information,475 KB ,PDF,""
2007,June 27-28 Meeting - 2007,"Greenbook:

                Part 2 (2 MB PDF)",/monetarypolicy/files/FOMC20070628gbpt220070620.pdf,27-Jun-2007,28-Jun-2007,1,Part 2,Greenbook,Economic Information,2 MB ,PDF,""
2007,June 27-28 Meeting - 2007,"Greenbook:

                Supplement (220 KB PDF)",/monetarypolicy/files/FOMC20070628gbsup20070622.pdf,27-Jun-2007,28-Jun-2007,1,Supplement,Greenbook,Economic Information,220 KB ,PDF,""
2007,June 27-28 Meeting - 2007,"Bluebook (856 KB PDF)",/monetarypolicy/files/FOMC20070628bluebook20070621.pdf,27-Jun-2007,28-Jun-2007,1,Bluebook,Bluebook,Economic Information,856 KB ,PDF,""
2007,June 27-28 Meeting - 2007,"Agenda (12 KB PDF)",/monetarypolicy/files/FOMC20070628Agenda.pdf,27-Jun-2007,28-Jun-2007,1,Agenda,Agenda,Agenda,12 KB ,PDF,""
2007,June 27-28 Meeting - 2007,"Statement",/newsevents/press/monetary/20070618a.htm,27-Jun-2007,28-Jun-2007,1,Statement,Statement,Meeting Summary,,HTML,""
2007,June 27-28 Meeting - 2007," (Released Jul 19, 2007)Minutes",/fomc/minutes/20070628.htm,27-Jun-2007,28-Jun-2007,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Jul 19, 2007"
2007,June 27-28 Meeting - 2007,"Transcript (961 KB PDF)",/monetarypolicy/files/FOMC20070628meeting.pdf,27-Jun-2007,28-Jun-2007,1,Transcript,Transcript,Transcript,961 KB ,PDF,""
2007,June 27-28 Meeting - 2007,"Presentation materials (2.78 MB PDF)",/monetarypolicy/files/FOMC20070628material.pdf,27-Jun-2007,28-Jun-2007,1,Presentation materials,Transcript,Transcript,2.78 MB ,PDF,""
2007,June 27-28 Meeting - 2007,"Accessible version",/monetarypolicy/files/FOMC20070628material.htm,27-Jun-2007,28-Jun-2007,1,Accessible Version,Transcript,Transcript,NA,NA,""
2007,August 7 Meeting - 2007,"Beige Book",/fomc/beigebook/2007/20070725/default.htm,07-Aug-2007,07-Aug-2007,1,Beige Book,Beige Book,Economic Information,,PDF,""
2007,August 7 Meeting - 2007,"Greenbook:

                Part 1 (579 KB PDF)",/monetarypolicy/files/FOMC20070807gbpt120070802.pdf,07-Aug-2007,07-Aug-2007,1,Part 1,Greenbook,Economic Information,579 KB ,PDF,""
2007,August 7 Meeting - 2007,"Greenbook:

                Part 2 (1.81 MB PDF)",/monetarypolicy/files/FOMC20070807gbpt220070802.pdf,07-Aug-2007,07-Aug-2007,1,Part 2,Greenbook,Economic Information,1.81 MB ,PDF,""
2007,August 7 Meeting - 2007,"Greenbook:

                Supplement (271 KB PDF)",/monetarypolicy/files/FOMC20070807gbsup20070803.pdf,07-Aug-2007,07-Aug-2007,1,Supplement,Greenbook,Economic Information,271 KB ,PDF,""
2007,August 7 Meeting - 2007,"Bluebook (765 KB PDF)",/monetarypolicy/files/FOMC20070807bluebook20070802.pdf,07-Aug-2007,07-Aug-2007,1,Bluebook,Bluebook,Economic Information,765 KB ,PDF,""
2007,August 7 Meeting - 2007,"Agenda (12 KB PDF)",/monetarypolicy/files/FOMC20070807Agenda.pdf,07-Aug-2007,07-Aug-2007,1,Agenda,Agenda,Agenda,12 KB ,PDF,""
2007,August 7 Meeting - 2007,"Statement",/newsevents/press/monetary/20070807a.htm,07-Aug-2007,07-Aug-2007,1,Statement,Statement,Meeting Summary,,HTML,""
2007,August 7 Meeting - 2007," (Released Aug 28, 2007)Minutes",/fomc/minutes/20070807.htm,07-Aug-2007,07-Aug-2007,1,Minutes,Minutes,Meeting Summary,,PDF,"Released Aug 28, 2007"
2007,August 7 Meeting - 2007,"Transcript (544 KB PDF)",/monetarypolicy/files/FOMC20070807meeting.pdf,07-Aug-2007,07-Aug-2007,1,Transcript,Transcript,Transcript,544 KB ,PDF,""
2007,August 7 Meeting - 2007,"Presentation materials (920 KB PDF)",/monetarypolicy/files/FOMC20070807material.pdf,07-Aug-2007,07-Aug-2007,1,Presentation materials,Transcript,Transcript,920 KB ,PDF,""
2007,August 7 Meeting - 2007,"Accessible version",/monetarypolicy/files/FOMC20070807material.htm,07-Aug-2007,07-Aug-2007,1,Accessible Version,Transcript,Transcript,NA,NA,""
2007,August 10 Conference Call - 2007,"Statement",/newsevents/press/monetary/20070810a.htm,10-Aug-2007,10-Aug-2007,0,Statement,Statement,Meeting Summary,,HTML,""
2007,August 10 Conference Call - 2007," (Released Oct 9, 2007)Minutes",/fomc/minutes/20070918.htm#august10,10-Aug-2007,10-Aug-2007,0,Minutes,Minutes,Meeting Summary,,PDF,"Released Oct 9, 2007"
2007,August 10 Conference Call - 2007,"Transcript (87 KB PDF)",/monetarypolicy/files/FOMC20070810confcall.pdf,10-Aug-2007,10-Aug-2007,0,Transcript,Transcript,Transcript,87 KB ,PDF,""
2007,August 16 Conference Call - 2007,"Statement",/newsevents/press/monetary/20070817b.htm,16-Aug-2007,16-Aug-2007,0,Statement,Statement,Meeting Summary,,HTML,""
2007,August 16 Conference Call - 2007," (Released Oct 9, 2007)Minutes",/fomc/minutes/20070918.htm#august16,16-Aug-2007,16-Aug-2007,0,Minutes,Minutes,Meeting Summary,,PDF,"Released Oct 9, 2007"
2007,August 16 Conference Call - 2007,"Transcript (195 KB PDF)",/monetarypolicy/files/FOMC20070816confcall.pdf,16-Aug-2007,16-Aug-2007,0,Transcript,Transcript,Transcript,195 KB ,PDF,""
