speaker,date,speaker_id,votingmember,ambdiss,tighterdiss,easierdiss
kohn,2007-12-11,id_29,1,0,0,0
evans,2007-12-11,id_12,1,0,0,0
hoenig,2007-12-11,id_23,1,0,0,0
poole,2007-12-11,id_49,1,0,0,0
warsh,2008-01-21,id_59,1,0,0,0
kroszner,2008-01-21,id_30,1,0,0,0
bernanke,2008-01-21,id_1,1,0,0,0
evans,2008-01-21,id_12,1,0,0,0
rosengren,2008-01-21,id_52,1,0,0,0
kohn,2008-01-21,id_29,1,0,0,0
hoenig,2008-01-21,id_23,1,0,0,0
geithner,2008-01-21,id_16,1,0,0,0
poole,2008-01-21,id_49,1,0,1,0
bernanke,2008-01-30,id_1,1,0,0,0
geithner,2008-01-30,id_16,1,0,0,0
fisher,2008-01-30,id_14,1,0,1,0
warsh,2008-01-30,id_59,1,0,0,0
mishkin,2008-01-30,id_40,1,0,0,0
pianalto,2008-01-30,id_47,1,0,0,0
kroszner,2008-01-30,id_30,1,0,0,0
plosser,2008-01-30,id_48,1,0,0,0
kohn,2008-01-30,id_29,1,0,0,0
stern,2008-01-30,id_55,1,0,0,0
fisher,2008-03-18,id_14,1,0,1,0
plosser,2008-03-18,id_48,1,0,1,0
warsh,2008-03-18,id_59,1,0,0,0
geithner,2008-03-18,id_16,1,0,0,0
kroszner,2008-03-18,id_30,1,0,0,0
kohn,2008-03-18,id_29,1,0,0,0
pianalto,2008-03-18,id_47,1,0,0,0
mishkin,2008-03-18,id_40,1,0,0,0
stern,2008-03-18,id_55,1,0,0,0
bernanke,2008-03-18,id_1,1,0,0,0
pianalto,2008-04-30,id_47,1,0,0,0
warsh,2008-04-30,id_59,1,0,0,0
fisher,2008-04-30,id_14,1,0,1,0
stern,2008-04-30,id_55,1,0,0,0
mishkin,2008-04-30,id_40,1,0,0,0
plosser,2008-04-30,id_48,1,0,1,0
kroszner,2008-04-30,id_30,1,0,0,0
bernanke,2008-04-30,id_1,1,0,0,0
geithner,2008-04-30,id_16,1,0,0,0
kohn,2008-04-30,id_29,1,0,0,0
fisher,2008-06-25,id_14,1,0,1,0
geithner,2008-06-25,id_16,1,0,0,0
pianalto,2008-06-25,id_47,1,0,0,0
warsh,2008-06-25,id_59,1,0,0,0
stern,2008-06-25,id_55,1,0,0,0
mishkin,2008-06-25,id_40,1,0,0,0
bernanke,2008-06-25,id_1,1,0,0,0
kroszner,2008-06-25,id_30,1,0,0,0
plosser,2008-06-25,id_48,1,0,0,0
kohn,2008-06-25,id_29,1,0,0,0
kroszner,2008-08-05,id_30,1,0,0,0
fisher,2008-08-05,id_14,1,0,1,0
stern,2008-08-05,id_55,1,0,0,0
pianalto,2008-08-05,id_47,1,0,0,0
bernanke,2008-08-05,id_1,1,0,0,0
geithner,2008-08-05,id_16,1,0,0,0
kohn,2008-08-05,id_29,1,0,0,0
mishkin,2008-08-05,id_40,1,0,0,0
warsh,2008-08-05,id_59,1,0,0,0
plosser,2008-08-05,id_48,1,0,0,0
duke,2008-08-05,id_11,1,0,0,0
bernanke,2008-09-16,id_1,1,0,0,0
pianalto,2008-09-16,id_47,1,0,0,0
stern,2008-09-16,id_55,1,0,0,0
duke,2008-09-16,id_11,1,0,0,0
kohn,2008-09-16,id_29,1,0,0,0
kroszner,2008-09-16,id_30,1,0,0,0
cumming,2008-09-16,id_9,1,0,0,0
plosser,2008-09-16,id_48,1,0,0,0
warsh,2008-09-16,id_59,1,0,0,0
fisher,2008-09-16,id_14,1,0,0,0
kohn,2008-10-07,id_29,1,0,0,0
plosser,2008-10-07,id_48,1,0,0,0
duke,2008-10-07,id_11,1,0,0,0
warsh,2008-10-07,id_59,1,0,0,0
stern,2008-10-07,id_55,1,0,0,0
kroszner,2008-10-07,id_30,1,0,0,0
geithner,2008-10-07,id_16,1,0,0,0
bernanke,2008-10-07,id_1,1,0,0,0
fisher,2008-10-07,id_14,1,0,0,0
pianalto,2008-10-07,id_47,1,0,0,0
geithner,2008-10-29,id_16,1,0,0,0
plosser,2008-10-29,id_48,1,0,0,0
bernanke,2008-10-29,id_1,1,0,0,0
warsh,2008-10-29,id_59,1,0,0,0
kohn,2008-10-29,id_29,1,0,0,0
stern,2008-10-29,id_55,1,0,0,0
kroszner,2008-10-29,id_30,1,0,0,0
fisher,2008-10-29,id_14,1,0,0,0
duke,2008-10-29,id_11,1,0,0,0
pianalto,2008-10-29,id_47,1,0,0,0
cumming,2008-12-16,id_9,1,0,0,0
plosser,2008-12-16,id_48,1,0,0,0
duke,2008-12-16,id_11,1,0,0,0
fisher,2008-12-16,id_14,1,0,0,0
bernanke,2008-12-16,id_1,1,0,0,0
warsh,2008-12-16,id_59,1,0,0,0
kroszner,2008-12-16,id_30,1,0,0,0
kohn,2008-12-16,id_29,1,0,0,0
pianalto,2008-12-16,id_47,1,0,0,0
stern,2008-12-16,id_55,1,0,0,0
