l1_ld_inflation_quarterly,l1_diff_unemp_quarterly,l2_diff_unemp,lag_DFEDTAR,target_change_last,target_change_last_fomc,d_meeting,scale,d_y2k,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11
0.5555356504160613,0.09999999999999963,0.0,6.5,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.6567351466796545,-0.10000000000000007,0.09999999999999963,6.5,0.0,0.0,1,1.0689655172413792,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.5574803156019215,-0.10000000000000007,-0.19999999999999973,6.5,0.0,0.0,1,1.875,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.6970796792343137,-0.19999999999999973,0.0,6.5,0.0,0.0,1,2.3846153846153846,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.39957685389051534,0.0,0.0,6.5,0.0,0.0,1,31.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
0.7095233231128262,0.3000000000000003,0.0,5.5,-1.0,-0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.7199455142854028,0.3000000000000003,0.3000000000000003,5.5,0.0,0.0,1,2.583333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.5944998039948857,0.3999999999999999,0.0,5.0,-0.5,-0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.3233663082105487,0.20000000000000015,0.09999999999999963,4.5,-0.5,-0.5,1,1.8235294117647056,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.4520462756941512,0.09999999999999963,0.10000000000000052,4.0,-0.5,-0.5,1,7.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.62726018591448,0.20000000000000015,-0.10000000000000052,3.75,-0.25,-0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.41368994688877336,0.1999999999999993,0.20000000000000015,3.75,0.0,0.0,1,2.8181818181818183,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.13896976827627586,0.6000000000000005,0.09999999999999963,3.5,-0.25,-0.0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0
-0.3746284726034333,0.5,0.3000000000000007,3.0,-0.5,-0.5,1,1.0333333333333334,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.021265018499327937,0.7000000000000002,0.09999999999999963,2.5,-0.5,-0.5,1,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,1
-0.03253416115587271,0.5999999999999996,0.2999999999999998,2.0,-0.5,-0.5,1,1.4761904761904765,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.1956334254074932,0.7000000000000002,0.20000000000000015,1.75,-0.25,-0.25,1,15.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0
-0.091346491076294,0.4000000000000004,0.20000000000000015,1.75,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
0.13507262205960655,0.20000000000000015,0.0,1.75,0.0,0.0,1,2.3846153846153846,0.0,0,0,0,1,0,0,0,0,0,0,0,0
0.5173330209369276,0.0,0.0,1.75,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
0.8737490072115328,0.20000000000000015,0.0,1.75,0.0,0.0,1,1.24,0.0,0,0,0,0,0,1,0,0,0,0,0,0
0.7793476028457036,0.09999999999999963,0.20000000000000015,1.75,0.0,0.0,1,6.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
0.6237284770529428,0.09999999999999963,-0.10000000000000052,1.75,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0
0.3926260795365621,-0.10000000000000052,0.0,1.75,0.0,0.0,1,1.631578947368421,0.0,0,0,0,0,0,0,0,0,1,0,0,0
0.5083970501295276,-0.09999999999999963,0.0,1.75,0.0,0.0,1,4.285714285714286,0.0,0,0,0,0,0,0,0,0,0,1,0,0
0.5632217252701466,-0.09999999999999963,-0.09999999999999963,1.75,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0
0.5485747766740268,-0.09999999999999963,0.0,1.75,0.0,0.0,1,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,1
0.4616216628448022,0.20000000000000015,0.0,1.25,-0.5,-0.5,1,1.4090909090909092,0.0,0,0,0,0,0,0,0,0,0,0,0,0
