date_m,year,indpro,pcepi,pcepi_pca,inflation,unemp,lagged_unemp,market_exp,target_change,lag_dfedtar,dfedtar,d_meeting,scale,d_crisis,try_3m,try_2y,try_10y,ff_tar,d_menu_dec,d_menu_unc,d_menu_inc,d_menu_m075,d_menu_m050,d_menu_m025,d_menu_0,d_menu_025,d_menu_050,d_menu_075,ord_policy,d_nineeleven,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc,d_menu_adj_m050,d_menu_adj_m025,d_menu_adj_0,d_menu_adj_025,d_menu_adj_050,d_sample1,d_sample2,target_change_adj,target_change_simple,ord_adj_tchange,d_y2k,l1_inflation,l2_inflation,l1_diff_unemp,l2_diff_unemp,l1_inf,l2_inf,l1_target_change,l2_target_change,l3_target_change,l4_target_change,l5_target_change,Fl1_target_change,d_policy_m050,d_policy_m025,d_policy_0,d_policy_025,d_policy_050,d_policy_inc,d_policy_unc,d_policy_dec,indpro_g1,indpro_g2,indpro_g3,indpro_g4,indpro_g5,indpro_g6,indpro_g7,indpro_g8,indpro_g9,indpro_g10,indpro_g11,indpro_g12,indpro_g13,indpro_g14,indpro_g15,indpro_g16,indpro_g17,indpro_g18,indpro_g19,indpro_g20,indpro_g21,indpro_g22,indpro_g23,indpro_g24,pcepi_g1,pcepi_g2,pcepi_g3,pcepi_g4,pcepi_g5,pcepi_g6,pcepi_g7,pcepi_g8,pcepi_g9,pcepi_g10,pcepi_g11,pcepi_g12,pcepi_g13,pcepi_g14,pcepi_g15,pcepi_g16,pcepi_g17,pcepi_g18,pcepi_g19,pcepi_g20,pcepi_g21,pcepi_g22,pcepi_g23,pcepi_g24,unemp_g1,unemp_g2,unemp_g3,unemp_g4,unemp_g5,unemp_g6,unemp_g7,unemp_g8,unemp_g9,unemp_g10,unemp_g11,unemp_g12,unemp_g13,unemp_g14,unemp_g15,unemp_g16,unemp_g17,unemp_g18,unemp_g19,unemp_g20,unemp_g21,unemp_g22,unemp_g23,unemp_g24,try_3m_g1,try_3m_g2,try_3m_g3,try_3m_g4,try_3m_g5,try_3m_g6,try_3m_g7,try_3m_g8,try_3m_g9,try_3m_g10,try_3m_g11,try_3m_g12,try_3m_g13,try_3m_g14,try_3m_g15,try_3m_g16,try_3m_g17,try_3m_g18,try_3m_g19,try_3m_g20,try_3m_g21,try_3m_g22,try_3m_g23,try_3m_g24,try_2y_g1,try_2y_g2,try_2y_g3,try_2y_g4,try_2y_g5,try_2y_g6,try_2y_g7,try_2y_g8,try_2y_g9,try_2y_g10,try_2y_g11,try_2y_g12,try_2y_g13,try_2y_g14,try_2y_g15,try_2y_g16,try_2y_g17,try_2y_g18,try_2y_g19,try_2y_g20,try_2y_g21,try_2y_g22,try_2y_g23,try_2y_g24,try_10y_g1,try_10y_g2,try_10y_g3,try_10y_g4,try_10y_g5,try_10y_g6,try_10y_g7,try_10y_g8,try_10y_g9,try_10y_g10,try_10y_g11,try_10y_g12,try_10y_g13,try_10y_g14,try_10y_g15,try_10y_g16,try_10y_g17,try_10y_g18,try_10y_g19,try_10y_g20,try_10y_g21,try_10y_g22,try_10y_g23,try_10y_g24,ff_tar_g1,ff_tar_g2,ff_tar_g3,ff_tar_g4,ff_tar_g5,ff_tar_g6,ff_tar_g7,ff_tar_g8,ff_tar_g9,ff_tar_g10,ff_tar_g11,ff_tar_g12,ff_tar_g13,ff_tar_g14,ff_tar_g15,ff_tar_g16,ff_tar_g17,ff_tar_g18,ff_tar_g19,ff_tar_g20,ff_tar_g21,ff_tar_g22,ff_tar_g23,ff_tar_g24,d_sub_1,d_sub_2,d_sub_3,d_sub_4,d_sub_01,d_sub_00,d_sub_m1
1994m11,1994,72.526299,70.957001,2.3115599,.19062001,5.5999999,5.8000002,.7279464,.75,4.75,5.5,1,1.875,0,5.4489999,7.1485,7.9549999,5.1500001,0,1,1,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,.5,1,11,0,.16972999,.11186,-.29999971,-.10000038,.50961381,.7035501,0,0,.5,0,0,0,0,0,0,0,1,1,0,0,1.0446324,1.2272993,1.0645452,1.2084999,1.144593,1.4837049,1.8224869,1.4239147,2.6782811,3.0784438,2.9553592,3.2067156,3.5876131,2.9317946,4.4602733,4.3662128,5.2768788,6.0065231,6.8479943,6.7182536,7.2964683,7.9826865,7.9232192,8.8022013,.064803638,.26600859,.4429518,.62798107,.89093059,1.044462,1.1420403,1.2673537,1.4828109,1.5508322,1.8099756,1.807209,1.999409,2.2215726,2.3785779,2.6795104,2.9795291,3.1517396,3.1503749,3.3618276,3.4571717,3.738589,4.0408735,4.2193699,-.099999905,0,-.19999981,-.19999981,.20000029,0,0,.099999905,.099999905,0,-.099999905,0,0,0,-.099999905,-.099999905,0,0,-.29999971,-.099999905,-.5,-.4000001,-.4000001,-.19999981,.31576204,.45250034,.49047375,.46143484,.38889503,.39872742,.19009113,.14400005,.11665249,-.014999866,-.0047140121,.069095135,-.15499973,-.2985239,-.48449993,-.35138083,-.36127281,-.29536343,-.21749973,-.15081787,-.25990915,-.21149969,-.32581806,-.27952623,.44102383,.3585,-.036921024,-.37284756,-.58060503,-.97759104,-1.432591,-1.3684998,-1.1676302,-1.3424997,-1.4513569,-1.6694522,-1.8239999,-2.036119,-2.1230001,-1.4875474,-1.1912274,-1.0535002,-.85150003,-.87849998,-1.1194091,-.91449976,-1.2357726,-1.4469209,-.14119053,-.17549992,-.48552608,-.75021744,-.89236832,-1.3222728,-1.786818,-1.677,-1.4667392,-1.7574997,-1.9102378,-2.0245237,-2.2434998,-2.302619,-2.1494999,-1.6864285,-1.4436364,-1.2181816,-1.0429997,-1.0895452,-1.3195453,-1.1230001,-1.4213634,-1.7513156,.3499999,.3499999,.8499999,.8499999,.8499999,.8499999,.8499999,.64032269,.5999999,.5999999,.5999999,.5999999,.49516106,.34193516,.099999905,.099999905,.099999905,.099999905,.099999905,.099999905,.099999905,.099999905,.099999905,.099999905,1,0,0,0,1,1,0
1994m12,1994,73.287903,71.002998,.78072,.064829998,5.5,5.5999999,.34404761,0,5.5,5.5,1,2.5833333,0,5.7647619,7.5895238,7.8138094,5.5,0,1,1,0,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,.75,.75,0,0,1,0,1,1,1,0,0,5,0,.19062001,.16972999,-.4000001,.4000001,.47181842,.78754115,.75,0,0,.5,0,.75,0,0,1,0,0,0,1,0,.18266685,.019912671,.16386746,.099960513,.43907252,.77785444,.37928221,1.6336488,2.0338113,1.9107268,2.1620829,2.5429807,1.8871623,3.4156408,3.3215804,4.2322464,4.9618907,5.8033619,5.6736212,6.2518358,6.9380541,6.8785868,7.7575693,8.4053459,.20120496,.37814814,.56317741,.82612693,.97965831,1.0772365,1.2025499,1.4180073,1.4860286,1.7451719,1.7424054,1.9346054,2.156769,2.3137743,2.6147068,2.9147255,3.086936,3.0855711,3.2970238,3.3923678,3.6737854,3.9760699,4.1545663,4.2693405,.099999905,-.099999905,-.099999905,.30000019,.099999905,.099999905,.19999981,.19999981,.099999905,0,.099999905,.099999905,.099999905,0,0,.099999905,.099999905,-.19999981,0,-.4000001,-.30000019,-.30000019,-.099999905,-.099999905,.1367383,.1747117,.1456728,.073132992,.082965374,-.12567091,-.17176199,-.19910955,-.33076191,-.32047606,-.24666691,-.47076178,-.61428595,-.80026197,-.66714287,-.67703485,-.61112547,-.53326178,-.46657991,-.5756712,-.52726173,-.6415801,-.59528828,-.7242856,-.082523823,-.47794485,-.81387138,-1.0216289,-1.4186149,-1.8736148,-1.8095236,-1.608654,-1.7835236,-1.8923807,-2.110476,-2.2650237,-2.4771428,-2.564024,-1.9285712,-1.6322513,-1.494524,-1.2925239,-1.3195238,-1.5604329,-1.3555236,-1.6767964,-1.8879447,-1.8076191,-.034309387,-.34433556,-.60902691,-.75117779,-1.1810822,-1.6456275,-1.5358095,-1.3255486,-1.6163092,-1.7690473,-1.8833332,-2.1023092,-2.1614285,-2.0083094,-1.545238,-1.3024459,-1.0769911,-.90180922,-.94835472,-1.1783547,-.98180962,-1.2801728,-1.6101251,-1.5114284,0,.5,.5,.5,.5,.5,.29032278,.25,.25,.25,.25,.14516115,-.0080647469,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,1,0,0,0,1,1,0
1995m1,1995,73.421898,71.146004,2.4437499,.2014,5.5999999,5.5,.19,0,5.5,5.5,0,0,0,5.9015002,7.507,7.7795,5.5,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,.064829998,.19062001,-.4000001,.20000029,.42481962,.65417624,0,.75,0,0,.5,0,0,0,1,0,0,0,1,0,-.16275419,-.018799394,-.082706347,.25640565,.5951876,.19661535,1.4509819,1.8511446,1.7280599,1.9794161,2.3603139,1.7044954,3.2329741,3.1389134,4.0495796,4.7792239,5.6206951,5.4909539,6.069169,6.7553873,6.69592,7.5749025,8.2226791,8.3643341,.1769432,.36197248,.62492198,.77845335,.87603158,1.001345,1.2168022,1.2848237,1.543967,1.5412004,1.7334003,1.9555641,2.1125696,2.4135017,2.7135205,2.885731,2.8843663,3.095819,3.1911631,3.4725804,3.7748649,3.953361,4.0681357,4.1976075,-.19999981,-.19999981,.20000029,0,0,.099999905,.099999905,0,-.099999905,0,0,0,-.099999905,-.099999905,0,0,-.29999971,-.099999905,-.5,-.4000001,-.4000001,-.19999981,-.19999981,-.29999971,.037973404,.0089344978,-.063605309,-.053772926,-.26240921,-.30850029,-.33584785,-.46750021,-.45721436,-.38340521,-.60750008,-.75102425,-.93700027,-.80388117,-.81377316,-.74786377,-.67000008,-.60331821,-.7124095,-.66400003,-.77831841,-.73202658,-.8610239,-.73578596,-.39542103,-.73134756,-.93910503,-1.336091,-1.791091,-1.7269998,-1.5261302,-1.7009997,-1.8098569,-2.0279522,-2.1824999,-2.394619,-2.4815001,-1.8460474,-1.5497274,-1.4120002,-1.21,-1.237,-1.4779091,-1.2729998,-1.5942726,-1.8054209,-1.7250953,-1.4989047,-.31002617,-.57471752,-.7168684,-1.1467729,-1.6113181,-1.5015001,-1.2912393,-1.5819998,-1.7347379,-1.8490238,-2.0679998,-2.1271191,-1.974,-1.5109286,-1.2681365,-1.0426817,-.86749983,-.91404533,-1.1440454,-.94750023,-1.2458634,-1.5758157,-1.477119,-1.2004523,.5,.5,.5,.5,.5,.29032278,.25,.25,.25,.25,.14516115,-.0080647469,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,-.25,0,0,0,0,0,0,0
1995m2,1995,73.302498,71.272003,2.1460299,.1771,5.4000001,5.5999999,.46000001,.5,5.5,6,1,1,0,5.9394736,7.1115789,7.4694738,6,0,1,1,0,0,0,1,0,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,.5,1,11,0,.2014,.064829998,-.20000029,4.7683716e-07,.45644888,.50961381,0,0,.75,0,0,0,0,0,0,0,1,1,0,0,.1439548,.080047846,.41915983,.75794178,.35936955,1.613736,2.0138986,1.8908142,2.1421704,2.523068,1.8672496,3.3957281,3.3016677,4.2123337,4.941978,5.7834492,5.6537085,6.2319231,6.9181414,6.858674,7.7376566,8.3854332,8.5270882,9.7295637,.18502928,.44797879,.60151017,.69908839,.82440186,1.0398591,1.1078804,1.3670238,1.3642572,1.5564572,1.778621,1.9356263,2.2365584,2.5365775,2.7087879,2.707423,2.9188757,3.0142198,3.2956374,3.5979216,3.776418,3.8911924,4.0206642,4.2306948,0,.4000001,.19999981,.19999981,.29999971,.29999971,.19999981,.099999905,.19999981,.19999981,.19999981,.099999905,.099999905,.19999981,.19999981,-.099999905,.099999905,-.30000019,-.20000029,-.20000029,0,0,-.099999905,-.20000029,-.029038906,-.10157871,-.09174633,-.30038261,-.34647369,-.37382126,-.50547361,-.49518776,-.42137861,-.64547348,-.78899765,-.97497368,-.84185457,-.85174656,-.78583717,-.70797348,-.64129162,-.7503829,-.70197344,-.81629181,-.76999998,-.89899731,-.77375937,-.79736853,-.33592653,-.54368401,-.94067001,-1.3956699,-1.3315787,-1.1307092,-1.3055787,-1.4144359,-1.6325312,-1.7870789,-1.999198,-2.0860791,-1.4506264,-1.1543064,-1.0165792,-.81457901,-.84157896,-1.0824881,-.87757874,-1.1988516,-1.4099998,-1.3296742,-1.1034837,-1.2131577,-.26469135,-.40684223,-.83674669,-1.3012919,-1.191474,-.98121309,-1.2719736,-1.4247117,-1.5389977,-1.7579737,-1.8170929,-1.6639738,-1.2009025,-.95811033,-.73265553,-.55747366,-.60401917,-.83401918,-.63747406,-.93583727,-1.2657895,-1.1670928,-.89042616,-1.0500002,0,0,0,0,-.20967722,-.25,-.25,-.25,-.25,-.35483885,-.50806475,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,1,0,0,0,1,1,0
1995m3,1995,73.408096,71.403999,2.24525,.18521,5.4000001,5.4000001,.0939475,0,6,6,1,7.75,0,5.9104347,6.7756524,7.2047825,6,1,1,1,0,1,0,1,0,1,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.5,.5,1,0,1,0,1,1,1,0,0,5,0,.1771,.2014,-.19999981,-.30000019,.4429518,.47181842,.5,0,0,.75,0,.5,0,0,1,0,0,0,1,0,-.063906953,.27520505,.61398697,.21541475,1.4697813,1.8699439,1.7468593,1.9982156,2.3791132,1.7232949,3.2517734,3.1577129,4.0683789,4.7980232,5.6394944,5.5097537,6.0879683,6.7741866,6.7147193,7.5937018,8.2414789,8.3831329,9.5856085,10.25299,.26294953,.4164809,.51405913,.63937259,.85482979,.92285115,1.1819946,1.1792279,1.3714279,1.5935917,1.750597,2.0515292,2.3515482,2.5237586,2.5223937,2.7338464,2.8291905,3.1106081,3.4128923,3.5913887,3.7061632,3.8356347,4.0456657,4.1505208,.4000001,.19999981,.19999981,.29999971,.29999971,.19999981,.099999905,.19999981,.19999981,.19999981,.099999905,.099999905,.19999981,.19999981,-.099999905,.099999905,-.30000019,-.20000029,-.20000029,0,0,-.099999905,-.20000029,-.20000029,-.072539806,-.062707424,-.27134371,-.31743479,-.34478235,-.47643471,-.46614885,-.39233971,-.61643457,-.75995874,-.94593477,-.81281567,-.82270765,-.75679827,-.67893457,-.61225271,-.72134399,-.67293453,-.7872529,-.74096107,-.8699584,-.74472046,-.76832962,-.6259346,-.20775747,-.60474348,-1.0597434,-.9956522,-.79478264,-.96965218,-1.0785093,-1.2966046,-1.4511523,-1.6632714,-1.7501526,-1.1146998,-.81837988,-.68065262,-.47865248,-.50565243,-.74656153,-.5416522,-.86292505,-1.0740733,-.99374771,-.76755714,-.87723112,-.55365229,-.14215088,-.57205534,-1.0366006,-.92678261,-.71652174,-1.0072823,-1.1600204,-1.2743063,-1.4932823,-1.5524015,-1.3992825,-.93621111,-.69341898,-.46796417,-.29278231,-.33932781,-.56932783,-.37278271,-.67114592,-1.0010982,-.90240145,-.62573481,-.78530884,-.51028252,0,0,0,-.20967722,-.25,-.25,-.25,-.25,-.35483885,-.50806475,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.6935482,0,1,0,0,1,1,1
1995m4,1995,73.361198,71.592003,3.2056401,.26328999,5.8000002,5.4000001,.039999999,0,6,6,0,0,0,5.8378949,6.5678949,7.0626316,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,.18521,.1771,-.099999905,-.20000029,.56317741,.42481962,0,.5,0,0,.75,0,0,0,1,0,0,0,1,0,.33911198,.67789394,.2793217,1.5336882,1.9338509,1.8107663,2.0621226,2.4430201,1.7872018,3.3156803,3.2216198,4.1322861,4.8619299,5.7034016,5.5736604,6.1518755,6.8380938,6.7786264,7.6576085,8.3053856,8.4470396,9.6495152,10.316896,10.340382,.15353137,.2511096,.37642303,.59188026,.65990162,.91904497,.91627842,1.1084784,1.3306421,1.4876474,1.7885797,2.0885987,2.2608089,2.2594442,2.470897,2.566241,2.8476584,3.1499429,3.3284392,3.4432135,3.5726852,3.782716,3.8875713,3.9855995,-.20000029,-.20000029,-.10000038,-.10000038,-.20000029,-.30000019,-.20000029,-.20000029,-.20000029,-.30000019,-.30000019,-.20000029,-.20000029,-.5,-.30000019,-.70000029,-.60000038,-.60000038,-.4000001,-.4000001,-.5,-.60000038,-.60000038,-.70000029,.0098323822,-.1988039,-.24489498,-.27224255,-.4038949,-.39360905,-.3197999,-.54389477,-.68741894,-.87339497,-.74027586,-.75016785,-.68425846,-.60639477,-.53971291,-.64880419,-.60039473,-.7147131,-.66842127,-.79741859,-.67218065,-.69578981,-.55339479,-.53334951,-.39698601,-.85198593,-.78789473,-.58702517,-.7618947,-.87075186,-1.0888472,-1.2433949,-1.455514,-1.5423951,-.90694237,-.61062241,-.47289515,-.270895,-.29789495,-.53880405,-.33389473,-.65516758,-.86631584,-.78599024,-.55979967,-.66947365,-.34589481,-.11971331,-.42990446,-.89444971,-.78463173,-.57437086,-.86513138,-1.0178695,-1.1321554,-1.3511314,-1.4102507,-1.2571316,-.79406023,-.5512681,-.32581329,-.15063143,-.19717693,-.42717695,-.23063183,-.52899504,-.85894728,-.76025057,-.48358393,-.64315796,-.36813164,-.17717695,0,0,-.20967722,-.25,-.25,-.25,-.25,-.35483885,-.50806475,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.6935482,-.5,0,0,0,0,0,0,0
1995m5,1995,73.610397,71.702003,1.85944,.15365,5.5999999,5.8000002,.034444444,0,6,6,1,3.4444444,0,5.8477273,6.1709089,6.6327271,6,1,1,1,0,1,0,1,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,5,0,.26328999,.18521,.20000029,.099999428,.62492198,.45644888,0,0,.5,0,0,0,0,0,1,0,0,0,1,0,.33878195,-.059790295,1.1945761,1.5947388,1.4716543,1.7230105,2.1039083,1.4480898,2.9765685,2.8825078,3.793174,4.5228181,5.3642893,5.2345486,5.8127637,6.4989815,6.4395142,7.3184967,7.9662733,8.1079283,9.3104038,9.9777842,10.00127,10.584908,.097578235,.22289166,.43834889,.50637025,.7655136,.76274705,.95494699,1.1771108,1.3341161,1.6350483,1.9350673,2.1072776,2.1059129,2.3173656,2.4127097,2.6941271,2.9964116,3.1749077,3.2896821,3.4191539,3.6291847,3.73404,3.8320682,3.7864265,0,.099999905,.099999905,0,-.099999905,0,0,0,-.099999905,-.099999905,0,0,-.29999971,-.099999905,-.5,-.4000001,-.4000001,-.19999981,-.19999981,-.29999971,-.4000001,-.4000001,-.5,-.69999981,-.20863628,-.25472736,-.28207493,-.41372728,-.40344143,-.32963228,-.55372715,-.69725132,-.88322735,-.75010824,-.76000023,-.69409084,-.61622715,-.54954529,-.65863657,-.61022711,-.72454548,-.67825365,-.80725098,-.68201303,-.7056222,-.56322718,-.5431819,-.65106058,-.45499992,-.39090872,-.19003916,-.3649087,-.47376585,-.69186115,-.84640884,-1.0585279,-1.1454091,-.50995636,-.2136364,-.075909138,.126091,.099091053,-.14181805,.063091278,-.25818157,-.46932983,-.38900423,-.16281366,-.27248764,.051091194,.2772727,.10575771,-.46454525,-.35472727,-.1444664,-.43522692,-.58796501,-.70225096,-.92122698,-.9803462,-.82722712,-.36415577,-.12136364,.10409117,.27927303,.23272753,.0027275085,.19927263,-.099090576,-.42904282,-.33034611,-.053679466,-.2132535,.061772823,.25272751,.078225136,0,-.20967722,-.25,-.25,-.25,-.25,-.35483885,-.50806475,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.6935482,-.5,-.5,0,1,0,0,1,1,1
1995m6,1995,73.860199,71.772003,1.17783,.097630002,5.5999999,5.5999999,-.0099999998,0,6,6,0,0,0,5.639091,5.715909,6.1681819,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,.15365,.26328999,.19999981,.20000029,.60151017,.4429518,0,0,0,.5,0,0,0,0,1,0,0,0,1,0,-.39857224,.85579425,1.2559569,1.1328723,1.3842286,1.7651262,1.1093079,2.6377864,2.543726,3.454392,4.1840363,5.0255075,4.8957667,5.4739814,6.1601996,6.1007323,6.9797149,7.6274915,7.769146,8.9716215,9.6390028,9.662488,10.246126,10.732786,.12531343,.34077063,.40879199,.66793537,.66516882,.85736877,1.0795325,1.2365378,1.5374701,1.837489,2.0096993,2.0083346,2.2197874,2.3151314,2.5965488,2.8988333,3.0773294,3.1921039,3.3215756,3.5316064,3.6364617,3.7344899,3.6888483,3.8176789,.099999905,.099999905,0,-.099999905,0,0,0,-.099999905,-.099999905,0,0,-.29999971,-.099999905,-.5,-.4000001,-.4000001,-.19999981,-.19999981,-.29999971,-.4000001,-.4000001,-.5,-.69999981,-.5999999,-.04609108,-.073438644,-.205091,-.19480515,-.120996,-.34509087,-.48861504,-.67459106,-.54147196,-.55136395,-.48545456,-.40759087,-.340909,-.45000029,-.40159082,-.51590919,-.46961737,-.59861469,-.47337675,-.49698591,-.35459089,-.33454561,-.4424243,-.5681386,.064091206,.26496077,.090091228,-.018765926,-.23686123,-.39140892,-.60352802,-.69040918,-.054956436,.24136353,.37909079,.58109093,.55409098,.31318188,.5180912,.19681835,-.01432991,.065995693,.29218626,.18251228,.50609112,.73227262,.56075764,.37885284,.10981798,.32007885,.029318333,-.12341976,-.23770571,-.45668173,-.51580095,-.36268187,.10038948,.34318161,.56863642,.74381828,.69727278,.46727276,.66381788,.36545467,.035502434,.13419914,.41086578,.25129175,.52631807,.71727276,.54277039,.3256278,-.20967722,-.25,-.25,-.25,-.25,-.35483885,-.50806475,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.75,-.6935482,-.5,-.5,-.5,0,0,0,0,0,0,0
1995m7,1995,73.566399,71.862,1.51519,.12540001,5.6999998,5.5999999,-.2443956,-.25,6,5.75,1,1.1923077,0,5.5929999,5.7800002,6.2779999,5.7903228,1,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,-.25,-1,2,0,.097630002,.15365,.19999981,.30000019,.51405913,.56317741,0,0,0,0,.5,0,0,1,0,0,0,0,0,1,1.2543665,1.6545291,1.5314445,1.7828008,2.1636984,1.5078801,3.0363586,2.9422982,3.8529642,4.5826082,5.4240794,5.2943387,5.8725538,6.5587716,6.4993048,7.3782868,8.0260639,8.1677179,9.3701935,10.037575,10.06106,10.644699,11.131358,11.891213,.21545722,.28347856,.54262197,.53985536,.73205537,.9542191,1.1112244,1.4121567,1.7121756,1.8843861,1.8830211,2.0944738,2.1898179,2.4712355,2.7735198,2.9520161,3.0667906,3.1962624,3.4062932,3.5111485,3.6091764,3.563535,3.6923654,3.7513552,0,-.099999905,-.19999981,-.099999905,-.099999905,-.099999905,-.19999981,-.19999981,-.099999905,-.099999905,-.39999962,-.19999981,-.5999999,-.5,-.5,-.29999971,-.29999971,-.39999962,-.5,-.5,-.5999999,-.79999971,-.69999981,-.79999971,-.027347565,-.15899992,-.14871407,-.074904919,-.29899979,-.44252396,-.62849998,-.49538088,-.50527287,-.43936348,-.36149979,-.29481792,-.40390921,-.35549974,-.46981812,-.42352629,-.55252361,-.42728567,-.45089483,-.30849981,-.28845453,-.39633322,-.52204752,-.39845467,.20086956,.026000023,-.082857132,-.30095243,-.45550013,-.66761923,-.75450039,-.11904764,.17727232,.31499958,.51699972,.48999977,.24909067,.454,.13272715,-.078421116,.0019044876,.22809505,.11842108,.44199991,.66818142,.49666643,.31476164,.11090899,.21026087,-.080499649,-.23323774,-.34752369,-.56649971,-.62561893,-.47249985,-.0094285011,.23336363,.45881844,.6340003,.5874548,.35745478,.5539999,.25563669,-.074315548,.024381161,.3010478,.14147377,.41650009,.60745478,.4329524,.21580982,-.057545185,-.040322781,-.040322781,-.040322781,-.040322781,-.14516163,-.29838753,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.54032278,-.48387098,-.29032278,-.29032278,-.29032278,-.29032278,0,0,0,1,0,1,1
1995m8,1995,74.495003,72.016998,2.61922,.21569,5.6999998,5.6999998,-.010285748,0,5.75,5.75,1,3.0999999,0,5.5656524,5.9808698,6.4882607,5.75,1,1,1,0,1,0,1,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-.25,-.25,1,0,1,0,1,1,1,0,0,5,0,.12540001,.097630002,-.10000038,.40000057,.37642303,.62492198,-.25,0,0,0,0,-.25,0,0,1,0,0,0,1,0,.40016267,.27707809,.52843434,.90933204,.25351357,1.7819922,1.6879317,2.5985978,3.3282418,4.169713,4.0399723,4.6181874,5.3044052,5.2449379,6.1239204,6.771697,6.913352,8.1158276,8.7832079,8.806694,9.3903322,9.8769913,10.636847,11.676254,.06802135,.32716474,.32439816,.51659811,.7387619,.89576721,1.1966995,1.4967184,1.6689287,1.6675639,1.8790166,1.9743607,2.2557783,2.5580626,2.7365589,2.8513334,2.9808049,3.190836,3.2956913,3.3937192,3.3480778,3.4769082,3.535898,3.6162817,-.099999905,-.19999981,-.099999905,-.099999905,-.099999905,-.19999981,-.19999981,-.099999905,-.099999905,-.39999962,-.19999981,-.5999999,-.5,-.5,-.29999971,-.29999971,-.39999962,-.5,-.5,-.5999999,-.79999971,-.69999981,-.79999971,-.89999962,-.13165236,-.1213665,-.047557354,-.27165222,-.41517639,-.60115242,-.46803331,-.4779253,-.41201591,-.33415222,-.26747036,-.37656164,-.32815218,-.44247055,-.39617872,-.52517605,-.39993811,-.42354727,-.28115225,-.26110697,-.36898565,-.49469995,-.3711071,-.28612852,-.17486954,-.28372669,-.50182199,-.65636969,-.86848879,-.95536995,-.3199172,-.02359724,.11413002,.31613016,.28913021,.048221111,.25313044,-.068142414,-.27929068,-.19896507,.027225494,-.082448483,.24113035,.46731186,.29579687,.11389208,-.089960575,-.041821957,-.29076052,-.44349861,-.55778456,-.77676058,-.8358798,-.68276072,-.21968937,.02310276,.24855757,.42373943,.37719393,.14719391,.34373903,.045375824,-.28457642,-.18587971,.090786934,-.068787098,.20623922,.39719391,.22269154,.005548954,-.26780605,-.18968916,0,0,0,-.10483885,-.25806475,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.5,-.4435482,-.25,-.25,-.25,-.25,-.25,0,1,0,0,1,1,1
