Year	Month	Day	FFF0	FFF1	Dummy =1 if FOMC Last three days of month	m	t	Target Dummy	Target Rate	Change	FOMC Meetings	Indicates Changes Outside FOMC	Month when the target is changed	Select 50bp changes
2006	4	18	4.785004	4.940002				0	4.75	0	0			
2006	4	19	4.785004	4.945				0	4.75	0	0			
2006	4	20	4.785004	4.949997				0	4.75	0	0			
2006	4	21	4.785004	4.949997				0	4.75	0	0			
2006	4	24	4.785004	4.949997				0	4.75	0	0			
2006	4	25	4.785004	4.949997				0	4.75	0	0			
2006	4	26	4.785004	4.959999				0	4.75	0	0			
2006	4	27	4.785004	4.955002				0	4.75	0	0			
2006	4	28	4.790001	4.955002				0	4.75	0	0			
2006	5	1	4.959999	5.014999				0	4.75	0	0			
2006	5	2	4.959999	5.014999				0	4.75	0	0			
2006	5	3	4.964996	5.025002				0	4.75	0	0			
2006	5	4	4.964996	5.025002				0	4.75	0	0			
2006	5	5	4.964996	5.025002				0	4.75	0	0			
2006	5	8	4.959999	5.025002				0	4.75	0	0			
2006	5	9	4.959999	5.025002				0	4.75	0	0			
2006	5	10	4.955002	5.025002				1	5	0.25	1			
2006	5	11	4.955002	5.025002				0	5	0	0			
2006	5	12	4.955002	5.025002				0	5	0	0			
2006	5	15	4.955002	5.025002				0	5	0	0			
2006	5	16	4.955002	5.025002				0	5	0	0			
2006	5	17	4.955002	5.025002				0	5	0	0			
2006	5	18	4.955002	5.025002				0	5	0	0			
2006	5	19	4.949997	5.029999				0	5	0	0			
2006	5	22	4.949997	5.029999				0	5	0	0			
2006	5	23	4.949997	5.029999				0	5	0	0			
2006	5	24	4.949997	5.029999				0	5	0	0			
2006	5	25	4.949997	5.029999				0	5	0	0			
2006	5	26	4.949997	5.029999				0	5	0	0			
2006	5	29						0	5	0	0			
2006	5	30	4.945	5.029999				0	5	0	0			
2006	5	31	4.945	5.029999				0	5	0	0			
2006	6	1	5.029999	5.18				0	5	0	0			
2006	6	2	5.029999	5.120003				0	5	0	0			
2006	6	5	5.029999	5.18				0	5	0	0			
2006	6	6	5.029999	5.199997				0	5	0	0			
2006	6	7	5.035004	5.199997				0	5	0	0			
2006	6	8	5.035004	5.199997				0	5	0	0			
2006	6	9	5.035004	5.205002				0	5	0	0			
2006	6	12	5.035004	5.209999				0	5	0	0			
2006	6	13	5.040001	5.214996				0	5	0	0			
2006	6	14	5.040001	5.260002				0	5	0	0			
2006	6	15	5.040001	5.269997				0	5	0	0			
2006	6	16	5.040001	5.269997				0	5	0	0			
2006	6	19	5.040001	5.269997				0	5	0	0			
2006	6	20	5.040001	5.269997				0	5	0	0			
2006	6	21	5.035004	5.269997				0	5	0	0			
2006	6	22	5.035004	5.275002				0	5	0	0			
2006	6	23	5.025002	5.279999				0	5	0	0			
2006	6	26	5.019997	5.279999				0	5	0	0			
2006	6	27	5.019997	5.279999				0	5	0	0			
2006	6	28	5.010002	5.279999				0	5	0	0			
2006	6	29	5.004997	5.264999				1	5.25	0.25	0	1		
2006	6	30	5.004997	5.260002				0	5.25	0	0			
2006	7	3	5.245003	5.370003				0	5.25	0	0			
2006	7	4						0	5.25	0	0			
2006	7	5	5.239998	5.394997				0	5.25	0	0			
2006	7	6	5.239998	5.379997				0	5.25	0	0			
2006	7	7	5.239998	5.370003				0	5.25	0	0			
2006	7	10	5.239998	5.370003				0	5.25	0	0			
2006	7	11	5.235001	5.370003				0	5.25	0	0			
2006	7	12	5.235001	5.370003				0	5.25	0	0			
2006	7	13	5.235001	5.364998				0	5.25	0	0			
2006	7	14	5.235001	5.349998				0	5.25	0	0			
2006	7	17	5.235001	5.355003				0	5.25	0	0			
2006	7	18	5.235001	5.375				0	5.25	0	0			
2006	7	19	5.235001	5.370003				0	5.25	0	0			
2006	7	20	5.235001	5.339996				0	5.25	0	0			
2006	7	21	5.235001	5.330002				0	5.25	0	0			
2006	7	24	5.235001	5.334999				0	5.25	0	0			
2006	7	25	5.230003	5.349998				0	5.25	0	0			
2006	7	26	5.235001	5.334999				0	5.25	0	0			
2006	7	27	5.235001	5.334999				0	5.25	0	0			
2006	7	28	5.235001	5.309998				0	5.25	0	0			
2006	7	31	5.235001	5.309998				0	5.25	0	0			
2006	8	1	5.32	5.355003				0	5.25	0	0			
2006	8	2	5.32	5.360001				0	5.25	0	0			
2006	8	3	5.330002	5.375				0	5.25	0	0			
2006	8	4	5.290001	5.309998				0	5.25	0	0			
2006	8	7	5.290001	5.315002				0	5.25	0	0			
2006	8	8	5.260002	5.275002				0	5.25	0	1			
2006	8	9	5.254997	5.275002				0	5.25	0	0			
2006	8	10	5.254997	5.275002				0	5.25	0	0			
2006	8	11	5.254997	5.275002				0	5.25	0	0			
2006	8	14	5.254997	5.285004				0	5.25	0	0			
2006	8	15	5.254997	5.275002				0	5.25	0	0			
2006	8	16	5.254997	5.269997				0	5.25	0	0			
2006	8	17	5.25	5.269997				0	5.25	0	0			
2006	8	18	5.245003	5.264999				0	5.25	0	0			
2006	8	21	5.245003	5.264999				0	5.25	0	0			
2006	8	22	5.245003	5.264999				0	5.25	0	0			
2006	8	23	5.245003	5.264999				0	5.25	0	0			
2006	8	24	5.245003	5.264999				0	5.25	0	0			
2006	8	25	5.245003	5.264999				0	5.25	0	0			
2006	8	28	5.245003	5.264999				0	5.25	0	0			
2006	8	29	5.245003	5.264999				0	5.25	0	0			
2006	8	30	5.245003	5.264999				0	5.25	0	0			
2006	8	31	5.245003	5.260002				0	5.25	0	0			
2006	9	1	5.260002	5.264999				0	5.25	0	0			
2006	9	4						0	5.25	0	0			
2006	9	5	5.260002	5.264999				0	5.25	0	0			
2006	9	6	5.260002	5.264999				0	5.25	0	0			
2006	9	7	5.260002	5.264999				0	5.25	0	0			
2006	9	8	5.254997	5.264999				0	5.25	0	0			
2006	9	11	5.254997	5.264999				0	5.25	0	0			
2006	9	12	5.254997	5.264999				0	5.25	0	0			
2006	9	13	5.254997	5.264999				0	5.25	0	0			
2006	9	14	5.254997	5.264999				0	5.25	0	0			
2006	9	15	5.254997	5.260002				0	5.25	0	0			
2006	9	18	5.254997	5.260002				0	5.25	0	0			
2006	9	19	5.25	5.254997				0	5.25	0	0			
2006	9	20	5.25	5.254997				0	5.25	0	1			
2006	9	21	5.245003	5.25				0	5.25	0	0			
2006	9	22	5.245003	5.25				0	5.25	0	0			
2006	9	25	5.245003	5.25				0	5.25	0	0			
2006	9	26	5.25	5.25				0	5.25	0	0			
2006	9	27	5.25	5.25				0	5.25	0	0			
2006	9	28	5.25	5.25				0	5.25	0	0			
2006	9	29	5.25	5.25				0	5.25	0	0			
2006	10	2	5.25	5.245003				0	5.25	0	0			
2006	10	3	5.25	5.245003				0	5.25	0	0			
2006	10	4	5.25	5.245003				0	5.25	0	0			
2006	10	5	5.25	5.245003				0	5.25	0	0			
2006	10	6	5.25	5.245003				0	5.25	0	0			
2006	10	9						0	5.25	0	0			
2006	10	10	5.25	5.245003				0	5.25	0	0			
2006	10	11	5.25	5.245003				0	5.25	0	0			
2006	10	12	5.25	5.245003				0	5.25	0	0			
2006	10	13	5.25	5.245003				0	5.25	0	0			
2006	10	16	5.25	5.245003				0	5.25	0	0			
2006	10	17	5.25	5.245003				0	5.25	0	0			
2006	10	18	5.25	5.245003				0	5.25	0	0			
2006	10	19	5.25	5.245003				0	5.25	0	0			
2006	10	20	5.25	5.245003				0	5.25	0	0			
2006	10	23	5.25	5.245003				0	5.25	0	0			
2006	10	24	5.25	5.245003				0	5.25	0	1			
2006	10	25	5.25	5.245003				0	5.25	0	1			
2006	10	26	5.25	5.245003				0	5.25	0	0			
2006	10	27	5.25	5.245003				0	5.25	0	0			
2006	10	30	5.245003	5.245003				0	5.25	0	0			
2006	10	31	5.245003	5.245003				0	5.25	0	0			
2006	11	1	5.245003	5.239998				0	5.25	0	0			
2006	11	2	5.245003	5.239998				0	5.25	0	0			
2006	11	3	5.245003	5.245003				0	5.25	0	0			
2006	11	6	5.245003	5.245003				0	5.25	0	0			
2006	11	7	5.245003	5.245003				0	5.25	0	0			
2006	11	8	5.245003	5.245003				0	5.25	0	0			
2006	11	9	5.245003	5.245003				0	5.25	0	0			
2006	11	10	5.245003	5.245003				0	5.25	0	0			
2006	11	13	5.245003	5.245003				0	5.25	0	0			
2006	11	14	5.245003	5.245003				0	5.25	0	0			
2006	11	15	5.245003	5.245003				0	5.25	0	0			
2006	11	16	5.245003	5.245003				0	5.25	0	0			
2006	11	17	5.245003	5.239998				0	5.25	0	0			
2006	11	20	5.245003	5.239998				0	5.25	0	0			
2006	11	21	5.245003	5.239998				0	5.25	0	0			
2006	11	22	5.245003	5.239998				0	5.25	0	0			
2006	11	23						0	5.25	0	0			
2006	11	24	5.245003	5.239998				0	5.25	0	0			
2006	11	27	5.245003	5.239998				0	5.25	0	0			
2006	11	28	5.245003	5.239998				0	5.25	0	0			
2006	11	29	5.245003	5.239998				0	5.25	0	0			
2006	11	30	5.245003	5.239998				0	5.25	0	0			
2006	12	1	5.235001	5.235001				0	5.25	0	0			
2006	12	4	5.235001	5.235001				0	5.25	0	0			
2006	12	5	5.235001	5.235001				0	5.25	0	0			
2006	12	6	5.235001	5.235001				0	5.25	0	0			
2006	12	7	5.235001	5.235001				0	5.25	0	0			
2006	12	8	5.235001	5.239998				0	5.25	0	0			
2006	12	11	5.235001	5.239998				0	5.25	0	0			
2006	12	12	5.235001	5.239998				0	5.25	0	1			
2006	12	13	5.235001	5.239998				0	5.25	0	0			
2006	12	14	5.235001	5.245003				0	5.25	0	0			
2006	12	15	5.235001	5.245003				0	5.25	0	0			
2006	12	18	5.235001	5.245003				0	5.25	0	0			
2006	12	19	5.235001	5.245003				0	5.25	0	0			
2006	12	20	5.235001	5.245003				0	5.25	0	0			
2006	12	21	5.235001	5.245003				0	5.25	0	0			
2006	12	22	5.235001	5.245003				0	5.25	0	0			
2006	12	25						0	5.25	0	0			
2006	12	26	5.235001	5.245003				0	5.25	0	0			
2006	12	27	5.235001	5.245003				0	5.25	0	0			
2006	12	28	5.235001	5.245003				0	5.25	0	0			
2006	12	29	5.235001	5.245003				0	5.25	0	0			
2007	1	1						0	5.25	0	0			
2007	1	2	5.245003	5.239998				0	5.25	0	0			
2007	1	3	5.245003	5.239998				0	5.25	0	0			
2007	1	4	5.245003	5.239998				0	5.25	0	0			
2007	1	5	5.245003	5.239998				0	5.25	0	0			
2007	1	8	5.245003	5.239998				0	5.25	0	0			
2007	1	9	5.245003	5.239998				0	5.25	0	0			
2007	1	10	5.245003	5.239998				0	5.25	0	0			
2007	1	11	5.245003	5.239998				0	5.25	0	0			
2007	1	12	5.245003	5.239998				0	5.25	0	0			
2007	1	15						0	5.25	0	0			
2007	1	16	5.245003	5.239998				0	5.25	0	0			
2007	1	17	5.245003	5.239998				0	5.25	0	0			
2007	1	18	5.245003	5.239998				0	5.25	0	0			
2007	1	19	5.245003	5.239998				0	5.25	0	0			
2007	1	22	5.245003	5.239998				0	5.25	0	0			
2007	1	23	5.245003	5.239998				0	5.25	0	0			
2007	1	24	5.245003	5.239998				0	5.25	0	0			
2007	1	25	5.245003	5.245003				0	5.25	0	0			
2007	1	26	5.245003	5.245003				0	5.25	0	0			
2007	1	29	5.245003	5.245003				0	5.25	0	0			
2007	1	30	5.245003	5.245003				0	5.25	0	1			
2007	1	31	5.245003	5.245003				0	5.25	0	1			
2007	2	1	5.245003	5.25				0	5.25	0	0			
2007	2	2	5.245003	5.25				0	5.25	0	0			
2007	2	5	5.245003	5.25				0	5.25	0	0			
2007	2	6	5.245003	5.25				0	5.25	0	0			
2007	2	7	5.245003	5.25				0	5.25	0	0			
2007	2	8	5.245003	5.25				0	5.25	0	0			
2007	2	9	5.245003	5.25				0	5.25	0	0			
2007	2	12	5.245003	5.25				0	5.25	0	0			
2007	2	13	5.245003	5.25				0	5.25	0	0			
2007	2	14	5.245003	5.25				0	5.25	0	0			
2007	2	15	5.245003	5.25				0	5.25	0	0			
2007	2	16	5.245003	5.25				0	5.25	0	0			
2007	2	19						0	5.25	0	0			
2007	2	20	5.25	5.25				0	5.25	0	0			
2007	2	21	5.25	5.25				0	5.25	0	0			
2007	2	22	5.25	5.25				0	5.25	0	0			
2007	2	23	5.25	5.25				0	5.25	0	0			
2007	2	26	5.25	5.25				0	5.25	0	0			
2007	2	27	5.25	5.245003				0	5.25	0	0			
2007	2	28	5.25	5.245003				0	5.25	0	0			
2007	3	1	5.245003	5.239998				0	5.25	0	0			
2007	3	2	5.245003	5.230003				0	5.25	0	0			
2007	3	5	5.245003	5.230003				0	5.25	0	0			
2007	3	6	5.245003	5.235001				0	5.25	0	0			
2007	3	7	5.245003	5.235001				0	5.25	0	0			
2007	3	8	5.245003	5.239998				0	5.25	0	0			
2007	3	9	5.25	5.245003				0	5.25	0	0			
2007	3	12	5.25	5.245003				0	5.25	0	0			
2007	3	13	5.25	5.245003				0	5.25	0	0			
2007	3	14	5.25	5.245003				0	5.25	0	0			
2007	3	15	5.25	5.245003				0	5.25	0	0			
2007	3	16	5.25	5.245003				0	5.25	0	0			
2007	3	19	5.25	5.245003				0	5.25	0	0			
2007	3	20	5.25	5.245003				0	5.25	0	1			
2007	3	21	5.25	5.245003				0	5.25	0	1			
2007	3	22	5.254997	5.245003				0	5.25	0	0			
2007	3	23	5.254997	5.245003				0	5.25	0	0			
2007	3	26	5.254997	5.25				0	5.25	0	0			
2007	3	27	5.254997	5.25				0	5.25	0	0			
2007	3	28	5.254997	5.25				0	5.25	0	0			
2007	3	29	5.254997	5.25				0	5.25	0	0			
2007	3	30	5.254997	5.25				0	5.25	0	0			
2007	4	2	5.25	5.235001				0	5.25	0	0			
2007	4	3	5.25	5.239998				0	5.25	0	0			
2007	4	4	5.25	5.239998				0	5.25	0	0			
2007	4	5	5.25	5.239998				0	5.25	0	0			
2007	4	6	5.25	5.239998				0	5.25	0	0			
2007	4	9	5.25	5.245003				0	5.25	0	0			
2007	4	10	5.25	5.245003				0	5.25	0	0			
2007	4	11	5.25	5.245003				0	5.25	0	0			
2007	4	12	5.25	5.245003				0	5.25	0	0			
2007	4	13	5.25	5.245003				0	5.25	0	0			
2007	4	16	5.25	5.245003				0	5.25	0	0			
2007	4	17	5.25	5.245003				0	5.25	0	0			
2007	4	18	5.25	5.245003				0	5.25	0	0			
2007	4	19	5.25	5.245003				0	5.25	0	0			
2007	4	20	5.25	5.245003				0	5.25	0	0			
2007	4	23	5.25	5.245003				0	5.25	0	0			
2007	4	24	5.25	5.245003				0	5.25	0	0			
2007	4	25	5.25	5.245003				0	5.25	0	0			
2007	4	26	5.25	5.245003				0	5.25	0	0			
2007	4	27	5.25	5.245003				0	5.25	0	0			
2007	4	30	5.25	5.245003				0	5.25	0	0			
2007	5	1	5.245003	5.245003				0	5.25	0	0			
2007	5	2	5.245003	5.245003				0	5.25	0	0			
2007	5	3	5.245003	5.245003				0	5.25	0	0			
2007	5	4	5.245003	5.245003				0	5.25	0	0			
2007	5	7	5.245003	5.245003				0	5.25	0	0			
2007	5	8	5.245003	5.245003				0	5.25	0	0			
2007	5	9	5.245003	5.25				0	5.25	0	1			
2007	5	10	5.245003	5.25				0	5.25	0	0			
2007	5	11	5.245003	5.25				0	5.25	0	0			
2007	5	14	5.245003	5.25				0	5.25	0	0			
2007	5	15	5.245003	5.25				0	5.25	0	0			
2007	5	16	5.245003	5.25				0	5.25	0	0			
2007	5	17	5.245003	5.25				0	5.25	0	0			
2007	5	18	5.245003	5.25				0	5.25	0	0			
2007	5	21	5.245003	5.25				0	5.25	0	0			
2007	5	22	5.245003	5.25				0	5.25	0	0			
2007	5	23	5.245003	5.25				0	5.25	0	0			
2007	5	24	5.245003	5.25				0	5.25	0	0			
2007	5	25	5.245003	5.25				0	5.25	0	0			
2007	5	28						0	5.25	0	0			
2007	5	29	5.25	5.25				0	5.25	0	0			
2007	5	30	5.25	5.25				0	5.25	0	0			
2007	5	31	5.25	5.25				0	5.25	0	0			
2007	6	1	5.25	5.25				0	5.25	0	0			
2007	6	4	5.25	5.25				0	5.25	0	0			
2007	6	5	5.25	5.25				0	5.25	0	0			
2007	6	6	5.25	5.25				0	5.25	0	0			
2007	6	7	5.25	5.25				0	5.25	0	0			
2007	6	8	5.25	5.25				0	5.25	0	0			
2007	6	11	5.25	5.25				0	5.25	0	0			
2007	6	12	5.25	5.25				0	5.25	0	0			
2007	6	13	5.25	5.25				0	5.25	0	0			
2007	6	14	5.25	5.25				0	5.25	0	0			
2007	6	15	5.25	5.25				0	5.25	0	0			
2007	6	18	5.25	5.25				0	5.25	0	0			
2007	6	19	5.25	5.25				0	5.25	0	0			
2007	6	20	5.25	5.25				0	5.25	0	0			
2007	6	21	5.25	5.25				0	5.25	0	0			
2007	6	22	5.25	5.25				0	5.25	0	0			
2007	6	25	5.25	5.25				0	5.25	0	0			
2007	6	26	5.25	5.25				0	5.25	0	0			
2007	6	27	5.25	5.245003				0	5.25	0	1			
2007	6	28	5.25	5.245003				0	5.25	0	1			
2007	6	29	5.25	5.245003				0	5.25	0	0			
2007	7	2	5.245003	5.239998				0	5.25	0	0			
2007	7	3	5.245003	5.239998				0	5.25	0	0			
2007	7	4						0	5.25	0	0			
2007	7	5	5.245003	5.239998				0	5.25	0	0			
2007	7	6	5.245003	5.245003				0	5.25	0	0			
2007	7	9	5.25	5.245003				0	5.25	0	0			
2007	7	10	5.25	5.245003				0	5.25	0	0			
2007	7	11	5.25	5.245003				0	5.25	0	0			
2007	7	12	5.25	5.245003				0	5.25	0	0			
2007	7	13	5.25	5.245003				0	5.25	0	0			
2007	7	16	5.25	5.245003				0	5.25	0	0			
2007	7	17	5.25	5.245003				0	5.25	0	0			
2007	7	18	5.25	5.245003				0	5.25	0	0			
2007	7	19	5.25	5.245003				0	5.25	0	0			
2007	7	20	5.25	5.239998				0	5.25	0	0			
2007	7	23	5.25	5.245003				0	5.25	0	0			
2007	7	24	5.25	5.245003				0	5.25	0	0			
2007	7	25	5.25	5.245003				0	5.25	0	0			
2007	7	26	5.25	5.220001				0	5.25	0	0			
2007	7	27	5.254997	5.224998				0	5.25	0	0			
2007	7	30	5.254997	5.235001				0	5.25	0	0			
2007	7	31	5.254997	5.235001				0	5.25	0	0			
2007	8	1	5.235001	5.205002				0	5.25	0	0			
2007	8	2	5.235001	5.214996				0	5.25	0	0			
2007	8	3	5.224998	5.184998				0	5.25	0	0			
2007	8	6	5.224998	5.184998				0	5.25	0	0			
2007	8	7	5.245003	5.224998				0	5.25	0	1			
2007	8	8	5.245003	5.224998				0	5.25	0	0			
2007	8	9	5.205002	5.125				0	5.25	0	0			
2007	8	10	5.205002	5.099998				0	5.25	0	1			
2007	8	13	5.139999	5.110001				0	5.25	0	0			
2007	8	14	5.044998	5.074997				0	5.25	0	0			
2007	8	15	4.970001	4.949997				0	5.25	0	0			
2007	8	16	4.959999	4.910004				0	5.25	0	1			
2007	8	17	5.029999	4.934998				0	5.25	0	0			
2007	8	20	5.010002	4.915001				0	5.25	0	0			
2007	8	21	4.995003	4.870003				0	5.25	0	0			
2007	8	22	4.989998	4.925003				0	5.25	0	0			
2007	8	23	4.970001	4.949997				0	5.25	0	0			
2007	8	24	4.989998	4.945				0	5.25	0	0			
2007	8	27	5.029999	5.014999				0	5.25	0	0			
2007	8	28	5.035004	5.014999				0	5.25	0	0			
2007	8	29	5.035004	5.004997				0	5.25	0	0			
2007	8	30	5.019997	4.970001				0	5.25	0	0			
2007	8	31	5.019997	4.995003				0	5.25	0	0			
2007	9	3						0	5.25	0	0			
2007	9	4	4.959999	4.864998				0	5.25	0	0			
2007	9	5	4.955002	4.82				0	5.25	0	0			
2007	9	6	4.989998	4.894997				0	5.25	0	0			
2007	9	7	4.940002	4.809998				0	5.25	0	0			
2007	9	10	4.904999	4.809998				0	5.25	0	0			
2007	9	11	4.915001	4.82				0	5.25	0	0			
2007	9	12	4.919998	4.815002				0	5.25	0	0			
2007	9	13	4.945	4.855003				0	5.25	0	0			
2007	9	14	4.970001	4.855003				0	5.25	0	0			
2007	9	17	4.989998	4.875				0	5.25	0	0			
2007	9	18	4.93	4.714996				1	4.75	-0.5	1			
2007	9	19	4.93	4.714996				0	4.75	0	0			
2007	9	20	4.93	4.720001				0	4.75	0	0			
2007	9	21	4.93	4.720001				0	4.75	0	0			
2007	9	24	4.934998	4.720001				0	4.75	0	0			
2007	9	25	4.940002	4.720001				0	4.75	0	0			
2007	9	26	4.945	4.720001				0	4.75	0	0			
2007	9	27	4.949997	4.714996				0	4.75	0	0			
2007	9	28	4.974998	4.714996				0	4.75	0	0			
2007	10	1	4.720001	4.565002				0	4.75	0	0			
2007	10	2	4.730003	4.565002				0	4.75	0	0			
2007	10	3	4.735001	4.574997				0	4.75	0	0			
2007	10	4	4.730003	4.57				0	4.75	0	0			
2007	10	5	4.735001	4.629997				0	4.75	0	0			
2007	10	8						0	4.75	0	0			
2007	10	9	4.739998	4.660004				0	4.75	0	0			
2007	10	10	4.745003	4.660004				0	4.75	0	0			
2007	10	11	4.745003	4.650002				0	4.75	0	0			
2007	10	12	4.745003	4.669998				0	4.75	0	0			
2007	10	15	4.745003	4.669998				0	4.75	0	0			
2007	10	16	4.745003	4.654999				0	4.75	0	0			
2007	10	17	4.739998	4.614998				0	4.75	0	0			
2007	10	18	4.739998	4.574997				0	4.75	0	0			
2007	10	19	4.735001	4.519997				0	4.75	0	0			
2007	10	22	4.735001	4.535004				0	4.75	0	0			
2007	10	23	4.735001	4.529999				0	4.75	0	0			
2007	10	24	4.730003	4.464996				0	4.75	0	0			
2007	10	25	4.730003	4.464996				0	4.75	0	0			
2007	10	26	4.739998	4.480003				0	4.75	0	0			
2007	10	29	4.745003	4.504997				0	4.75	0	0			
2007	10	30	4.75	4.514999				0	4.75	0	1			
2007	10	31	4.75	4.495003				1	4.5	-0.25	1			
2007	11	1	4.485001	4.394997				0	4.5	0	0			
2007	11	2	4.474998	4.379997				0	4.5	0	0			
2007	11	5	4.449997	4.379997				0	4.5	0	0			
2007	11	6	4.440002	4.375				0	4.5	0	0			
2007	11	7	4.43	4.360001				0	4.5	0	0			
2007	11	8	4.419998	4.324997				0	4.5	0	0			
2007	11	9	4.425003	4.309998				0	4.5	0	0			
2007	11	12						0	4.5	0	0			
2007	11	13	4.445	4.349998				0	4.5	0	0			
2007	11	14	4.449997	4.364998				0	4.5	0	0			
2007	11	15	4.440002	4.315002				0	4.5	0	0			
2007	11	16	4.434998	4.324997				0	4.5	0	0			
2007	11	19	4.434998	4.315002				0	4.5	0	0			
2007	11	20	4.445	4.32				0	4.5	0	0			
2007	11	21	4.445	4.294998				0	4.5	0	0			
2007	11	22						0	4.5	0	0			
2007	11	23	4.464996	4.305				0	4.5	0	0			
2007	11	26	4.474998	4.285004				0	4.5	0	0			
2007	11	27	4.474998	4.300003				0	4.5	0	0			
2007	11	28	4.474998	4.285004				0	4.5	0	0			
2007	11	29	4.474998	4.239998				0	4.5	0	0			
2007	11	30	4.480003	4.220001				0	4.5	0	0			
2007	12	3	4.220001	4.150002				0	4.5	0	0			
2007	12	4	4.220001	4.129997				0	4.5	0	0			
2007	12	5	4.245003	4.139999				0	4.5	0	0			
2007	12	6	4.25	4.160004				0	4.5	0	1			
2007	12	7	4.264999	4.184998				0	4.5	0	0			
2007	12	10	4.254997	4.18				0	4.5	0	0			
2007	12	11	4.260002	4.190002				1	4.25	-0.25	1			
2007	12	12	4.264999	4.184998				0	4.25	0	0			
2007	12	13	4.269997	4.175003				0	4.25	0	0			
2007	12	14	4.279999	4.184998				0	4.25	0	0			
2007	12	17	4.279999	4.184998				0	4.25	0	0			
2007	12	18	4.275002	4.175003				0	4.25	0	0			
2007	12	19	4.264999	4.169998				0	4.25	0	0			
2007	12	20	4.239998	4.139999				0	4.25	0	0			
2007	12	21	4.254997	4.169998				0	4.25	0	0			
2007	12	24	4.264999	4.18				0	4.25	0	0			
2007	12	25						0	4.25	0	0			
2007	12	26	4.260002	4.18				0	4.25	0	0			
2007	12	27	4.260002	4.18				0	4.25	0	0			
2007	12	28	4.260002	4.169998				0	4.25	0	0			
2007	12	31	4.245003	4.160004				0	4.25	0	0			
2008	1	1						0	4.25	0	0			
2008	1	2	4.160004	3.940002				0	4.25	0	0			
2008	1	3	4.160004	3.915001				0	4.25	0	0			
2008	1	4	4.144997	3.834999				0	4.25	0	0			
2008	1	7	4.139999	3.830002				0	4.25	0	0			
2008	1	8	4.139999	3.830002				0	4.25	0	0			
2008	1	9	4.139999	3.809998				0	4.25	0	1			
2008	1	10	4.139999	3.779999				0	4.25	0	0			
2008	1	11	4.099998	3.650002				0	4.25	0	0			
2008	1	14	4.105003	3.639999				0	4.25	0	0			
2008	1	15	4.129997	3.650002				0	4.25	0	0			
2008	1	16	4.135002	3.650002				0	4.25	0	0			
2008	1	17	4.135002	3.639999				0	4.25	0	0			
2008	1	18	4.125	3.57				0	4.25	0	0			
2008	1	21						0	4.25	0	1			
2008	1	22	3.910004	3.050003				1	3.5	-0.75	0			
2008	1	23	3.904999	2.940002				0	3.5	0	0			
2008	1	24	3.904999	3.059998				0	3.5	0	0			
2008	1	25	3.910004	3.074997				0	3.5	0	0			
2008	1	28	3.93	3.035004				0	3.5	0	0			
2008	1	29	3.93	3.055				0	3.5	0	1			
2008	1	30	3.93	2.959999				1	3	-0.5	1			
2008	1	31	3.934998	2.955002				0	3	0	0			
2008	2	1	2.949997	2.745003				0	3	0	0			
2008	2	4	2.959999	2.75				0	3	0	0			
2008	2	5	2.910004	2.665001				0	3	0	0			
2008	2	6	2.889999	2.625				0	3	0	0			
2008	2	7	2.915001	2.635002				0	3	0	0			
2008	2	8	2.915001	2.635002				0	3	0	0			
2008	2	11	2.945	2.654999				0	3	0	0			
2008	2	12	2.949997	2.68				0	3	0	0			
2008	2	13	2.949997	2.675003				0	3	0	0			
2008	2	14	2.955002	2.684998				0	3	0	0			
2008	2	15	2.959999	2.68				0	3	0	0			
2008	2	18						0	3	0	0			
2008	2	19	2.974998	2.720001				0	3	0	0			
2008	2	20	2.974998	2.739998				0	3	0	0			
2008	2	21	2.974998	2.730003				0	3	0	0			
2008	2	22	2.980003	2.745003				0	3	0	0			
2008	2	25	2.980003	2.760002				0	3	0	0			
2008	2	26	2.980003	2.769997				0	3	0	0			
2008	2	27	2.980003	2.745003				0	3	0	0			
2008	2	28	2.980003	2.724998				0	3	0	0			
2008	2	29	2.980003	2.665001				0	3	0	0			
2008	3	3	2.660004	2.315002				0	3	0	0			
2008	3	4	2.675003	2.305				0	3	0	0			
2008	3	5	2.695	2.364998				0	3	0	0			
2008	3	6	2.669998	2.315002				0	3	0	0			
2008	3	7	2.620003	2.235001				0	3	0	0			
2008	3	10	2.635002	2.214996				0	3	0	1			
2008	3	11	2.724998	2.345001				0	3	0	0			
2008	3	12	2.709999	2.32				0	3	0	0			
2008	3	13	2.690002	2.279999				0	3	0	0			
2008	3	14	2.584999	2.120003				0	3	0	0			
2008	3	17	2.535004	1.945				0	3	0	0			
2008	3	18	2.605003	2.154999				1	2.25	-0.75	1			
2008	3	19	2.595001	2.154999				0	2.25	0	0			
2008	3	20	2.595001	2.165001				0	2.25	0	0			
2008	3	21						0	2.25	0	0			
2008	3	24	2.589996	2.165001				0	2.25	0	0			
2008	3	25	2.589996	2.165001				0	2.25	0	0			
2008	3	26	2.605003	2.169998				0	2.25	0	0			
2008	3	27	2.605003	2.18				0	2.25	0	0			
2008	3	28	2.614998	2.18				0	2.25	0	0			
2008	3	31	2.605003	2.169998				0	2.25	0	0			
2008	4	1	2.195	1.940002				0	2.25	0	0			
2008	4	2	2.199997	1.970001				0	2.25	0	0			
2008	4	3	2.199997	1.949997				0	2.25	0	0			
2008	4	4	2.195	1.910004				0	2.25	0	0			
2008	4	7	2.205002	1.910004				0	2.25	0	0			
