year,event_type,multi_day,start_month,start_day,end_month,end_day,Beige Book,Tealbook A,Tealbook B,Agenda,Statement,2013 Memos,Minutes,Transcript,Presentation materials,Press Conference,SEP: Individual Projections,Greenbook,Bluebook,Record of Policy Actions,Minutes of Actions,multi-day,Redbook,Staff statements,,"Historical Minutes, 10:30 a.m.","Historical Minutes, 2:45 p.m.",Intermeeting Executive Committee Minutes,Historical Minutes,Supplement,Memoranda of Discussion,Supplement 2,Accessible version,2003 Memos,Accessible material,SEP: Participant Key,Greenbook and Bluebook accessible materials,2009 Memos,2010 Memos,Tealbook accessible materials,2011 Memos,2012 Memos,2008 Memos
2000,Meeting,,August,22,August,22,"['/monetarypolicy/files/fomc20000822beige20000809.pdf', '/fomc/beigebook/2000/20000809/default.htm']",,,/monetarypolicy/files/FOMC20000822Agenda.pdf,/boarddocs/press/general/2000/20000822/,,,/monetarypolicy/files/FOMC20000822meeting.pdf,/monetarypolicy/files/FOMC20000822material.pdf,,,"['/monetarypolicy/files/fomc20000822gbpt120000816.pdf', '/monetarypolicy/files/fomc20000822gbpt220000816.pdf', '/monetarypolicy/files/fomc20000822gbsup20000818.pdf']",/monetarypolicy/files/fomc20000822bluebook20000818.pdf,,,0,,,/fomc/minutes/20000822.htm,,,,,,,,,,,,,,,,,,
2000,Meeting,,October,3,October,3,"['/monetarypolicy/files/fomc20001003beige20000920.pdf', '/fomc/beigebook/2000/20000920/default.htm']",,,/monetarypolicy/files/FOMC20001003Agenda.pdf,/boarddocs/press/general/2000/20001003/,,,/monetarypolicy/files/FOMC20001003meeting.pdf,/monetarypolicy/files/FOMC20001003material.pdf,,,"['/monetarypolicy/files/fomc20001003gbpt120000927.pdf', '/monetarypolicy/files/fomc20001003gbpt220000927.pdf', '/monetarypolicy/files/fomc20001003gbsup20000929.pdf']",/monetarypolicy/files/fomc20001003bluebook20000929.pdf,,,0,,,/fomc/minutes/20001003.htm,,,,,,,,,,,,,,,,,,
2000,Meeting,,November,15,November,15,"['/monetarypolicy/files/fomc20001115beige20001101.pdf', '/fomc/beigebook/2000/20001101/default.htm']",,,/monetarypolicy/files/FOMC20001115Agenda.pdf,/boarddocs/press/general/2000/20001115/,,,/monetarypolicy/files/FOMC20001115meeting.pdf,/monetarypolicy/files/FOMC20001115material.pdf,,,"['/monetarypolicy/files/fomc20001115gbpt120001108.pdf', '/monetarypolicy/files/fomc20001115gbpt220001108.pdf', '/monetarypolicy/files/fomc20001115gbsup20001109.pdf']",/monetarypolicy/files/fomc20001115bluebook20001109.pdf,,,0,,,/fomc/minutes/20001115.htm,,,,,,,,,,,,,,,,,,
2000,Meeting,,December,19,December,19,"['/monetarypolicy/files/fomc20001219beige20001206.pdf', '/fomc/beigebook/2000/20001206/default.htm']",,,/monetarypolicy/files/FOMC20001219Agenda.pdf,/boarddocs/press/general/2000/20001219/,,,/monetarypolicy/files/FOMC20001219meeting.pdf,/monetarypolicy/files/FOMC20001219material.pdf,,,"['/monetarypolicy/files/fomc20001219gbpt120001213.pdf', '/monetarypolicy/files/fomc20001219gbpt220001213.pdf', '/monetarypolicy/files/fomc20001219gbsup20001215.pdf']",/monetarypolicy/files/fomc20001219bluebook20001214.pdf,,,0,,,/fomc/minutes/20001219.htm,,,,,,,,,,,,,,,,,,
2001,Meeting,1,June,26,June,27,"['/monetarypolicy/files/fomc20010627beige20010613.pdf', '/fomc/beigebook/2001/20010613/default.htm']",,,/monetarypolicy/files/FOMC20010627Agenda.pdf,/boarddocs/press/general/2001/20010627/,,,/monetarypolicy/files/FOMC20010627meeting.pdf,/monetarypolicy/files/FOMC20010627material.pdf,,,"['/monetarypolicy/files/fomc20010627gbpt120010620.pdf', '/monetarypolicy/files/fomc20010627gbpt220010620.pdf', '/monetarypolicy/files/fomc20010627gbsup20010622.pdf']",/monetarypolicy/files/fomc20010627bluebook20010622.pdf,,,,,,/fomc/minutes/20010627.htm,,,,,,,,/monetarypolicy/files/FOMC20010627material.htm,,,,,,,,,,
2001,Meeting,,August,21,August,21,"['/monetarypolicy/files/fomc20010821beige20010808.pdf', '/fomc/beigebook/2001/20010808/default.htm']",,,/monetarypolicy/files/FOMC20010821Agenda.pdf,/boarddocs/press/general/2001/20010821/,,,/monetarypolicy/files/FOMC20010821meeting.pdf,/monetarypolicy/files/FOMC20010821material.pdf,,,"['/monetarypolicy/files/fomc20010821gbpt120010816.pdf', '/monetarypolicy/files/fomc20010821gbpt220010816.pdf', '/monetarypolicy/files/fomc20010821gbsup20010817.pdf']",/monetarypolicy/files/fomc20010821bluebook20010816.pdf,,,0,,,/fomc/minutes/20010821.htm,,,,,,,,/monetarypolicy/files/FOMC20010821material.htm,,,,,,,,,,
2001,Conference Call,,September,13,September,13,,,,,,,/fomc/minutes/20010821.htm#Min_20010913,/monetarypolicy/files/FOMC20010913ConfCall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2001,Conference Call,,September,17,September,17,,,,,/boarddocs/press/general/2001/20010917/,,/fomc/minutes/20010821.htm#Min_20010913,/monetarypolicy/files/FOMC20010917ConfCall.pdf,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
2001,Meeting,,October,2,October,2,"['/monetarypolicy/files/fomc20011002beige20010919.pdf', '/fomc/beigebook/2001/20010919/default.htm']",,,/monetarypolicy/files/FOMC20011002Agenda.pdf,/boarddocs/press/general/2001/20011002/,,,/monetarypolicy/files/FOMC20011002meeting.pdf,/monetarypolicy/files/FOMC20011002material.pdf,,,"['/monetarypolicy/files/fomc20011002gbpt120010927.pdf', '/monetarypolicy/files/fomc20011002gbpt220010927.pdf', '/monetarypolicy/files/fomc20011002gbsup20010928.pdf']",/monetarypolicy/files/fomc20011002bluebook20010927.pdf,,,0,,,/fomc/minutes/20011002.htm,,,,,,,,/monetarypolicy/files/FOMC20011002material.htm,,,,,,,,,,
2001,Meeting,,November,6,November,6,"['/monetarypolicy/files/fomc20011106beige20011024.pdf', '/fomc/beigebook/2001/20011024/default.htm']",,,/monetarypolicy/files/FOMC20011106Agenda.pdf,/boarddocs/press/general/2001/20011106/,,,/monetarypolicy/files/FOMC20011106meeting.pdf,/monetarypolicy/files/FOMC20011106material.pdf,,,"['/monetarypolicy/files/fomc20011106gbpt120011031.pdf', '/monetarypolicy/files/fomc20011106gbpt220011031.pdf', '/monetarypolicy/files/fomc20011106gbsup20011102.pdf']",/monetarypolicy/files/fomc20011106bluebook20011101.pdf,,,0,,,/fomc/minutes/20011106.htm,,,,,,,,/monetarypolicy/files/FOMC20011106material.htm,,,,,,,,,,
2001,Meeting,,December,11,December,11,"['/monetarypolicy/files/fomc20011211beige20011128.pdf', '/fomc/beigebook/2001/20011128/default.htm']",,,/monetarypolicy/files/FOMC20011211Agenda.pdf,/boarddocs/press/general/2001/20011211/,,,/monetarypolicy/files/FOMC20011211meeting.pdf,/monetarypolicy/files/FOMC20011211material.pdf,,,"['/monetarypolicy/files/fomc20011211gbpt120011205.pdf', '/monetarypolicy/files/fomc20011211gbpt220011205.pdf', '/monetarypolicy/files/fomc20011211gbsup20011207.pdf']",/monetarypolicy/files/fomc20011211bluebook20011206.pdf,,,0,,,/fomc/minutes/20011211.htm,,,,,,,,/monetarypolicy/files/FOMC20011211material.htm,,,,,,,,,,
2002,Meeting,,September,24,September,24,"['/monetarypolicy/files/fomc20020924beige20020911.pdf', '/fomc/beigebook/2002/20020911/default.htm']",,,/monetarypolicy/files/FOMC20020924Agenda.pdf,/boarddocs/press/monetary/2002/20020924/,,,/monetarypolicy/files/FOMC20020924meeting.pdf,/monetarypolicy/files/FOMC20020924material.pdf,,,"['/monetarypolicy/files/FOMC20020924gbpt120020918.pdf', '/monetarypolicy/files/FOMC20020924gbpt220020918.pdf', '/monetarypolicy/files/FOMC20020924gbsup20020920.pdf']",/monetarypolicy/files/FOMC20020924bluebook20020919.pdf,,,0,,,/fomc/minutes/20020924.htm,,,,,,,,/monetarypolicy/files/FOMC20020924material.htm,,,,,,,,,,
2002,Meeting,,November,6,November,6,"['/monetarypolicy/files/fomc20021106beige20021023.pdf', '/fomc/beigebook/2002/20021023/default.htm']",,,/monetarypolicy/files/FOMC20021106Agenda.pdf,/boarddocs/press/monetary/2002/20021106/,,,/monetarypolicy/files/FOMC20021106meeting.pdf,/monetarypolicy/files/FOMC20021106material.pdf,,,"['/monetarypolicy/files/FOMC20021106gbpt120021030.pdf', '/monetarypolicy/files/FOMC20021106gbpt220021030.pdf', '/monetarypolicy/files/FOMC20021106gbsup20021101.pdf']",/monetarypolicy/files/FOMC20021106bluebook20021031.pdf,,,0,,,/fomc/minutes/20021106.htm,,,,,,,,/monetarypolicy/files/FOMC20021106material.htm,,,,,,,,,,
2002,Meeting,,December,10,December,10,"['/monetarypolicy/files/fomc20021210beige20021127.pdf', '/fomc/beigebook/2002/20021127/default.htm']",,,/monetarypolicy/files/FOMC20021210Agenda.pdf,/boarddocs/press/monetary/2002/20021210/,,,/monetarypolicy/files/FOMC20021210meeting.pdf,/monetarypolicy/files/FOMC20021210material.pdf,,,"['/monetarypolicy/files/FOMC20021210gbpt120021204.pdf', '/monetarypolicy/files/FOMC20021210gbpt220021204.pdf', '/monetarypolicy/files/FOMC20021210gbsup20021206.pdf']",/monetarypolicy/files/FOMC20021210bluebook20021205.pdf,,,0,,,/fomc/minutes/20021210.htm,,,,,,,,/monetarypolicy/files/FOMC20021210material.htm,,,,,,,,,,
2003,Meeting,,May,6,May,6,http://www.federalreserve.gov/fomc/beigebook/2003/20030423/default.htm,,,/monetarypolicy/files/FOMC20030506Agenda.pdf,/boarddocs/press/monetary/2003/20030506/default.htm,,,/monetarypolicy/files/FOMC20030506meeting.pdf,/monetarypolicy/files/FOMC20030506material.pdf,,,"['/monetarypolicy/files/FOMC20030506gbpt120030430.pdf', '/monetarypolicy/files/FOMC20030506gbpt220030430.pdf', '/monetarypolicy/files/FOMC20030506gbsup20030502.pdf']",/monetarypolicy/files/FOMC20030506bluebook20030501.pdf,,,0,,,/fomc/minutes/20030506.htm,,,,,,,,/monetarypolicy/files/FOMC20030506material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
2003,Meeting,1,June,24,June,25,http://www.federalreserve.gov/fomc/beigebook/2003/20030611/default.htm,,,/monetarypolicy/files/FOMC20030625Agenda.pdf,/boarddocs/press/monetary/2003/20030625/default.htm,,,/monetarypolicy/files/FOMC20030625meeting.pdf,/monetarypolicy/files/FOMC20030625material.pdf,,,"['/monetarypolicy/files/FOMC20030625gbpt120030618.pdf', '/monetarypolicy/files/FOMC20030625gbpt220030618.pdf', '/monetarypolicy/files/FOMC20030625gbsup20030620.pdf']",/monetarypolicy/files/FOMC20030625bluebook20030619.pdf,,,,,,/fomc/minutes/20030625.htm,,,,,,,,/monetarypolicy/files/FOMC20030625material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
2003,Meeting,,August,12,August,12,http://www.federalreserve.gov/fomc/beigebook/2003/20030730/default.htm,,,/monetarypolicy/files/FOMC20030812Agenda.pdf,/boarddocs/press/monetary/2003/20030812/default.htm,,,/monetarypolicy/files/FOMC20030812meeting.pdf,/monetarypolicy/files/FOMC20030812material.pdf,,,"['/monetarypolicy/files/FOMC20030812gbpt120030806.pdf', '/monetarypolicy/files/FOMC20030812gbpt220030806.pdf', '/monetarypolicy/files/FOMC20030812gbsup20030808.pdf']",/monetarypolicy/files/FOMC20030812bluebook20030807.pdf,,,0,,,/fomc/minutes/20030812.htm,,,,,,,,/monetarypolicy/files/FOMC20030812material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
2003,Meeting,,September,15,September,15,,,,/monetarypolicy/files/FOMC20030915Agenda.pdf,,,http://www.federalreserve.gov/fomc/minutes/20030812.htm#August2003minutes,/monetarypolicy/files/FOMC20030915meeting.pdf,/monetarypolicy/files/FOMC20030915material.pdf,,,,,,,0,,,,,,,,,,,/monetarypolicy/files/FOMC20030915material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
2003,Meeting,,September,16,September,16,http://www.federalreserve.gov/fomc/beigebook/2003/20030903/default.htm,,,/monetarypolicy/files/FOMC20030916Agenda.pdf,/boarddocs/press/monetary/2003/20030916/default.htm,,,/monetarypolicy/files/FOMC20030916meeting.pdf,/monetarypolicy/files/FOMC20030916material.pdf,,,"['/monetarypolicy/files/FOMC20030916gbpt120030910.pdf', '/monetarypolicy/files/FOMC20030916gbpt220030910.pdf', '/monetarypolicy/files/FOMC20030916gbsup20030912.pdf']",/monetarypolicy/files/FOMC20030916bluebook20030911.pdf,,,0,,,/fomc/minutes/20030916.htm,,,,,,,,/monetarypolicy/files/FOMC20030916material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
2003,Meeting,,October,28,October,28,http://www.federalreserve.gov/fomc/beigebook/2003/20031015/default.htm,,,/monetarypolicy/files/FOMC20031028Agenda.pdf,/boarddocs/press/monetary/2003/20031028/default.htm,,,/monetarypolicy/files/FOMC20031028meeting.pdf,/monetarypolicy/files/FOMC20031028material.pdf,,,"['/monetarypolicy/files/FOMC20031028gbpt120031022.pdf', '/monetarypolicy/files/FOMC20031028gbpt220031022.pdf', '/monetarypolicy/files/FOMC20031028gbsup20031024.pdf']",/monetarypolicy/files/FOMC20031028bluebook20031023.pdf,,,0,,,/fomc/minutes/20031028.htm,,,,,,,,/monetarypolicy/files/FOMC20031028material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
2003,Meeting,,December,9,December,9,http://www.federalreserve.gov/fomc/beigebook/2003/20031126/default.htm,,,/monetarypolicy/files/FOMC20031209Agenda.pdf,/boarddocs/press/monetary/2003/20031209/default.htm,,,/monetarypolicy/files/FOMC20031209meeting.pdf,/monetarypolicy/files/FOMC20031209material.pdf,,,"['/monetarypolicy/files/FOMC20031209gbpt120031203.pdf', '/monetarypolicy/files/FOMC20031209gbpt220031203.pdf', '/monetarypolicy/files/FOMC20031209gbsup20031205.pdf']",/monetarypolicy/files/FOMC20031209bluebook20031204.pdf,,,0,,,/fomc/minutes/20031209.htm,,,,,,,,/monetarypolicy/files/FOMC20031209material.htm,/monetarypolicy/fomc-memos.htm#m2003,,,,,,,,,
1980,Conference Call,,November,26,November,26,,,,,,,,/monetarypolicy/files/FOMC19801126confcall.pdf,,,,,,"see November 18, 1980 Record",/monetarypolicy/files/fomcmoa19801126.pdf,0,,,,,,,,,,,,,,,,,,,,,
1980,Conference Call,,December,5,December,5,,,,,,,,/monetarypolicy/files/FOMC19801205confcall.pdf,,,,,,"see November 18, 1980 Record",/monetarypolicy/files/fomcmoa19801205.pdf,0,,,,,,,,,,,,,,,,,,,,,
1980,Conference Call,,December,12,December,12,,,,,,,,/monetarypolicy/files/FOMC19801212confcall.pdf,,,,,,"see November 18, 1980 Record",/monetarypolicy/files/fomcmoa19801212.pdf,0,,,,,,,,,,,,,,,,,,,,,
1980,Meeting,1,December,18,December,19,,,,/monetarypolicy/files/FOMC19801219Agenda.pdf,,,,/monetarypolicy/files/FOMC19801219meeting.pdf,,,,"['/monetarypolicy/files/fomc19801219gbpt119801212.pdf', '/monetarypolicy/files/fomc19801219gbpt219801212.pdf', '/monetarypolicy/files/fomc19801219gbsup19801217.pdf']",/monetarypolicy/files/fomc19801219bluebook19801212.pdf,/monetarypolicy/files/fomcropa19801219.pdf,/monetarypolicy/files/fomcmoa19801219.pdf,,/monetarypolicy/files/fomc19801218redbook19801210.pdf,/monetarypolicy/files/FOMC19801219material.pdf,,,,,,,,,,,,,,,,,,,
2007,Meeting,1,January,30,January,31,/fomc/beigebook/2007/20070117/default.htm,,,/monetarypolicy/files/FOMC20070131Agenda.pdf,/newsevents/press/monetary/20070131a.htm,,,/monetarypolicy/files/FOMC20070131meeting.pdf,/monetarypolicy/files/FOMC20070131material.pdf,,,"['/monetarypolicy/files/FOMC20070131gbpt120070124.pdf', '/monetarypolicy/files/FOMC20070131gbpt220070124.pdf', '/monetarypolicy/files/FOMC20070131gbsup20070126.pdf']",/monetarypolicy/files/FOMC20070131bluebook20070125.pdf,,,,,,/fomc/minutes/20070131.htm,,,,,,,,/monetarypolicy/files/FOMC20070131material.htm,,,,,,,,,,
2007,Meeting,1,March,20,March,21,/fomc/beigebook/2007/20070307/default.htm,,,/monetarypolicy/files/FOMC20070321Agenda.pdf,/newsevents/press/monetary/20070321a.htm,,,/monetarypolicy/files/FOMC20070321meeting.pdf,/monetarypolicy/files/FOMC20070321material.pdf,,,"['/monetarypolicy/files/FOMC20070321gbpt120070314.pdf', '/monetarypolicy/files/FOMC20070321gbpt220070314.pdf', '/monetarypolicy/files/FOMC20070321gbsup20070316.pdf']",/monetarypolicy/files/FOMC20070321bluebook20070315.pdf,,,,,,/fomc/minutes/20070321.htm,,,,,,,,/monetarypolicy/files/FOMC20070321material.htm,,,,,,,,,,
2007,Meeting,,May,9,May,9,/fomc/beigebook/2007/20070425/default.htm,,,/monetarypolicy/files/FOMC20070509Agenda.pdf,/newsevents/press/monetary/20070509a.htm,,,/monetarypolicy/files/FOMC20070509meeting.pdf,/monetarypolicy/files/FOMC20070509material.pdf,,,"['/monetarypolicy/files/FOMC20070509gbpt120070502.pdf', '/monetarypolicy/files/FOMC20070509gbpt220070502.pdf', '/monetarypolicy/files/FOMC20070509gbsup20070504.pdf']",/monetarypolicy/files/FOMC20070509bluebook20070503.pdf,,,0,,,/fomc/minutes/20070509.htm,,,,,,,,/monetarypolicy/files/FOMC20070509material.htm,,,,,,,,,,
2007,Meeting,1,June,27,June,28,/fomc/beigebook/2007/20070613/default.htm,,,/monetarypolicy/files/FOMC20070628Agenda.pdf,/newsevents/press/monetary/20070618a.htm,,,/monetarypolicy/files/FOMC20070628meeting.pdf,/monetarypolicy/files/FOMC20070628material.pdf,,,"['/monetarypolicy/files/FOMC20070628gbpt120070620.pdf', '/monetarypolicy/files/FOMC20070628gbpt220070620.pdf', '/monetarypolicy/files/FOMC20070628gbsup20070622.pdf']",/monetarypolicy/files/FOMC20070628bluebook20070621.pdf,,,,,,/fomc/minutes/20070628.htm,,,,,,,,/monetarypolicy/files/FOMC20070628material.htm,,,,,,,,,,
2007,Meeting,,August,7,August,7,/fomc/beigebook/2007/20070725/default.htm,,,/monetarypolicy/files/FOMC20070807Agenda.pdf,/newsevents/press/monetary/20070807a.htm,,,/monetarypolicy/files/FOMC20070807meeting.pdf,/monetarypolicy/files/FOMC20070807material.pdf,,,"['/monetarypolicy/files/FOMC20070807gbpt120070802.pdf', '/monetarypolicy/files/FOMC20070807gbpt220070802.pdf', '/monetarypolicy/files/FOMC20070807gbsup20070803.pdf']",/monetarypolicy/files/FOMC20070807bluebook20070802.pdf,,,0,,,/fomc/minutes/20070807.htm,,,,,,,,/monetarypolicy/files/FOMC20070807material.htm,,,,,,,,,,
2005,Meeting,1,February,1,February,2,http://www.federalreserve.gov/fomc/beigebook/2005/20050119/default.htm,,,/monetarypolicy/files/FOMC20050202Agenda.pdf,/boarddocs/press/monetary/2005/20050202/default.htm,,,/monetarypolicy/files/FOMC20050202meeting.pdf,/monetarypolicy/files/FOMC20050202material.pdf,,,"['/monetarypolicy/files/FOMC20050202gbpt120050126.pdf', '/monetarypolicy/files/FOMC20050202gbpt220050126.pdf', '/monetarypolicy/files/FOMC20050202gbsup20050128.pdf']",/monetarypolicy/files/FOMC20050202bluebook20050127.pdf,,,,,,/fomc/minutes/20050202.htm,,,,,,,,/monetarypolicy/files/FOMC20050202material.htm,,,,,,,,,,
2005,Meeting,,March,22,March,22,http://www.federalreserve.gov/fomc/beigebook/2005/20050309/default.htm,,,/monetarypolicy/files/FOMC20050322Agenda.pdf,/boarddocs/press/monetary/2005/20050322/default.htm,,,/monetarypolicy/files/FOMC20050322meeting.pdf,/monetarypolicy/files/FOMC20050322material.pdf,,,"['/monetarypolicy/files/FOMC20050322gbpt120050316.pdf', '/monetarypolicy/files/FOMC20050322gbpt220050316.pdf', '/monetarypolicy/files/FOMC20050322gbsup20050318.pdf']",/monetarypolicy/files/FOMC20050322bluebook20050317.pdf,,,0,,,/fomc/minutes/20050322.htm,,,,,,,,/monetarypolicy/files/FOMC20050322material.htm,,,,,,,,,,
2005,Meeting,,May,3,May,3,http://www.federalreserve.gov/fomc/beigebook/2005/20050420/default.htm,,,/monetarypolicy/files/FOMC20050503Agenda.pdf,/boarddocs/press/monetary/2005/20050503/default.htm,,,/monetarypolicy/files/FOMC20050503meeting.pdf,/monetarypolicy/files/FOMC20050503material.pdf,,,"['/monetarypolicy/files/FOMC20050503gbpt120050428.pdf', '/monetarypolicy/files/FOMC20050503gbpt220050428.pdf', '/monetarypolicy/files/FOMC20050503gbsup20050429.pdf']",/monetarypolicy/files/FOMC20050503bluebook20050428.pdf,,,0,,,/fomc/minutes/20050503.htm,,,,,,,,/monetarypolicy/files/FOMC20050503material.htm,,,,,,,,,,
2005,Meeting,1,June,29,June,30,http://www.federalreserve.gov/fomc/beigebook/2005/20050615/default.htm,,,/monetarypolicy/files/FOMC20050630Agenda.pdf,/boarddocs/press/monetary/2005/20050630/default.htm,,,/monetarypolicy/files/FOMC20050630meeting.pdf,/monetarypolicy/files/FOMC20050630material.pdf,,,"['/monetarypolicy/files/FOMC20050630gbpt120050622.pdf', '/monetarypolicy/files/FOMC20050630gbpt220050622.pdf', '/monetarypolicy/files/FOMC20050630gbsup20050624.pdf']",/monetarypolicy/files/FOMC20050630bluebook20050623.pdf,,,,,,/fomc/minutes/20050630.htm,,,,,,,,/monetarypolicy/files/FOMC20050630material.htm,,,,,,,,,,
2005,Meeting,,August,9,August,9,http://www.federalreserve.gov/fomc/beigebook/2005/20050727/default.htm,,,/monetarypolicy/files/FOMC20050809Agenda.pdf,/boarddocs/press/monetary/2005/20050809/default.htm,,,/monetarypolicy/files/FOMC20050809meeting.pdf,/monetarypolicy/files/FOMC20050809material.pdf,,,"['/monetarypolicy/files/FOMC20050809gbpt120050804.pdf', '/monetarypolicy/files/FOMC20050809gbpt220050804.pdf', '/monetarypolicy/files/FOMC20050809gbsup20050805.pdf']",/monetarypolicy/files/FOMC20050809bluebook20050804.pdf,,,0,,,/fomc/minutes/20050809.htm,,,,,,,,/monetarypolicy/files/FOMC20050809material.htm,,,,,,,,,,
2005,Meeting,,September,20,September,20,http://www.federalreserve.gov/fomc/beigebook/2005/20050907/default.htm,,,/monetarypolicy/files/FOMC20050920Agenda.pdf,/boarddocs/press/monetary/2005/20050920/,,,/monetarypolicy/files/FOMC20050920meeting.pdf,/monetarypolicy/files/FOMC20050920material.pdf,,,"['/monetarypolicy/files/FOMC20050920gbpt120050914.pdf', '/monetarypolicy/files/FOMC20050920gbpt220050914.pdf', '/monetarypolicy/files/FOMC20050920gbsup20050916.pdf']",/monetarypolicy/files/FOMC20050920bluebook20050915.pdf,,,0,,,/fomc/minutes/20050920.htm,,,,,,,,/monetarypolicy/files/FOMC20050920material.htm,,,,,,,,,,
2006,Meeting,,January,31,January,31,http://www.federalreserve.gov/fomc/beigebook/2006/20060118/default.htm,,,/monetarypolicy/files/FOMC20060131Agenda.pdf,/newsevents/press/monetary/20060131a.htm,,,/monetarypolicy/files/FOMC20060131meeting.pdf,/monetarypolicy/files/FOMC20060131material.pdf,,,"['/monetarypolicy/files/FOMC20060131gbpt120060125.pdf', '/monetarypolicy/files/FOMC20060131gbpt220060125.pdf', '/monetarypolicy/files/FOMC20060131gbsup20060127.pdf']",/monetarypolicy/files/FOMC20060131bluebook20060126.pdf,,,0,,,/fomc/minutes/20060131.htm,,,,,,,,/monetarypolicy/files/FOMC20060131material.htm,,,,,,,,,,
2006,Meeting,1,March,27,March,28,http://www.federalreserve.gov/fomc/beigebook/2006/20060315/default.htm,,,/monetarypolicy/files/FOMC20060328Agenda.pdf,/newsevents/press/monetary/20060328a.htm,,,/monetarypolicy/files/FOMC20060328meeting.pdf,/monetarypolicy/files/FOMC20060328material.pdf,,,"['/monetarypolicy/files/FOMC20060328gbpt120060322.pdf', '/monetarypolicy/files/FOMC20060328gbpt220060322.pdf', '/monetarypolicy/files/FOMC20060328gbsup20060324.pdf']",/monetarypolicy/files/FOMC20060328bluebook20060323.pdf,,,,,,/fomc/minutes/20060328.htm,,,,,,,,/monetarypolicy/files/FOMC20060328material.htm,,,,,,,,,,
2006,Meeting,,May,10,May,10,http://www.federalreserve.gov/fomc/beigebook/2006/20060426/default.htm,,,/monetarypolicy/files/FOMC20060510Agenda.pdf,/newsevents/press/monetary/20060510a.htm,,,/monetarypolicy/files/FOMC20060510meeting.pdf,/monetarypolicy/files/FOMC20060510material.pdf,,,"['/monetarypolicy/files/FOMC20060510gbpt120060503.pdf', '/monetarypolicy/files/FOMC20060510gbpt220060503.pdf', '/monetarypolicy/files/FOMC20060510gbsup20060505.pdf']",/monetarypolicy/files/FOMC20060510bluebook20060505.pdf,,,0,,,/fomc/minutes/20060510.htm,,,,,,,,/monetarypolicy/files/FOMC20060510material.htm,,,,,,,,,,
2006,Meeting,1,June,28,June,29,http://www.federalreserve.gov/fomc/beigebook/2006/20060614/default.htm,,,/monetarypolicy/files/FOMC20060629Agenda.pdf,/newsevents/press/monetary/20060629a.htm,,,/monetarypolicy/files/FOMC20060629meeting.pdf,/monetarypolicy/files/FOMC20060629material.pdf,,,"['/monetarypolicy/files/FOMC20060629gbpt120060621.pdf', '/monetarypolicy/files/FOMC20060629gbpt220060621.pdf', '/monetarypolicy/files/FOMC20060629gbsup20060623.pdf']",/monetarypolicy/files/FOMC20060629bluebook20060622.pdf,,,,,,/fomc/minutes/20060629.htm,,,,,,,,/monetarypolicy/files/FOMC20060629material.htm,,,,,,,,,,
2006,Meeting,,August,8,August,8,http://www.federalreserve.gov/fomc/beigebook/2006/20060726/default.htm,,,/monetarypolicy/files/FOMC20060808Agenda.pdf,/newsevents/press/monetary/20060808a.htm,,,/monetarypolicy/files/FOMC20060808meeting.pdf,/monetarypolicy/files/FOMC20060808material.pdf,,,"['/monetarypolicy/files/FOMC20060808gbpt120060803.pdf', '/monetarypolicy/files/FOMC20060808gbpt220060803.pdf', '/monetarypolicy/files/FOMC20060808gbsup20060804.pdf']",/monetarypolicy/files/FOMC20060808bluebook20060803.pdf,,,0,,,/fomc/minutes/20060808.htm,,,,,,,,/monetarypolicy/files/FOMC20060808material.htm,,,,,,,,,,
2006,Meeting,,September,20,September,20,http://www.federalreserve.gov/fomc/beigebook/2006/20060906/default.htm,,,/monetarypolicy/files/FOMC20060920Agenda.pdf,/newsevents/press/monetary/20060920a.htm,,,/monetarypolicy/files/FOMC20060920meeting.pdf,/monetarypolicy/files/FOMC20060920material.pdf,,,"['/monetarypolicy/files/FOMC20060920gbpt120060913.pdf', '/monetarypolicy/files/FOMC20060920gbpt220060913.pdf', '/monetarypolicy/files/FOMC20060920gbsup20060915.pdf']",/monetarypolicy/files/FOMC20060920bluebook20060914.pdf,,,0,,,/fomc/minutes/20060920.htm,,,,,,,,/monetarypolicy/files/FOMC20060920material.htm,,,,,,,,,,
2007,Conference Call,,August,10,August,10,,,,,/newsevents/press/monetary/20070810a.htm,,,/monetarypolicy/files/FOMC20070810confcall.pdf,,,,,,,,0,,,/fomc/minutes/20070918.htm#august10,,,,,,,,,,,,,,,,,,
2007,Conference Call,,August,16,August,16,,,,,/newsevents/press/monetary/20070817b.htm,,,/monetarypolicy/files/FOMC20070816confcall.pdf,,,,,,,,0,,,/fomc/minutes/20070918.htm#august16,,,,,,,,,,,,,,,,,,
