,start_date,end_date,event_type,statement_policy_change,statement_policy_action,FFF_0_rate,FFF_1_rate,FFF_2_rate,FFF_3_rate,FFF_4_rate,FFF_5_rate,FFF_6_rate,nyt_article_counts,DFF_Before_meeting,DFEDTR_before,DFEDTR_end,bluebook_treatment_alt_a,bluebook_treatment_size_alt_a,bluebook_justify_alt_a,bluebook_treatment_alt_b,bluebook_treatment_size_alt_b,bluebook_justify_alt_b,bluebook_treatment_alt_c,bluebook_treatment_size_alt_c,bluebook_justify_alt_c,bluebook_treatment_alt_d,bluebook_treatment_size_alt_d,bluebook_justify_alt_d,bluebook_treatment_alt_e,bluebook_treatment_size_alt_e,bluebook_justify_alt_e,bluebook_comments
759,1999-12-21,1999-12-21,Meeting,,,5.352554112554111,5.530000000000001,5.760000000000005,5.814999999999998,5.935000000000002,6.0,6.114999999999995,1.0,5.54,5.5,5.5,N,,,U,,,T,,,,,,,,,
760,2000-02-01,2000-02-02,Meeting,25.0,tightening,5.810000000000003,5.9099999999999975,6.064999999999998,6.170000000000003,6.289999999999992,6.379999999999996,6.444999999999991,1.0,5.87,5.5,5.75,N,,,U,,,T,,,,,,,,,
761,2000-03-21,2000-03-21,Meeting,25.0,tightening,5.964047619047622,6.0150000000000015,6.129999999999996,6.2450000000000045,6.385000000000005,6.420000000000003,6.530000000000001,2.0,5.82,5.75,6,N,,,U,,,T,,,,,,,,,
762,2000-05-16,2000-05-16,Meeting,50.0,tightening,6.399791666666667,6.524999999999992,6.774999999999992,6.829999999999997,6.9650000000000025,7.049999999999998,7.0900000000000025,2.0,6.34,6,6.5,N,,,N,,,T,,,,,,,,,
763,2000-06-27,2000-06-28,Meeting,0.0,unchanged,6.407870370370411,6.560000000000002,6.605000000000004,6.7349999999999985,6.795000000000003,6.8400000000000025,6.894999999999996,2.0,6.63,6.5,6.5,N,,,U,,,T,,,,,,,,,
764,2000-08-22,2000-08-22,Meeting,0.0,unchanged,6.491909090909079,6.524999999999992,6.5349999999999975,6.569999999999991,6.594999999999999,6.644999999999996,6.635000000000005,2.0,6.48,6.5,6.5,N,,,U,,,T,,,,,,,,,
765,2000-10-03,2000-10-03,Meeting,0.0,unchanged,6.486034482758626,6.4950000000000045,6.489999999999995,6.4849999999999985,6.439999999999998,6.420000000000003,6.399999999999992,3.0,6.68,6.5,6.5,N,,,U,,,T,,,,,,,,,
766,2000-11-15,2000-11-15,Meeting,0.0,unchanged,6.506541666666673,6.474999999999994,6.4849999999999985,6.424999999999998,6.414999999999992,6.379999999999996,6.575000000000002,3.0,6.52,6.5,6.5,E,,,U,,,T,,,,,,,,,
767,2000-12-19,2000-12-19,Meeting,0.0,unchanged,6.437004048583017,6.450000000000002,6.174999999999998,6.099999999999994,5.950000000000002,5.8599999999999985,5.789999999999992,2.0,6.5,6.5,6.5,E,,,U,,,T,,,,,,,,,
768,2001-01-03,2001-01-03,Conference Call,-50.0,easing,6.031724137931025,5.7349999999999985,5.655000000000001,5.429999999999993,5.355000000000004,5.2650000000000015,5.1400000000000015,0.0,,,,,,,,,,,,,,,,,,,
769,2001-01-30,2001-01-31,Meeting,-50.0,easing,6.220156250000109,5.450000000000002,5.310000000000001,5.069999999999993,5.0,4.899999999999992,4.8049999999999935,1.0,5.98,6,5.5,E,-25,,U,-50,,N,0,,,,,,,,
770,2001-03-20,2001-03-20,Meeting,-50.0,easing,5.026916666666657,4.8900000000000015,4.664999999999992,4.465000000000003,4.349999999999993,4.310000000000001,4.299999999999997,1.0,5.38,5.5,5,N,-50,,N,-75,,N,-25,,,,,,,,
771,2001-04-11,2001-04-11,Conference Call,,,4.927499999999994,4.75,4.524999999999992,4.375,4.325000000000003,4.25,4.189999999999999,0.0,,,,,,,,,,,,,,,,,,,
772,2001-04-18,2001-04-18,Conference Call,-50.0,easing,4.524574898785426,4.375,4.219999999999999,4.094999999999999,4.069999999999993,4.049999999999997,4.019999999999996,0.0,,,,,,,,,,,,,,,,,,,
773,2001-05-15,2001-05-15,Meeting,-50.0,easing,4.048490196078413,3.9899999999999953,3.825000000000003,3.7950000000000017,3.7899999999999916,3.7899999999999916,3.8299999999999983,1.0,4.43,4.5,4,N,-50,,N,-25,,N,-75,,,,,,,,
774,2001-06-26,2001-06-27,Meeting,-25.0,easing,3.911153846153889,3.649999999999992,3.5799999999999983,3.519999999999996,3.480000000000004,3.5049999999999955,3.5600000000000023,1.0,3.97,4,3.75,N,0,,N,-25,,N,-50,,,,,,,,
775,2001-08-21,2001-08-21,Meeting,-25.0,easing,3.4980086580086542,3.4849999999999994,3.325000000000003,3.2749999999999915,3.219999999999999,3.230000000000004,3.280000000000001,2.0,3.64,3.75,3.5,N,0,,N,-25,,N,-50,,,,,,,,
776,2001-09-13,2001-09-13,Conference Call,,,3.3508974358974366,3.125,3.0450000000000017,3.019999999999996,2.9350000000000023,2.9200000000000017,2.8299999999999983,0.0,,,,,,,,,,,,,,,,,,,
777,2001-09-17,2001-09-17,Conference Call,-50.0,easing,3.1160084033613282,2.6799999999999926,2.5799999999999983,2.5349999999999966,2.5300000000000007,2.5,2.5,0.0,,,,,,,,,,,,,,,,,,,
778,2001-10-02,2001-10-02,Meeting,-50.0,easing,2.488250000000002,2.3299999999999983,2.2049999999999983,2.134999999999991,2.1149999999999953,2.125,2.1499999999999915,1.0,3.02,3,2.5,N,-50,,N,-25,,N,,,,,,,,,
779,2001-11-06,2001-11-06,Meeting,-50.0,easing,2.0179999999999905,1.8649999999999949,1.8049999999999928,1.7199999999999989,1.7099999999999935,1.7099999999999935,1.7399999999999949,1.0,2.45,2.5,2,N,0,,N,-25,,N,-50,,,,,,,,
780,2001-12-11,2001-12-11,Meeting,-25.0,easing,1.7441774891774744,1.7399999999999949,1.6550000000000011,1.6749999999999972,1.6799999999999926,1.789999999999992,1.8599999999999997,2.0,1.9,2,1.75,N,0,,N,-25,,N,-50,,,,,,,,
781,2002-01-29,2002-01-30,Meeting,0.0,unchanged,1.7364367816092907,1.7249999999999943,1.7249999999999943,1.7049999999999983,1.8049999999999928,1.8700000000000043,2.0450000000000017,2.0,1.79,1.75,1.75,N,0,,N,-25,,N,,,,,,,,,
782,2002-03-19,2002-03-19,Meeting,0.0,unchanged,1.828036437246976,1.7599999999999911,1.8649999999999949,1.9599999999999935,2.1850000000000023,2.4099999999999966,2.6499999999999915,3.0,1.71,1.75,1.75,N,-25,,N,0,,N,25,,,,,,,,
783,2002-05-07,2002-05-07,Meeting,0.0,unchanged,1.752085714285709,1.7749999999999917,1.789999999999992,1.8400000000000036,1.9099999999999968,2.069999999999993,2.2249999999999943,2.0,1.75,1.75,1.75,N,0,,N,"ease, deg unclear",,N,25,,,,,,,,
784,2002-06-25,2002-06-26,Meeting,0.0,unchanged,1.7487999999999753,1.7650000000000006,1.7699999999999958,1.7800000000000011,1.8349999999999935,1.9249999999999967,2.0249999999999915,2.0,1.77,1.75,1.75,N,0,,N,-25,,N,25,,,,,,,,
785,2002-08-13,2002-08-13,Meeting,0.0,unchanged,1.712611336032387,1.6899999999999975,1.5499999999999972,1.5099999999999911,1.4650000000000034,1.4549999999999983,1.4849999999999994,3.0,1.76,1.75,1.75,N,0,,N,-25,,N,,,,,,,,,
786,2002-09-24,2002-09-24,Meeting,0.0,unchanged,1.6808571428571304,1.7099999999999935,1.6099999999999994,1.539999999999992,1.5150000000000006,1.4849999999999994,1.539999999999992,3.0,1.74,1.75,1.75,N,0,,N,-25,,N,-50,,,,,,,,
787,2002-11-06,2002-11-06,Meeting,-50.0,easing,1.2989999999999935,1.2349999999999994,1.2349999999999994,1.2150000000000034,1.2000000000000028,1.2199999999999989,1.25,6.0,1.64,1.75,1.25,N,0,,N,-25,,N,-50,,,,,,,,
788,2002-12-10,2002-12-10,Meeting,0.0,unchanged,1.2270247933884426,1.2349999999999994,1.2199999999999989,1.2300000000000042,1.2450000000000043,1.289999999999992,1.3550000000000042,3.0,1.22,1.25,1.25,N,0,,N,-25,,N,,,,,,,,,
789,2003-01-28,2003-01-29,Meeting,0.0,unchanged,1.17955357142855,1.2249999999999943,1.2000000000000028,1.164999999999992,1.1400000000000006,1.134999999999991,1.1400000000000006,2.0,1.3,1.25,1.25,N,0,,N,-25,,N,,,,,,,,,
790,2003-03-18,2003-03-18,Meeting,0.0,unchanged,1.224761904761921,1.1949999999999932,1.1050000000000042,1.0849999999999935,1.0549999999999926,1.0699999999999932,1.0750000000000028,2.0,1.31,1.25,1.25,N,0,,N,-25,,N,-50,,,,,,,,
791,2003-03-25,2003-03-25,Conference Call,,,1.2251142857143182,1.2000000000000028,1.1400000000000006,1.125,1.0900000000000034,1.0799999999999983,1.1149999999999949,0.0,,,,,,,,,,,,,,,,,,,
792,2003-04-01,2003-04-01,Conference Call,,,1.200000000000001,1.0900000000000034,1.0649999999999975,1.0049999999999957,1.0049999999999957,1.009999999999991,1.0499999999999972,0.0,,,,,,,,,,,,,,,,,,,
793,2003-04-08,2003-04-08,Conference Call,,,1.220815217391302,1.1550000000000011,1.125,1.0600000000000025,1.0549999999999926,1.0549999999999926,1.0699999999999932,0.0,,,,,,,,,,,,,,,,,,,
794,2003-04-16,2003-04-16,Conference Call,,,1.2162499999999934,1.2150000000000034,1.1949999999999932,1.1449999999999958,1.134999999999991,1.134999999999991,1.1599999999999966,0.0,,,,,,,,,,,,,,,,,,,
795,2003-05-06,2003-05-06,Meeting,0.0,unchanged,1.2339102564102522,1.1899999999999975,1.0750000000000028,1.0300000000000011,1.0300000000000011,1.0249999999999917,1.0249999999999917,2.0,1.27,1.25,1.25,N,0,,N,-25,,N,-50,,,,,,,,
796,2003-06-24,2003-06-25,Meeting,-25.0,easing,0.9657714285713958,0.8700000000000045,0.8349999999999937,0.8199999999999932,0.8100000000000023,0.8100000000000023,0.8199999999999932,2.0,1.21,1.25,1,N,-25,,N,-50,,N,0,,,,,,,,
797,2003-08-12,2003-08-12,Meeting,0.0,unchanged,1.0137500000000017,1.0049999999999957,1.0,1.0,1.009999999999991,1.019999999999996,1.0699999999999932,3.0,1.02,1,1,N,0,,N,-25,,N,,,,,,,,,
798,2003-09-15,2003-09-15,Meeting,,,0.9985661764705888,1.009999999999991,1.0049999999999957,1.0,0.9950000000000044,1.0150000000000006,1.039999999999992,1.0,,,,,,,,,,,,,,,,,,,
799,2003-09-16,2003-09-16,Meeting,0.0,unchanged,1.0000000000000009,1.009999999999991,1.0049999999999957,1.0,0.9950000000000044,1.0150000000000006,1.039999999999992,2.0,1.11,1,1,N,0,,N,-25,,N,,,,,,,,,
800,2003-10-28,2003-10-28,Meeting,0.0,unchanged,1.0174107142857074,1.009999999999991,1.0049999999999957,1.009999999999991,1.0349999999999966,1.0699999999999932,1.1099999999999994,2.0,1.03,1,1,N,0,,N,-25,,N,,,,,,,,,
801,2003-12-09,2003-12-09,Meeting,0.0,unchanged,1.008320158102767,1.009999999999991,1.019999999999996,1.0450000000000017,1.0750000000000028,1.210009999999997,1.2450000000000043,5.0,0.99,1,1,N,0,,N,-25,,N,,,,,,,,,
802,2004-01-27,2004-01-28,Meeting,0.0,unchanged,0.9767037037037124,1.0,1.0049999999999957,1.0049999999999957,1.0400099999999952,1.0499999999999972,1.1099999999999994,5.0,1.08,1,1,N,0,,N,-25,,N,25,,,,,,,,
803,2004-03-16,2004-03-16,Meeting,0.0,unchanged,0.9971875000000008,1.0,1.0049999999999957,1.009999999999991,1.0249999999999917,1.0549999999999926,1.0849999999999935,2.0,1.05,1,1,?,,,?,,,?,,,,,,,,,
804,2004-05-04,2004-05-04,Meeting,0.0,unchanged,1.0142074999999935,1.019999999999996,1.1200000000000043,1.2749999999999917,1.3949999999999958,1.5199999999999958,1.6799999999999926,2.0,1.03,1,1,?,,,T,,,T,,,,,,,,,
805,2004-06-29,2004-06-30,Meeting,25.0,tightening,1.0537931034482584,1.2699999999999958,1.5049999999999957,1.7099999999999935,1.8999999999999917,2.0999999999999943,2.2849999999999966,2.0,1.09,1,1.25,U,,,T,,,T,,,,,,,,,
806,2004-08-10,2004-08-10,Meeting,25.0,tightening,1.4865082644628065,1.5600000000000025,1.6700000000000017,1.8199999999999927,1.9449999999999927,2.0,2.1899999999999977,2.0,1.35,1.25,1.5,U,,,T,,,T,,,,,,,,,
807,2004-09-21,2004-09-21,Meeting,25.0,tightening,1.6947619047619118,1.7450000000000043,1.8849999999999911,1.9800000000000042,2.0300000000000007,2.1700000000000017,2.2549999999999955,3.0,1.64,1.5,1.75,U,,,T,,,T,,,,,,,,,
808,2004-11-10,2004-11-10,Meeting,25.0,tightening,1.9785714285714275,2.1149999999999953,2.2049999999999983,2.4149999999999916,2.4899999999999953,2.6200000000000045,2.719999999999999,2.0,1.79,1.75,2,U,,,T,,,T,,,,,,,,,
809,2004-12-14,2004-12-14,Meeting,25.0,tightening,2.1950396825396767,2.25,2.4849999999999994,2.5649999999999977,2.6850000000000023,2.8499999999999943,2.8599999999999994,1.0,2.18,2,2.25,U,,,T,,,T,,,,,,,,,
810,2005-02-01,2005-02-02,Meeting,25.0,tightening,2.500000000000002,2.5949999999999993,2.769999999999996,2.969999999999999,2.9899999999999953,3.1200000000000045,3.2049999999999983,3.0,2.5,2.25,2.5,U,,,T,,,T,,,,,,,,,
811,2005-03-22,2005-03-22,Meeting,25.0,tightening,2.702818181818149,2.769999999999996,3.0450000000000017,3.0799999999999983,3.355000000000004,3.5249999999999915,3.6599999999999966,3.0,2.71,2.5,2.75,T,,,T,,,T,,,,,,,,,
812,2005-05-03,2005-05-03,Meeting,25.0,tightening,3.0018965517241414,3.0349999999999966,3.2450000000000045,3.390000000000001,3.4950000000000045,3.5799999999999983,3.674999999999997,1.0,2.98,2.75,3,T,,,T,,,T,,,,,,,,,
813,2005-06-29,2005-06-30,Meeting,25.0,tightening,3.0229310344827454,3.259999999999991,3.4299999999999926,3.5450000000000017,3.644999999999996,3.7399999999999953,3.780000000000001,2.0,3.17,3,3.25,T,,,T,,,T,,,,,,,,,
814,2005-08-09,2005-08-09,Meeting,25.0,tightening,3.489189723320167,3.6149999999999953,3.769999999999996,3.9899999999999953,4.090000000000003,4.155000000000001,4.2349999999999985,1.0,3.5,3.25,3.5,T,,,T,,,T,,,,,,,,,
815,2005-09-20,2005-09-20,Meeting,25.0,tightening,3.7248636363636405,3.765000000000001,3.9449999999999936,4.019999999999996,4.069999999999993,4.144999999999996,4.155000000000001,2.0,3.62,3.5,3.75,U,,,T,,,N,,,,,,,,,
816,2005-11-01,2005-11-01,Meeting,25.0,tightening,4.004999999999992,4.155000000000001,4.259999999999991,4.454999999999998,4.4849999999999985,4.629999999999996,4.689999999999999,1.0,4.02,3.75,4,U,,,T,,,T,,,,,,,,,
817,2005-12-13,2005-12-13,Meeting,25.0,tightening,4.200809716599185,4.269999999999996,4.469999999999999,4.510000000000005,4.649999999999992,4.700000000000003,4.7349999999999985,2.0,4.24,4,4.25,N,,,T,,,?,,,,,,,,,
818,2006-01-31,2006-01-31,Meeting,25.0,tightening,,4.4950000000000045,4.534999999999997,4.700000000000003,4.769999999999996,4.799999999999997,4.819999999999993,5.0,4.48,4.25,4.5,T,,,T,0.25,,T,,,,,,,,,
819,2006-03-27,2006-03-28,Meeting,25.0,tightening,4.699592592592564,4.760000000000005,4.885000000000005,4.935000000000001,4.989999999999995,5.0150000000000015,5.024999999999992,2.0,4.69,4.5,4.75,U,0,,T,0.25,,T,0.25,,,,,,,,
820,2006-05-10,2006-05-10,Meeting,25.0,tightening,5.002045454545452,5.024999999999992,5.099999999999994,5.164999999999992,5.204999999999998,5.2349999999999985,5.239999999999995,5.0,4.78,4.75,5,U,0,,T,0.25,,T,0.5,,,,,,,,
821,2006-06-28,2006-06-29,Meeting,25.0,tightening,5.1578571428571705,5.280000000000001,5.4099999999999975,5.480000000000004,5.539999999999992,5.569999999999993,5.564999999999998,2.0,5.02,5,5.25,U,0,,T,0.25,,T,0.5,,,,,,,,
822,2006-08-08,2006-08-08,Meeting,0.0,unchanged,5.262187500000012,5.274999999999992,5.310000000000001,5.334999999999994,5.334999999999994,5.310000000000001,5.299999999999997,1.0,5.24,5.25,5.25,U,0,,U,0,,T,0.25,,,,,,,,
823,2006-09-20,2006-09-20,Meeting,0.0,unchanged,5.270727272727269,5.254999999999996,5.2650000000000015,5.2650000000000015,5.2650000000000015,5.2349999999999985,5.224999999999994,4.0,5.21,5.25,5.25,U,0,,?,?,,T,0.25,,,,,,,,
824,2006-10-24,2006-10-25,Meeting,0.0,unchanged,5.246549999999997,5.2450000000000045,5.25,5.269999999999996,5.289999999999992,5.284999999999997,5.274999999999992,5.0,5.24,5.25,5.25,U,0,,U,0,,T,0.25,,,,,,,,
825,2006-12-12,2006-12-12,Meeting,0.0,unchanged,5.234083333333335,5.239999999999995,5.2349999999999985,5.215000000000003,5.1799999999999935,5.125,5.084999999999994,3.0,5.25,5.25,5.25,U,0,,U,0,,T,0.25,,,,,,,,
826,2007-01-30,2007-01-31,Meeting,0.0,unchanged,5.29484375,5.2450000000000045,5.25,5.25,5.25,5.254999999999996,5.2450000000000045,5.0,5.26,5.25,5.25,U,0,,U,0,,T,0.25,,,,,,,,
827,2007-03-20,2007-03-21,Meeting,0.0,unchanged,5.238916666666668,5.2450000000000045,5.230000000000004,5.224999999999994,5.185000000000001,5.105000000000004,5.064999999999999,3.0,5.26,5.25,5.25,E,-0.25,,U,0,,T,0.25,,,,,,,,
828,2007-05-09,2007-05-09,Meeting,0.0,unchanged,5.2494444444444435,5.25,5.239999999999995,5.219999999999999,5.204999999999998,5.1799999999999935,5.1400000000000015,2.0,5.21,5.25,5.25,E,-0.25,,U,0,,T,0.25,,,,,,,,
829,2007-06-27,2007-06-28,Meeting,0.0,unchanged,5.233148148148136,5.2450000000000045,5.239999999999995,5.2349999999999985,5.219999999999999,5.200000000000003,5.185000000000001,1.0,5.25,5.25,5.25,E,-0.25,,U,0,,T,0.25,,,,,,,,
830,2007-08-07,2007-08-07,Meeting,0.0,unchanged,5.2414000000000005,5.224999999999994,5.189999999999999,5.105000000000004,5.034999999999997,4.9849999999999985,4.875,5.0,5.26,5.25,5.25,E,-0.25,,U,0,,T,0.25,,,,,,,,
831,2007-08-10,2007-08-10,Conference Call,,,5.1996818181818085,5.099999999999994,5.004999999999996,4.905000000000001,4.834999999999994,4.784999999999997,4.664999999999992,0.0,,,,,,,,,,,,,,,,,,,
832,2007-08-16,2007-08-16,Conference Call,,,4.8738671874999975,4.909999999999997,4.840000000000003,4.6200000000000045,4.530000000000001,4.480000000000004,4.379999999999996,0.0,,,,,,,,,,,,,,,,,,,
833,2007-09-18,2007-09-18,Meeting,-50.0,easing,4.706239316239291,4.715000000000003,4.524999999999992,4.414999999999992,4.3599999999999985,4.239999999999995,4.204999999999998,2.0,5.33,5.25,4.75,E,-0.5,,E,-0.5,,E,-0.25,,,,,,,,
834,2007-10-30,2007-10-31,Meeting,-25.0,easing,4.414687499999969,4.5150000000000015,4.3900000000000015,4.340000000000003,4.2349999999999985,4.204999999999998,4.144999999999996,1.0,4.84,4.75,4.5,E,-0.25,,U?,?,,U,0,,,,,,,,
835,2007-12-06,2007-12-06,Conference Call,,,4.206410256410255,4.159999999999997,3.950000000000003,3.8649999999999953,3.7849999999999966,3.655000000000001,3.640000000000001,0.0,,,,,,,,,,,,,,,,,,,
836,2007-12-11,2007-12-11,Meeting,-25.0,easing,4.16995670995669,4.189999999999999,3.985,3.9149999999999916,3.8349999999999937,3.7249999999999934,3.7099999999999937,4.0,4.46,4.5,4.25,E,-0.5,,E,-0.5,,U,0,,,,,,,,
837,2008-01-09,2008-01-09,Conference Call,,,4.152367149758454,3.8100000000000014,3.6700000000000017,3.519999999999996,3.2950000000000017,3.25,3.094999999999999,0.0,,,,,,,,,,,,,,,,,,,
838,2008-01-21,2008-01-21,Conference Call,-75.0,easing,4.047510822510826,3.5699999999999936,3.3499999999999943,3.1499999999999915,2.9200000000000017,2.875,2.700000000000003,0.0,,,,,,,,,,,,,,,,,,,
839,2008-01-29,2008-01-30,Meeting,-50.0,easing,3.3828735632182805,3.0549999999999926,2.890000000000001,2.7399999999999953,2.5600000000000023,2.519999999999996,2.3649999999999953,4.0,3.5,3.5,3,E,-0.75,,E,-0.5,,E,-0.25,,,,,,,,
840,2008-03-10,2008-03-10,Conference Call,,,2.4836363636363457,2.2150000000000034,1.8949999999999958,1.8550000000000042,1.7549999999999957,1.7099999999999935,1.7049999999999983,0.0,,,,,,,,,,,,,,,,,,,
841,2008-03-18,2008-03-18,Meeting,-75.0,easing,2.2488095238095283,2.1550000000000007,1.7800000000000011,1.75,1.6700000000000017,1.6550000000000011,1.6499999999999917,3.0,2.69,3,2.25,E,-0.75,,E,-0.5,,E,-0.25,,,,,,,,
842,2008-04-29,2008-04-30,Meeting,-25.0,easing,2.1441379310344177,2.0499999999999967,2.039999999999992,2.009999999999991,2.0,2.015000000000001,2.0600000000000023,3.0,2.29,2.25,2,E,-0.5,,E,-0.25,,U,0,,,,,,,,
843,2008-06-24,2008-06-25,Meeting,0.0,unchanged,2.049028571428529,2.0249999999999915,2.0849999999999937,2.1850000000000023,2.3049999999999926,2.4650000000000034,2.519999999999996,5.0,1.98,2,2,E,-0.25,,U,0,,T,0.25,,,,,,,,
844,2008-07-24,2008-07-24,Conference Call,,,1.9686458333333419,2.015000000000001,2.0600000000000023,2.1099999999999994,2.194999999999993,2.230000000000004,2.2849999999999966,0.0,,,,,,,,,,,,,,,,,,,
845,2008-08-05,2008-08-05,Meeting,0.0,unchanged,2.01385185185184,2.0349999999999966,2.069999999999993,2.134999999999991,2.1700000000000017,2.230000000000004,2.3499999999999943,1.0,1.97,2,2,N,,,U,0,,T,0.25,,,,,,,,
846,2008-09-16,2008-09-16,Meeting,0.0,unchanged,1.8076666666666557,1.9200000000000017,1.8449999999999989,1.8100000000000025,1.789999999999992,1.7699999999999958,1.7699999999999958,8.0,2.64,2,2,U,0,,U,0,,T,0.25,,,,,,,,
847,2008-09-29,2008-09-29,Conference Call,,,0.8361290322578763,1.6149999999999949,1.5849999999999935,1.539999999999992,1.5549999999999926,1.5249999999999917,1.5349999999999966,0.0,,,,,,,,,,,,,,,,,,,
848,2008-10-07,2008-10-07,Conference Call,-50.0,easing,1.586657142857144,1.4200000000000017,1.3649999999999949,1.3299999999999983,1.3049999999999926,1.3299999999999983,1.3599999999999994,0.0,,,,,,,,,,,,,,,,,,,
849,2008-10-28,2008-10-29,Meeting,-50.0,easing,0.5408035714285471,0.8849999999999909,0.8349999999999937,0.8299999999999983,0.8449999999999989,0.8849999999999909,0.9399999999999976,2.0,0.92,1.5,1,E,-0.5,,E,-0.25,,U,0,,,,,,,,
850,2008-12-15,2008-12-16,Meeting,,,0.20974048442906096,0.3299999999999983,0.3349999999999937,0.3649999999999949,0.3999999999999915,0.4399999999999977,0.4599999999999938,4.0,0.15,1,No target in FRED,E,-1,,E,-0.25,,E,-0.5,,,,,,,,
851,2009-01-16,2009-01-16,Conference Call,,,0.17195312499999055,0.1799999999999926,0.18999999999999773,0.20000000000000284,0.2150000000000034,0.22499999999999432,0.26500000000000057,0.0,,,,,,,,,,,,,,,,,,,
852,2009-01-27,2009-01-28,Meeting,0.0,unchanged,0.20922962962964564,0.20999999999999372,0.23499999999999946,0.25499999999999545,0.28000000000000114,0.2950000000000017,0.3349999999999937,6.0,0.19,No target in FRED,No target in FRED,E,250 bn,,E,?,,U,0,,,,,,,,
853,2009-02-07,2009-02-07,Conference Call,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
854,2009-03-17,2009-03-18,Meeting,0.0,unchanged,0.2109259259259252,0.230000000000004,0.2450000000000045,0.2599999999999909,0.28999999999999204,0.3199999999999932,0.3400000000000034,1.0,0.2,No target in FRED,No target in FRED,E,500 bn,,E,500 Billion,,U,0,,,,,,,,
855,2009-04-28,2009-04-29,Meeting,0.0,unchanged,0.1660714285713745,0.18500000000000227,0.1949999999999932,0.2150000000000034,0.2399999999999949,0.2599999999999909,0.2999999999999972,3.0,,,,,,,,,,,,,,,,,,,
856,2009-06-03,2009-06-03,Conference Call,,,0.19728571428571234,0.1949999999999932,0.21999999999999886,0.23499999999999946,0.25,0.2849999999999966,0.3199999999999932,0.0,,,,,,,,,,,,,,,,,,,
857,2009-06-23,2009-06-24,Meeting,0.0,unchanged,0.2353999999999924,0.21999999999999886,0.23499999999999946,0.2599999999999909,0.28000000000000114,0.3199999999999932,0.3400000000000034,2.0,,,,,,,,,,,,,,,,,,,
858,2009-08-11,2009-08-12,Meeting,0.0,unchanged,0.17356277056277195,0.18500000000000227,0.2049999999999983,0.230000000000004,0.26500000000000057,0.2999999999999972,0.3999999999999915,1.0,,,,,,,,,,,,,,,,,,,
859,2009-09-22,2009-09-23,Meeting,0.0,unchanged,0.16500000000000858,0.17499999999999716,0.18999999999999773,0.18999999999999773,0.2150000000000034,0.28000000000000114,0.32500000000000284,3.0,,,,,,,,,,,,,,,,,,,
860,2009-11-03,2009-11-04,Meeting,0.0,unchanged,0.13607142857142454,0.14499999999999602,0.16499999999999204,0.2049999999999983,0.2399999999999949,0.28000000000000114,0.37999999999999545,1.0,,,,,,,,,,,,,,,,,,,
861,2009-12-15,2009-12-16,Meeting,0.0,unchanged,0.14515686274509115,0.1599999999999966,0.18999999999999773,0.2150000000000034,0.23499999999999946,0.2950000000000017,0.3299999999999983,2.0,,,,,,,,,,,,,,,,,,,
862,2010-01-26,2010-01-27,Meeting,0.0,unchanged,0.11820512820512018,0.1349999999999909,0.14999999999999147,0.1599999999999966,0.17499999999999716,0.18999999999999773,0.23499999999999946,0.0,,,,,,,,,,,,,,,,,,,
863,2010-03-16,2010-03-16,Meeting,0.0,unchanged,0.18466666666666848,0.18999999999999773,0.2049999999999983,0.21999999999999886,0.2399999999999949,0.269999999999996,0.3049999999999926,0.0,,,,,,,,,,,,,,,,,,,
864,2010-04-27,2010-04-28,Meeting,0.0,unchanged,0.2144444444444456,0.2150000000000034,0.230000000000004,0.25,0.269999999999996,0.2950000000000017,0.3299999999999983,0.0,,,,,,,,,,,,,,,,,,,
865,2010-05-09,2010-05-09,Conference Call,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
866,2010-06-22,2010-06-23,Meeting,0.0,unchanged,0.18606060606061225,0.2049999999999983,0.21999999999999886,0.230000000000004,0.2450000000000045,0.2599999999999909,0.269999999999996,0.0,,,,,,,,,,,,,,,,,,,
867,2010-08-10,2010-08-10,Meeting,0.0,unchanged,0.17776859504131004,0.17499999999999716,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1799999999999926,0.0,,,,,,,,,,,,,,,,,,,
868,2010-09-21,2010-09-21,Meeting,0.0,unchanged,0.1904285714285676,0.18999999999999773,0.18999999999999773,0.18500000000000227,0.1799999999999926,0.18500000000000227,0.18999999999999773,0.0,,,,,,,,,,,,,,,,,,,
869,2010-10-15,2010-10-15,Conference Call,,,0.1960196078431349,0.17499999999999716,0.16499999999999204,0.15500000000000114,0.1599999999999966,0.1599999999999966,0.16499999999999204,0.0,,,,,,,,,,,,,,,,,,,
870,2010-11-02,2010-11-03,Meeting,0.0,unchanged,0.18448275862069155,0.1799999999999926,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.0,,,,,,,,,,,,,,,,,,,
871,2010-12-14,2010-12-14,Meeting,0.0,unchanged,0.1739682539682399,0.17499999999999716,0.1799999999999926,0.1799999999999926,0.17499999999999716,0.1799999999999926,0.1949999999999932,0.0,,,,,,,,,,,,,,,,,,,
872,2011-01-25,2011-01-26,Meeting,0.0,unchanged,0.15765714285715832,0.1700000000000017,0.16499999999999204,0.15500000000000114,0.15500000000000114,0.15500000000000114,0.1700000000000017,0.0,,,,,,,,,,,,,,,,,,,
