,DATE,DFEDTAR,DFEDTARL,DFEDTARU,DFF,INDPRO,PCEPI,UNRATE,TRY_3M,TRY-2Y,TRY-10Y,FF1_COMDTY,FF2_COMDTY
11762,2014-12-10,,0.0,0.25,0.12,,,,0.03,0.59,2.18,99.89,99.89
11763,2014-12-11,,0.0,0.25,0.12,,,,0.03,0.62,2.19,99.89,99.89
11764,2014-12-12,,0.0,0.25,0.12,,,,0.02,0.56,2.10,99.89,99.89
11765,2014-12-13,,0.0,0.25,0.12,,,,,,,,
11766,2014-12-14,,0.0,0.25,0.12,,,,,,,,
11767,2014-12-15,,0.0,0.25,0.11,,,,0.04,0.60,2.12,99.89,99.89
11768,2014-12-16,,0.0,0.25,0.12,,,,0.03,0.58,2.07,99.89,99.89
11769,2014-12-17,,0.0,0.25,0.13,,,,0.03,0.62,2.14,99.885,99.885
11770,2014-12-18,,0.0,0.25,0.13,,,,0.04,0.67,2.22,99.88,99.88
11771,2014-12-19,,0.0,0.25,0.13,,,,0.04,0.67,2.17,99.88,99.88
11772,2014-12-20,,0.0,0.25,0.13,,,,,,,,
11773,2014-12-21,,0.0,0.25,0.13,,,,,,,,
11774,2014-12-22,,0.0,0.25,0.13,,,,0.05,0.71,2.17,99.88,99.88
11775,2014-12-23,,0.0,0.25,0.13,,,,0.03,0.73,2.26,99.8775,99.88
11776,2014-12-24,,0.0,0.25,0.13,,,,0.01,0.73,2.27,99.8775,99.88
11777,2014-12-25,,0.0,0.25,0.13,,,,ND,ND,ND,99.8775,99.88
11778,2014-12-26,,0.0,0.25,0.13,,,,0.01,0.73,2.25,99.8775,99.88
11779,2014-12-27,,0.0,0.25,0.13,,,,,,,,
11780,2014-12-28,,0.0,0.25,0.13,,,,,,,,
11781,2014-12-29,,0.0,0.25,0.13,,,,0.03,0.72,2.22,99.8775,99.88
11782,2014-12-30,,0.0,0.25,0.13,,,,0.03,0.69,2.20,99.8775,99.88
11783,2014-12-31,,0.0,0.25,0.06,,,,0.04,0.67,2.17,99.8775,99.885
11784,2015-01-01,,0.0,0.25,0.06,105.9806,102.35700000000001,5.7,ND,ND,ND,99.8775,99.885
11785,2015-01-02,,0.0,0.25,0.12,,,,0.02,0.66,2.12,99.885,99.875
11786,2015-01-03,,0.0,0.25,0.12,,,,,,,,
11787,2015-01-04,,0.0,0.25,0.12,,,,,,,,
11788,2015-01-05,,0.0,0.25,0.12,,,,0.03,0.68,2.04,99.8875,99.88
11789,2015-01-06,,0.0,0.25,0.12,,,,0.03,0.65,1.97,99.8875,99.88
11790,2015-01-07,,0.0,0.25,0.12,,,,0.03,0.62,1.96,99.8875,99.88
11791,2015-01-08,,0.0,0.25,0.12,,,,0.03,0.62,2.03,99.8875,99.88
11792,2015-01-09,,0.0,0.25,0.12,,,,0.02,0.59,1.98,99.885,99.88
11793,2015-01-10,,0.0,0.25,0.12,,,,,,,,
11794,2015-01-11,,0.0,0.25,0.12,,,,,,,,
11795,2015-01-12,,0.0,0.25,0.12,,,,0.03,0.56,1.92,99.885,99.88
11796,2015-01-13,,0.0,0.25,0.12,,,,0.03,0.54,1.91,99.8825,99.88
11797,2015-01-14,,0.0,0.25,0.12,,,,0.04,0.51,1.86,99.8825,99.88
11798,2015-01-15,,0.0,0.25,0.12,,,,0.03,0.44,1.77,99.8825,99.88
11799,2015-01-16,,0.0,0.25,0.13,,,,0.03,0.49,1.83,99.8825,99.88
11800,2015-01-17,,0.0,0.25,0.13,,,,,,,,
11801,2015-01-18,,0.0,0.25,0.13,,,,,,,,
11802,2015-01-19,,0.0,0.25,0.13,,,,ND,ND,ND,99.8825,99.88
11803,2015-01-20,,0.0,0.25,0.12,,,,0.03,0.53,1.82,99.88,99.875
11804,2015-01-21,,0.0,0.25,0.12,,,,0.03,0.53,1.87,99.88,99.875
11805,2015-01-22,,0.0,0.25,0.12,,,,0.03,0.53,1.90,99.88,99.875
11806,2015-01-23,,0.0,0.25,0.12,,,,0.02,0.52,1.81,99.88,99.875
11807,2015-01-24,,0.0,0.25,0.12,,,,,,,,
11808,2015-01-25,,0.0,0.25,0.12,,,,,,,,
11809,2015-01-26,,0.0,0.25,0.12,,,,0.03,0.54,1.83,99.88,99.875
11810,2015-01-27,,0.0,0.25,0.11,,,,0.02,0.54,1.83,99.88,99.875
11811,2015-01-28,,0.0,0.25,0.12,,,,0.02,0.50,1.73,99.88,99.875
11812,2015-01-29,,0.0,0.25,0.11,,,,0.03,0.51,1.77,99.88,99.875
11813,2015-01-30,,0.0,0.25,0.06,,,,0.02,0.47,1.68,99.8825,99.875
11814,2015-01-31,,0.0,0.25,0.06,,,,,,,,
11815,2015-02-01,,0.0,0.25,0.06,105.4425,102.51799999999999,5.5,,,,,
11816,2015-02-02,,0.0,0.25,0.12,,,,0.02,0.49,1.68,99.875,99.87
11817,2015-02-03,,0.0,0.25,0.12,,,,0.02,0.52,1.79,99.875,99.87
11818,2015-02-04,,0.0,0.25,0.11,,,,0.01,0.52,1.81,99.875,99.87
11819,2015-02-05,,0.0,0.25,0.12,,,,0.02,0.52,1.83,99.8775,99.87
11820,2015-02-06,,0.0,0.25,0.11,,,,0.02,0.65,1.95,99.8775,99.87
11821,2015-02-07,,0.0,0.25,0.11,,,,,,,,
11822,2015-02-08,,0.0,0.25,0.11,,,,,,,,
11823,2015-02-09,,0.0,0.25,0.12,,,,0.01,0.65,1.96,99.88,99.87
11824,2015-02-10,,0.0,0.25,0.12,,,,0.01,0.67,2.01,99.88,99.87
11825,2015-02-11,,0.0,0.25,0.12,,,,0.01,0.67,2.00,99.88,99.875
11826,2015-02-12,,0.0,0.25,0.12,,,,0.02,0.61,1.99,99.88,99.875
11827,2015-02-13,,0.0,0.25,0.12,,,,0.01,0.66,2.02,99.88,99.875
11828,2015-02-14,,0.0,0.25,0.12,,,,,,,,
11829,2015-02-15,,0.0,0.25,0.12,,,,,,,,
11830,2015-02-16,,0.0,0.25,0.12,,,,ND,ND,ND,99.88,99.875
11831,2015-02-17,,0.0,0.25,0.12,,,,0.02,0.70,2.14,99.88,99.875
11832,2015-02-18,,0.0,0.25,0.12,,,,0.02,0.62,2.07,99.88,99.875
11833,2015-02-19,,0.0,0.25,0.12,,,,0.02,0.67,2.11,99.88,99.875
11834,2015-02-20,,0.0,0.25,0.12,,,,0.02,0.67,2.13,99.8825,99.875
11835,2015-02-21,,0.0,0.25,0.12,,,,,,,,
11836,2015-02-22,,0.0,0.25,0.12,,,,,,,,
11837,2015-02-23,,0.0,0.25,0.11,,,,0.02,0.64,2.06,99.8825,99.875
11838,2015-02-24,,0.0,0.25,0.11,,,,0.02,0.60,1.99,99.885,99.88
11839,2015-02-25,,0.0,0.25,0.11,,,,0.02,0.61,1.96,99.885,99.88
11840,2015-02-26,,0.0,0.25,0.11,,,,0.03,0.66,2.03,99.885,99.88
11841,2015-02-27,,0.0,0.25,0.06,,,,0.02,0.63,2.00,99.8875,99.88
11842,2015-02-28,,0.0,0.25,0.06,,,,,,,,
11843,2015-03-01,,0.0,0.25,0.06,105.1464,102.751,5.4,,,,,
11844,2015-03-02,,0.0,0.25,0.12,,,,0.02,0.66,2.08,99.8825,99.875
11845,2015-03-03,,0.0,0.25,0.12,,,,0.02,0.68,2.12,99.8825,99.875
11846,2015-03-04,,0.0,0.25,0.11,,,,0.01,0.66,2.12,99.8825,99.875
11847,2015-03-05,,0.0,0.25,0.11,,,,0.02,0.65,2.11,99.8825,99.875
11848,2015-03-06,,0.0,0.25,0.12,,,,0.01,0.73,2.24,99.8825,99.875
11849,2015-03-07,,0.0,0.25,0.12,,,,,,,,
11850,2015-03-08,,0.0,0.25,0.12,,,,,,,,
11851,2015-03-09,,0.0,0.25,0.12,,,,0.02,0.70,2.20,99.8825,99.875
11852,2015-03-10,,0.0,0.25,0.12,,,,0.02,0.70,2.14,99.88,99.87
11853,2015-03-11,,0.0,0.25,0.11,,,,0.03,0.70,2.11,99.88,99.87
11854,2015-03-12,,0.0,0.25,0.11,,,,0.03,0.67,2.10,99.88,99.87
11855,2015-03-13,,0.0,0.25,0.11,,,,0.03,0.68,2.13,99.88,99.87
11856,2015-03-14,,0.0,0.25,0.11,,,,,,,,
11857,2015-03-15,,0.0,0.25,0.11,,,,,,,,
11858,2015-03-16,,0.0,0.25,0.12,,,,0.05,0.66,2.10,99.88,99.865
11859,2015-03-17,,0.0,0.25,0.12,,,,0.05,0.70,2.06,99.88,99.865
11860,2015-03-18,,0.0,0.25,0.11,,,,0.03,0.57,1.93,99.8825,99.87
11861,2015-03-19,,0.0,0.25,0.12,,,,0.03,0.63,1.98,99.8825,99.87
11862,2015-03-20,,0.0,0.25,0.12,,,,0.01,0.60,1.93,99.8825,99.87
11863,2015-03-21,,0.0,0.25,0.12,,,,,,,,
11864,2015-03-22,,0.0,0.25,0.12,,,,,,,,
11865,2015-03-23,,0.0,0.25,0.12,,,,0.03,0.60,1.92,99.885,99.87
11866,2015-03-24,,0.0,0.25,0.11,,,,0.02,0.58,1.88,99.885,99.875
11867,2015-03-25,,0.0,0.25,0.12,,,,0.04,0.59,1.93,99.885,99.875
11868,2015-03-26,,0.0,0.25,0.11,,,,0.03,0.61,2.01,99.885,99.875
11869,2015-03-27,,0.0,0.25,0.12,,,,0.04,0.58,1.95,99.885,99.875
11870,2015-03-28,,0.0,0.25,0.12,,,,,,,,
11871,2015-03-29,,0.0,0.25,0.12,,,,,,,,
11872,2015-03-30,,0.0,0.25,0.12,,,,0.04,0.58,1.96,99.885,99.875
11873,2015-03-31,,0.0,0.25,0.06,,,,0.03,0.56,1.94,99.885,99.875
11874,2015-04-01,,0.0,0.25,0.12,104.5272,102.803,5.4,0.03,0.55,1.87,99.875,99.875
11875,2015-04-02,,0.0,0.25,0.12,,,,0.02,0.55,1.92,99.875,99.875
11876,2015-04-03,,0.0,0.25,0.12,,,,0.02,0.49,1.85,99.875,99.875
11877,2015-04-04,,0.0,0.25,0.12,,,,,,,,
11878,2015-04-05,,0.0,0.25,0.12,,,,,,,,
11879,2015-04-06,,0.0,0.25,0.13,,,,0.03,0.51,1.92,99.8775,99.875
11880,2015-04-07,,0.0,0.25,0.12,,,,0.02,0.52,1.89,99.8775,99.875
11881,2015-04-08,,0.0,0.25,0.12,,,,0.03,0.54,1.92,99.8775,99.875
11882,2015-04-09,,0.0,0.25,0.12,,,,0.03,0.56,1.97,99.8775,99.875
11883,2015-04-10,,0.0,0.25,0.12,,,,0.02,0.57,1.96,99.8775,99.875
11884,2015-04-11,,0.0,0.25,0.12,,,,,,,,
11885,2015-04-12,,0.0,0.25,0.12,,,,,,,,
11886,2015-04-13,,0.0,0.25,0.13,,,,0.03,0.54,1.94,99.88,99.875
11887,2015-04-14,,0.0,0.25,0.13,,,,0.02,0.53,1.90,99.88,99.875
11888,2015-04-15,,0.0,0.25,0.13,,,,0.02,0.51,1.91,99.8775,99.875
11889,2015-04-16,,0.0,0.25,0.13,,,,0.02,0.50,1.90,99.8775,99.875
11890,2015-04-17,,0.0,0.25,0.13,,,,0.01,0.51,1.87,99.8775,99.875
11891,2015-04-18,,0.0,0.25,0.13,,,,,,,,
11892,2015-04-19,,0.0,0.25,0.13,,,,,,,,
11893,2015-04-20,,0.0,0.25,0.13,,,,0.03,0.55,1.90,99.8775,99.875
11894,2015-04-21,,0.0,0.25,0.13,,,,0.03,0.55,1.92,99.8775,99.875
11895,2015-04-22,,0.0,0.25,0.13,,,,0.03,0.57,1.99,99.8775,99.875
11896,2015-04-23,,0.0,0.25,0.13,,,,0.03,0.55,1.96,99.8775,99.875
11897,2015-04-24,,0.0,0.25,0.13,,,,0.03,0.54,1.93,99.8775,99.875
11898,2015-04-25,,0.0,0.25,0.13,,,,,,,,
11899,2015-04-26,,0.0,0.25,0.13,,,,,,,,
11900,2015-04-27,,0.0,0.25,0.13,,,,0.02,0.54,1.94,99.8775,99.875
11901,2015-04-28,,0.0,0.25,0.13,,,,0.02,0.56,2.00,99.8775,99.875
11902,2015-04-29,,0.0,0.25,0.13,,,,0.01,0.56,2.06,99.8775,99.875
11903,2015-04-30,,0.0,0.25,0.08,,,,0.01,0.58,2.05,99.8775,99.87
11904,2015-05-01,,0.0,0.25,0.13,104.0742,103.064,5.6,0.01,0.60,2.12,99.87,99.86
11905,2015-05-02,,0.0,0.25,0.13,,,,,,,,
11906,2015-05-03,,0.0,0.25,0.13,,,,,,,,
11907,2015-05-04,,0.0,0.25,0.13,,,,0.02,0.60,2.16,99.87,99.86
11908,2015-05-05,,0.0,0.25,0.13,,,,0.01,0.62,2.19,99.87,99.86
11909,2015-05-06,,0.0,0.25,0.13,,,,0.02,0.65,2.25,99.8725,99.86
11910,2015-05-07,,0.0,0.25,0.13,,,,0.01,0.63,2.18,99.8725,99.86
11911,2015-05-08,,0.0,0.25,0.13,,,,0.01,0.59,2.16,99.8725,99.86
11912,2015-05-09,,0.0,0.25,0.13,,,,,,,,
11913,2015-05-10,,0.0,0.25,0.13,,,,,,,,
11914,2015-05-11,,0.0,0.25,0.13,,,,0.02,0.62,2.28,99.8725,99.86
11915,2015-05-12,,0.0,0.25,0.13,,,,0.03,0.61,2.28,99.8725,99.86
11916,2015-05-13,,0.0,0.25,0.13,,,,0.02,0.59,2.27,99.8725,99.865
11917,2015-05-14,,0.0,0.25,0.13,,,,0.01,0.56,2.23,99.8725,99.865
11918,2015-05-15,,0.0,0.25,0.13,,,,0.02,0.55,2.14,99.8725,99.865
11919,2015-05-16,,0.0,0.25,0.13,,,,,,,,
11920,2015-05-17,,0.0,0.25,0.13,,,,,,,,
11921,2015-05-18,,0.0,0.25,0.13,,,,0.02,0.58,2.23,99.8725,99.865
11922,2015-05-19,,0.0,0.25,0.12,,,,0.02,0.63,2.27,99.8725,99.865
11923,2015-05-20,,0.0,0.25,0.12,,,,0.02,0.60,2.26,99.8725,99.865
11924,2015-05-21,,0.0,0.25,0.12,,,,0.02,0.60,2.19,99.8725,99.865
11925,2015-05-22,,0.0,0.25,0.13,,,,0.02,0.64,2.21,99.875,99.865
11926,2015-05-23,,0.0,0.25,0.13,,,,,,,,
11927,2015-05-24,,0.0,0.25,0.13,,,,,,,,
11928,2015-05-25,,0.0,0.25,0.13,,,,ND,ND,ND,99.875,99.865
11929,2015-05-26,,0.0,0.25,0.12,,,,0.02,0.64,2.14,99.875,99.87
11930,2015-05-27,,0.0,0.25,0.12,,,,0.01,0.64,2.14,99.875,99.87
11931,2015-05-28,,0.0,0.25,0.12,,,,0.01,0.62,2.13,99.875,99.87
11932,2015-05-29,,0.0,0.25,0.08,,,,0.01,0.61,2.12,99.875,99.87
11933,2015-05-30,,0.0,0.25,0.08,,,,,,,,
11934,2015-05-31,,0.0,0.25,0.08,,,,,,,,
11935,2015-06-01,,0.0,0.25,0.12,103.7174,103.277,5.3,0.02,0.64,2.19,99.87,99.86
11936,2015-06-02,,0.0,0.25,0.12,,,,0.01,0.64,2.27,99.87,99.86
11937,2015-06-03,,0.0,0.25,0.13,,,,0.02,0.69,2.38,99.87,99.86
11938,2015-06-04,,0.0,0.25,0.13,,,,0.02,0.66,2.31,99.87,99.86
11939,2015-06-05,,0.0,0.25,0.13,,,,0.03,0.73,2.41,99.87,99.86
11940,2015-06-06,,0.0,0.25,0.13,,,,,,,,
11941,2015-06-07,,0.0,0.25,0.13,,,,,,,,
11942,2015-06-08,,0.0,0.25,0.13,,,,0.02,0.70,2.39,99.87,99.86
11943,2015-06-09,,0.0,0.25,0.13,,,,0.02,0.72,2.42,99.87,99.86
11944,2015-06-10,,0.0,0.25,0.13,,,,0.02,0.75,2.50,99.87,99.86
11945,2015-06-11,,0.0,0.25,0.13,,,,0.01,0.73,2.39,99.87,99.86
11946,2015-06-12,,0.0,0.25,0.13,,,,0.02,0.74,2.39,99.87,99.86
11947,2015-06-13,,0.0,0.25,0.13,,,,,,,,
11948,2015-06-14,,0.0,0.25,0.13,,,,,,,,
11949,2015-06-15,,0.0,0.25,0.13,,,,0.02,0.72,2.36,99.87,99.86
11950,2015-06-16,,0.0,0.25,0.14,,,,0.01,0.71,2.32,99.87,99.86
11951,2015-06-17,,0.0,0.25,0.14,,,,0.01,0.67,2.32,99.87,99.865
11952,2015-06-18,,0.0,0.25,0.14,,,,0.01,0.66,2.35,99.8675,99.865
11953,2015-06-19,,0.0,0.25,0.13,,,,0.01,0.65,2.26,99.8675,99.865
11954,2015-06-20,,0.0,0.25,0.13,,,,,,,,
11955,2015-06-21,,0.0,0.25,0.13,,,,,,,,
11956,2015-06-22,,0.0,0.25,0.13,,,,0.01,0.68,2.37,99.8675,99.865
11957,2015-06-23,,0.0,0.25,0.13,,,,0.01,0.70,2.42,99.8675,99.865
11958,2015-06-24,,0.0,0.25,0.13,,,,0.01,0.68,2.38,99.87,99.865
11959,2015-06-25,,0.0,0.25,0.13,,,,0.01,0.68,2.40,99.87,99.865
11960,2015-06-26,,0.0,0.25,0.13,,,,0.01,0.72,2.49,99.87,99.865
11961,2015-06-27,,0.0,0.25,0.13,,,,,,,,
11962,2015-06-28,,0.0,0.25,0.13,,,,,,,,
11963,2015-06-29,,0.0,0.25,0.14,,,,0.02,0.64,2.33,99.87,99.865
11964,2015-06-30,,0.0,0.25,0.08,,,,0.01,0.64,2.35,99.87,99.865
11965,2015-07-01,,0.0,0.25,0.13,104.3243,103.389,5.2,0.01,0.69,2.43,99.865,99.86
11966,2015-07-02,,0.0,0.25,0.13,,,,0.01,0.64,2.40,99.865,99.86
11967,2015-07-03,,0.0,0.25,0.13,,,,ND,ND,ND,99.865,99.86
11968,2015-07-04,,0.0,0.25,0.13,,,,,,,,
11969,2015-07-05,,0.0,0.25,0.13,,,,,,,,
11970,2015-07-06,,0.0,0.25,0.13,,,,0.02,0.60,2.30,99.865,99.86
11971,2015-07-07,,0.0,0.25,0.13,,,,0.02,0.58,2.27,99.8675,99.865
11972,2015-07-08,,0.0,0.25,0.13,,,,0.02,0.55,2.22,99.8675,99.865
11973,2015-07-09,,0.0,0.25,0.13,,,,0.03,0.60,2.32,99.8675,99.865
11974,2015-07-10,,0.0,0.25,0.13,,,,0.01,0.65,2.42,99.8675,99.865
11975,2015-07-11,,0.0,0.25,0.13,,,,,,,,
11976,2015-07-12,,0.0,0.25,0.13,,,,,,,,
11977,2015-07-13,,0.0,0.25,0.13,,,,0.02,0.69,2.44,99.87,99.865
11978,2015-07-14,,0.0,0.25,0.13,,,,0.01,0.66,2.41,99.87,99.865
11979,2015-07-15,,0.0,0.25,0.13,,,,0.02,0.64,2.36,99.87,99.865
11980,2015-07-16,,0.0,0.25,0.14,,,,0.02,0.67,2.36,99.87,99.865
11981,2015-07-17,,0.0,0.25,0.13,,,,0.03,0.68,2.34,99.87,99.865
11982,2015-07-18,,0.0,0.25,0.13,,,,,,,,
11983,2015-07-19,,0.0,0.25,0.13,,,,,,,,
11984,2015-07-20,,0.0,0.25,0.14,,,,0.04,0.71,2.38,99.87,99.865
11985,2015-07-21,,0.0,0.25,0.13,,,,0.03,0.71,2.35,99.87,99.865
11986,2015-07-22,,0.0,0.25,0.13,,,,0.04,0.75,2.33,99.87,99.865
11987,2015-07-23,,0.0,0.25,0.13,,,,0.03,0.71,2.28,99.87,99.865
11988,2015-07-24,,0.0,0.25,0.13,,,,0.04,0.70,2.27,99.87,99.865
11989,2015-07-25,,0.0,0.25,0.13,,,,,,,,
11990,2015-07-26,,0.0,0.25,0.13,,,,,,,,
11991,2015-07-27,,0.0,0.25,0.14,,,,0.05,0.68,2.23,99.87,99.865
11992,2015-07-28,,0.0,0.25,0.14,,,,0.05,0.69,2.26,99.87,99.865
11993,2015-07-29,,0.0,0.25,0.14,,,,0.06,0.70,2.29,99.87,99.865
11994,2015-07-30,,0.0,0.25,0.14,,,,0.07,0.72,2.28,99.87,99.865
11995,2015-07-31,,0.0,0.25,0.08,,,,0.08,0.67,2.20,99.87,99.865
11996,2015-08-01,,0.0,0.25,0.08,104.1621,103.39200000000001,5.1,,,,,
11997,2015-08-02,,0.0,0.25,0.08,,,,,,,,
11998,2015-08-03,,0.0,0.25,0.14,,,,0.08,0.68,2.16,99.865,99.825
11999,2015-08-04,,0.0,0.25,0.14,,,,0.08,0.74,2.23,99.865,99.815
12000,2015-08-05,,0.0,0.25,0.14,,,,0.08,0.73,2.28,99.865,99.81
12001,2015-08-06,,0.0,0.25,0.14,,,,0.04,0.71,2.23,99.865,99.81
12002,2015-08-07,,0.0,0.25,0.14,,,,0.06,0.73,2.18,99.865,99.805
12003,2015-08-08,,0.0,0.25,0.14,,,,,,,,
12004,2015-08-09,,0.0,0.25,0.14,,,,,,,,
12005,2015-08-10,,0.0,0.25,0.14,,,,0.12,0.73,2.24,99.865,99.805
12006,2015-08-11,,0.0,0.25,0.15,,,,0.10,0.68,2.15,99.865,99.815
12007,2015-08-12,,0.0,0.25,0.15,,,,0.10,0.67,2.14,99.865,99.815
12008,2015-08-13,,0.0,0.25,0.15,,,,0.10,0.72,2.19,99.865,99.815
12009,2015-08-14,,0.0,0.25,0.14,,,,0.09,0.73,2.20,99.8625,99.81
12010,2015-08-15,,0.0,0.25,0.14,,,,,,,,
12011,2015-08-16,,0.0,0.25,0.14,,,,,,,,
12012,2015-08-17,,0.0,0.25,0.15,,,,0.10,0.72,2.16,99.8625,99.81
12013,2015-08-18,,0.0,0.25,0.15,,,,0.07,0.74,2.20,99.8625,99.81
12014,2015-08-19,,0.0,0.25,0.15,,,,0.05,0.67,2.12,99.8625,99.83
12015,2015-08-20,,0.0,0.25,0.15,,,,0.02,0.69,2.09,99.8625,99.83
12016,2015-08-21,,0.0,0.25,0.15,,,,0.03,0.64,2.05,99.8625,99.83
