year,start_date,end_date,event_type,file_name,file_size,file_type,link,grouping,document_class
1976,1976-01-20,1976-01-20,Meeting,Bluebook,1.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120bluebook19760116.pdf,Bluebook,Economic Information
1976,1976-01-20,1976-01-20,Meeting,Agenda,81 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120Agenda.pdf,Agenda,Agenda
1976,1976-01-20,1976-01-20,Meeting,Record of Policy Actions,460 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760120.pdf,Record of Policy Actions,Meeting Summary
1976,1976-01-20,1976-01-20,Meeting,Minutes of Actions,186 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760120.pdf,Minutes of Actions,Meeting Summary
1976,1976-01-20,1976-01-20,Meeting,Memoranda of Discussion,4.2 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmod19760120.pdf,Memoranda of Discussion,Meeting Summary
1976,1976-01-20,1976-01-20,Meeting,Redbook,1.1 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760120redbook19760114.pdf,Redbook,Economic Information
1976,1976-01-20,1976-01-20,Meeting,Greenbook:Part 1,860 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120gbpt119760114.pdf,Greenbook,Economic Information
1976,1976-01-20,1976-01-20,Meeting,Greenbook:Part 2,1.87 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120gbpt219760114.pdf,Greenbook,Economic Information
1976,1976-01-20,1976-01-20,Meeting,Greenbook:Supplement,454 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120gbsup19760116.pdf,Greenbook,Economic Information
1976,1976-01-20,1976-01-20,Meeting,Bluebook,1.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120bluebook19760116.pdf,Bluebook,Economic Information
1976,1976-01-20,1976-01-20,Meeting,Agenda,81 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760120Agenda.pdf,Agenda,Agenda
1976,1976-01-20,1976-01-20,Meeting,Record of Policy Actions,460 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760120.pdf,Record of Policy Actions,Meeting Summary
1976,1976-01-20,1976-01-20,Meeting,Minutes of Actions,186 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760120.pdf,Minutes of Actions,Meeting Summary
1976,1976-01-20,1976-01-20,Meeting,Memoranda of Discussion,4.2 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmod19760120.pdf,Memoranda of Discussion,Meeting Summary
1976,1976-02-17,1976-02-18,Meeting,Redbook,1.19 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760218redbook19760211.pdf,Redbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Greenbook:Part 1,826 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218gbpt119760211.pdf,Greenbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Greenbook:Part 2,2.29 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218gbpt219760211.pdf,Greenbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Greenbook:Supplement,270 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218gbsup19760213.pdf,Greenbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Bluebook,987 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218bluebook19760213.pdf,Bluebook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Agenda,95 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218Agenda.pdf,Agenda,Agenda
1976,1976-02-17,1976-02-18,Meeting,Record of Policy Actions,439 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760218.pdf,Record of Policy Actions,Meeting Summary
1976,1976-02-17,1976-02-18,Meeting,Minutes of Actions,185 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760218.pdf,Minutes of Actions,Meeting Summary
1976,1976-02-17,1976-02-18,Meeting,Memoranda of Discussion,3.61 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmod19760218.pdf,Memoranda of Discussion,Meeting Summary
1976,1976-02-17,1976-02-18,Meeting,Redbook,1.19 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760218redbook19760211.pdf,Redbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Greenbook:Part 1,826 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218gbpt119760211.pdf,Greenbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Greenbook:Part 2,2.29 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218gbpt219760211.pdf,Greenbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Greenbook:Supplement,270 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218gbsup19760213.pdf,Greenbook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Bluebook,987 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218bluebook19760213.pdf,Bluebook,Economic Information
1976,1976-02-17,1976-02-18,Meeting,Agenda,95 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760218Agenda.pdf,Agenda,Agenda
1976,1976-02-17,1976-02-18,Meeting,Record of Policy Actions,439 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760218.pdf,Record of Policy Actions,Meeting Summary
1976,1976-02-17,1976-02-18,Meeting,Minutes of Actions,185 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760218.pdf,Minutes of Actions,Meeting Summary
1976,1976-02-17,1976-02-18,Meeting,Memoranda of Discussion,3.61 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmod19760218.pdf,Memoranda of Discussion,Meeting Summary
1976,1976-03-15,1976-03-16,Meeting,Redbook,1.17 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760315redbook19760310.pdf,Redbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Greenbook:Part 1,738 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316gbpt119760310.pdf,Greenbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Greenbook:Part 2,2.02 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316gbpt219760310.pdf,Greenbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Greenbook:Supplement,240 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316gbsup19760312.pdf,Greenbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Bluebook,968 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316bluebook19760312.pdf,Bluebook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Agenda,193 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316Agenda.pdf,Agenda,Agenda
1976,1976-03-15,1976-03-16,Meeting,Record of Policy Actions,429 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760316.pdf,Record of Policy Actions,Meeting Summary
1976,1976-03-15,1976-03-16,Meeting,Minutes of Actions,810 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760316.pdf,Minutes of Actions,Meeting Summary
1976,1976-03-15,1976-03-16,Meeting,Memoranda of Discussion,4.48 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmod19760316.pdf,Memoranda of Discussion,Meeting Summary
1976,1976-03-15,1976-03-16,Meeting,Redbook,1.17 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760315redbook19760310.pdf,Redbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Greenbook:Part 1,738 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316gbpt119760310.pdf,Greenbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Greenbook:Part 2,2.02 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316gbpt219760310.pdf,Greenbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Greenbook:Supplement,240 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316gbsup19760312.pdf,Greenbook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Bluebook,968 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316bluebook19760312.pdf,Bluebook,Economic Information
1976,1976-03-15,1976-03-16,Meeting,Agenda,193 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760316Agenda.pdf,Agenda,Agenda
1976,1976-03-15,1976-03-16,Meeting,Record of Policy Actions,429 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760316.pdf,Record of Policy Actions,Meeting Summary
1976,1976-03-15,1976-03-16,Meeting,Minutes of Actions,810 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760316.pdf,Minutes of Actions,Meeting Summary
1976,1976-03-15,1976-03-16,Meeting,Memoranda of Discussion,4.48 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmod19760316.pdf,Memoranda of Discussion,Meeting Summary
1976,1976-03-29,1976-03-29,Meeting,Agenda,36 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760329Agenda.pdf,Agenda,Agenda
1976,1976-03-29,1976-03-29,Meeting,"Record of Policy Actions: see April 20, 1976 Record",,,,Record of Policy Actions,Meeting Summary
1976,1976-03-29,1976-03-29,Meeting,Transcript,375 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760329meeting.pdf,Transcript,Transcript
1976,1976-03-29,1976-03-29,Meeting,Presentation materials,563 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760329material.pdf,Transcript,Transcript
1976,1976-03-29,1976-03-29,Meeting,Agenda,36 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760329Agenda.pdf,Agenda,Agenda
1976,1976-03-29,1976-03-29,Meeting,"Record of Policy Actions: see April 20, 1976 Record",,,,Record of Policy Actions,Meeting Summary
1976,1976-03-29,1976-03-29,Meeting,Transcript,375 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760329meeting.pdf,Transcript,Transcript
1976,1976-03-29,1976-03-29,Meeting,Presentation materials,563 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760329material.pdf,Transcript,Transcript
1976,1976-04-20,1976-04-20,Meeting,Redbook,1.13 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760420redbook19760414.pdf,Redbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Greenbook:Part 1,807 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420gbpt119760414.pdf,Greenbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Greenbook:Part 2,2.22 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420gbpt219760414.pdf,Greenbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Greenbook:Supplement,473 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420gbsup19760416.pdf,Greenbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Bluebook,0.98 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420bluebook19760416.pdf,Bluebook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Agenda,77 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420Agenda.pdf,Agenda,Agenda
1976,1976-04-20,1976-04-20,Meeting,Record of Policy Actions,579 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760420.pdf,Record of Policy Actions,Meeting Summary
1976,1976-04-20,1976-04-20,Meeting,Minutes of Actions,151 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760420.pdf,Minutes of Actions,Meeting Summary
1976,1976-04-20,1976-04-20,Meeting,Transcript,564 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420meeting.pdf,Transcript,Transcript
1976,1976-04-20,1976-04-20,Meeting,Redbook,1.13 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760420redbook19760414.pdf,Redbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Greenbook:Part 1,807 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420gbpt119760414.pdf,Greenbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Greenbook:Part 2,2.22 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420gbpt219760414.pdf,Greenbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Greenbook:Supplement,473 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420gbsup19760416.pdf,Greenbook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Bluebook,0.98 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420bluebook19760416.pdf,Bluebook,Economic Information
1976,1976-04-20,1976-04-20,Meeting,Agenda,77 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420Agenda.pdf,Agenda,Agenda
1976,1976-04-20,1976-04-20,Meeting,Record of Policy Actions,579 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760420.pdf,Record of Policy Actions,Meeting Summary
1976,1976-04-20,1976-04-20,Meeting,Minutes of Actions,151 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760420.pdf,Minutes of Actions,Meeting Summary
1976,1976-04-20,1976-04-20,Meeting,Transcript,564 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760420meeting.pdf,Transcript,Transcript
1976,1976-05-18,1976-05-18,Meeting,Redbook,1.26 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760518redbook19760512.pdf,Redbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Greenbook:Part 1,1.15 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518gbpt119760512.pdf,Greenbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Greenbook:Part 2,2.1 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518gbpt219760512.pdf,Greenbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Greenbook:Supplement,236 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518gbsup19760514.pdf,Greenbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Bluebook,1.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518bluebook19760514.pdf,Bluebook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Agenda,79 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518Agenda.pdf,Agenda,Agenda
1976,1976-05-18,1976-05-18,Meeting,Record of Policy Actions,731 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760518.pdf,Record of Policy Actions,Meeting Summary
1976,1976-05-18,1976-05-18,Meeting,Minutes of Actions,188 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760518.pdf,Minutes of Actions,Meeting Summary
1976,1976-05-18,1976-05-18,Meeting,Transcript,515 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518meeting.pdf,Transcript,Transcript
1976,1976-05-18,1976-05-18,Meeting,Presentation materials,375 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518material.pdf,Transcript,Transcript
1976,1976-05-18,1976-05-18,Meeting,Redbook,1.26 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760518redbook19760512.pdf,Redbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Greenbook:Part 1,1.15 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518gbpt119760512.pdf,Greenbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Greenbook:Part 2,2.1 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518gbpt219760512.pdf,Greenbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Greenbook:Supplement,236 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518gbsup19760514.pdf,Greenbook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Bluebook,1.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518bluebook19760514.pdf,Bluebook,Economic Information
1976,1976-05-18,1976-05-18,Meeting,Agenda,79 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518Agenda.pdf,Agenda,Agenda
1976,1976-05-18,1976-05-18,Meeting,Record of Policy Actions,731 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760518.pdf,Record of Policy Actions,Meeting Summary
1976,1976-05-18,1976-05-18,Meeting,Minutes of Actions,188 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760518.pdf,Minutes of Actions,Meeting Summary
1976,1976-05-18,1976-05-18,Meeting,Transcript,515 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518meeting.pdf,Transcript,Transcript
1976,1976-05-18,1976-05-18,Meeting,Presentation materials,375 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760518material.pdf,Transcript,Transcript
1976,1976-06-22,1976-06-22,Meeting,Redbook,1.23 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760622redbook19760616.pdf,Redbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Greenbook:Part 1,769 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622gbpt119760616.pdf,Greenbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Greenbook:Part 2,2.19 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622gbpt219760616.pdf,Greenbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Greenbook:Supplement,743 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622gbsup19760618.pdf,Greenbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Bluebook,0.99 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622bluebook19760618.pdf,Bluebook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Agenda,86 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622Agenda.pdf,Agenda,Agenda
1976,1976-06-22,1976-06-22,Meeting,Record of Policy Actions,686 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760622.pdf,Record of Policy Actions,Meeting Summary
1976,1976-06-22,1976-06-22,Meeting,Minutes of Actions,203 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760622.pdf,Minutes of Actions,Meeting Summary
1976,1976-06-22,1976-06-22,Meeting,Transcript,483 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622meeting.pdf,Transcript,Transcript
1976,1976-06-22,1976-06-22,Meeting,Redbook,1.23 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760622redbook19760616.pdf,Redbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Greenbook:Part 1,769 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622gbpt119760616.pdf,Greenbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Greenbook:Part 2,2.19 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622gbpt219760616.pdf,Greenbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Greenbook:Supplement,743 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622gbsup19760618.pdf,Greenbook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Bluebook,0.99 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622bluebook19760618.pdf,Bluebook,Economic Information
1976,1976-06-22,1976-06-22,Meeting,Agenda,86 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622Agenda.pdf,Agenda,Agenda
1976,1976-06-22,1976-06-22,Meeting,Record of Policy Actions,686 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760622.pdf,Record of Policy Actions,Meeting Summary
1976,1976-06-22,1976-06-22,Meeting,Minutes of Actions,203 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760622.pdf,Minutes of Actions,Meeting Summary
1976,1976-06-22,1976-06-22,Meeting,Transcript,483 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760622meeting.pdf,Transcript,Transcript
1976,1976-07-19,1976-07-20,Meeting,Redbook,1.11 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760719redbook19760714.pdf,Redbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Greenbook:Part 1,792 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720gbpt119760714.pdf,Greenbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Greenbook:Part 2,2.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720gbpt219760714.pdf,Greenbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Greenbook:Supplement,845 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720gbsup19760716.pdf,Greenbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Bluebook,1.04 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720bluebook19760716.pdf,Bluebook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Agenda,95 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720Agenda.pdf,Agenda,Agenda
1976,1976-07-19,1976-07-20,Meeting,Record of Policy Actions,856 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760720.pdf,Record of Policy Actions,Meeting Summary
1976,1976-07-19,1976-07-20,Meeting,Minutes of Actions,168 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760720.pdf,Minutes of Actions,Meeting Summary
1976,1976-07-19,1976-07-20,Meeting,Transcript,555 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720meeting.pdf,Transcript,Transcript
1976,1976-07-19,1976-07-20,Meeting,Redbook,1.11 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760719redbook19760714.pdf,Redbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Greenbook:Part 1,792 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720gbpt119760714.pdf,Greenbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Greenbook:Part 2,2.09 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720gbpt219760714.pdf,Greenbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Greenbook:Supplement,845 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720gbsup19760716.pdf,Greenbook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Bluebook,1.04 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720bluebook19760716.pdf,Bluebook,Economic Information
1976,1976-07-19,1976-07-20,Meeting,Agenda,95 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720Agenda.pdf,Agenda,Agenda
1976,1976-07-19,1976-07-20,Meeting,Record of Policy Actions,856 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760720.pdf,Record of Policy Actions,Meeting Summary
1976,1976-07-19,1976-07-20,Meeting,Minutes of Actions,168 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760720.pdf,Minutes of Actions,Meeting Summary
1976,1976-07-19,1976-07-20,Meeting,Transcript,555 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760720meeting.pdf,Transcript,Transcript
1976,1976-08-17,1976-08-17,Meeting,Redbook,1.16 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760817redbook19760811.pdf,Redbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Greenbook:Part 1,697 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817gbpt119760811.pdf,Greenbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Greenbook:Part 2,2.31 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817gbpt219760811.pdf,Greenbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Greenbook:Supplement,273 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817gbsup19760813.pdf,Greenbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Bluebook,0.99 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817bluebook19760813.pdf,Bluebook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Agenda,76 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817Agenda.pdf,Agenda,Agenda
1976,1976-08-17,1976-08-17,Meeting,Record of Policy Actions,777 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760817.pdf,Record of Policy Actions,Meeting Summary
1976,1976-08-17,1976-08-17,Meeting,Minutes of Actions,143 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760817.pdf,Minutes of Actions,Meeting Summary
1976,1976-08-17,1976-08-17,Meeting,Transcript,425 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817meeting.pdf,Transcript,Transcript
1976,1976-08-17,1976-08-17,Meeting,Presentation materials,403 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817material.pdf,Transcript,Transcript
1976,1976-08-17,1976-08-17,Meeting,Redbook,1.16 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomc19760817redbook19760811.pdf,Redbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Greenbook:Part 1,697 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817gbpt119760811.pdf,Greenbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Greenbook:Part 2,2.31 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817gbpt219760811.pdf,Greenbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Greenbook:Supplement,273 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817gbsup19760813.pdf,Greenbook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Bluebook,0.99 MB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817bluebook19760813.pdf,Bluebook,Economic Information
1976,1976-08-17,1976-08-17,Meeting,Agenda,76 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817Agenda.pdf,Agenda,Agenda
1976,1976-08-17,1976-08-17,Meeting,Record of Policy Actions,777 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcropa19760817.pdf,Record of Policy Actions,Meeting Summary
1976,1976-08-17,1976-08-17,Meeting,Minutes of Actions,143 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/fomcmoa19760817.pdf,Minutes of Actions,Meeting Summary
1976,1976-08-17,1976-08-17,Meeting,Transcript,425 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817meeting.pdf,Transcript,Transcript
1976,1976-08-17,1976-08-17,Meeting,Presentation materials,403 KB,PDF,https://www.federalreserve.gov/monetarypolicy/files/FOMC19760817material.pdf,Transcript,Transcript
