Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
2015-10-26,-0.8,0.078,0.035,-0.041,-0.311,-0.561,-0.481,-0.496,0.177
2015-10-27,-0.717,0.097,0.075,-0.014,-0.289,-0.586,-0.466,-0.44,0.189
2015-10-28,-0.801,0.068,0.022,-0.031,-0.312,-0.548,-0.528,-0.458,0.185
2015-10-29,-0.835,0.045,0.034,-0.073,-0.316,-0.525,-0.54,-0.482,0.187
2015-10-30,-0.926,0.043,0.036,-0.062,-0.31,-0.633,-0.528,-0.583,0.185
2015-11-02,-0.948,0.029,0.039,-0.081,-0.306,-0.629,-0.578,-0.542,0.172
2015-11-03,-0.982,-0.003,0.016,-0.101,-0.306,-0.588,-0.571,-0.562,0.151
2015-11-04,-0.901,-0.014,-0.011,-0.112,-0.309,-0.455,-0.506,-0.534,0.139
2015-11-05,-0.989,-0.008,-0.006,-0.12,-0.303,-0.552,-0.544,-0.578,0.133
2015-11-06,-1.094,-0.029,-0.01,-0.171,-0.313,-0.571,-0.58,-0.648,0.134
2015-11-09,-0.931,-0.005,0.017,-0.17,-0.239,-0.534,-0.465,-0.615,0.149
2015-11-10,-0.946,0.024,0.018,-0.159,-0.274,-0.555,-0.53,-0.581,0.165
2015-11-11,-1.009,0.025,0.012,-0.153,-0.283,-0.61,-0.513,-0.651,0.155
2015-11-12,-0.824,0.043,0.074,-0.149,-0.284,-0.508,-0.386,-0.603,0.165
2015-11-13,-0.618,0.062,0.135,-0.128,-0.273,-0.414,-0.279,-0.525,0.186
2015-11-16,-0.598,0.07,0.117,-0.127,-0.272,-0.386,-0.363,-0.439,0.204
2015-11-17,-0.782,0.054,0.045,-0.133,-0.273,-0.475,-0.357,-0.604,0.179
2015-11-18,-0.875,0.059,0.007,-0.134,-0.283,-0.524,-0.48,-0.565,0.17
2015-11-19,-0.994,0.058,-0.029,-0.114,-0.294,-0.615,-0.489,-0.657,0.152
2015-11-20,-1.131,0.057,-0.05,-0.113,-0.296,-0.729,-0.561,-0.711,0.141
2015-11-23,-1.033,0.061,-0.031,-0.12,-0.259,-0.684,-0.512,-0.668,0.147
2015-11-24,-0.966,0.075,-0.014,-0.113,-0.319,-0.595,-0.523,-0.603,0.16
2015-11-25,-0.964,0.083,-0.03,-0.106,-0.316,-0.595,-0.549,-0.584,0.169
2015-11-27,-1.001,0.087,-0.034,-0.105,-0.288,-0.661,-0.551,-0.615,0.165
2015-11-30,-0.877,0.095,-0.004,-0.106,-0.284,-0.578,-0.498,-0.569,0.19
2015-12-01,-1.017,0.11,-0.091,-0.091,-0.281,-0.664,-0.565,-0.613,0.161
2015-12-02,-0.959,0.107,-0.057,-0.107,-0.261,-0.641,-0.493,-0.633,0.167
2015-12-03,-1.058,0.079,0.039,-0.182,-0.345,-0.649,-0.467,-0.749,0.158
2015-12-04,-1.148,0.099,0.037,-0.168,-0.322,-0.794,-0.62,-0.703,0.175
2015-12-07,-1.103,0.124,0.037,-0.147,-0.303,-0.814,-0.523,-0.782,0.202
2015-12-08,-0.877,0.158,0.114,-0.135,-0.315,-0.699,-0.448,-0.655,0.226
2015-12-09,-0.698,0.183,0.152,-0.129,-0.301,-0.603,-0.343,-0.584,0.229
2015-12-10,-0.61,0.19,0.179,-0.122,-0.286,-0.571,-0.338,-0.508,0.236
2015-12-11,-0.118,0.275,0.263,-0.09,-0.264,-0.302,-0.027,-0.384,0.293
2015-12-14,0.044,0.321,0.312,-0.121,-0.291,-0.177,-0.089,-0.151,0.284
2015-12-15,-0.18,0.28,0.247,-0.148,-0.306,-0.253,-0.207,-0.236,0.263
2015-12-16,-0.597,0.267,0.161,-0.169,-0.318,-0.538,-0.427,-0.424,0.254
2015-12-17,-0.651,0.267,0.143,-0.137,-0.282,-0.642,-0.276,-0.613,0.238
2015-12-18,-0.288,0.302,0.242,-0.101,-0.226,-0.505,-0.099,-0.45,0.261
2015-12-21,-0.326,0.312,0.247,-0.099,-0.202,-0.584,-0.148,-0.438,0.26
2015-12-22,-0.553,0.303,0.227,-0.119,-0.225,-0.739,-0.289,-0.511,0.247
2015-12-23,-0.716,0.288,0.141,-0.125,-0.222,-0.798,-0.349,-0.612,0.245
2015-12-24,-0.723,0.285,0.152,-0.118,-0.237,-0.805,-0.355,-0.61,0.242
2015-12-28,-0.606,0.293,0.17,-0.102,-0.236,-0.731,-0.307,-0.546,0.247
2015-12-29,-0.794,0.263,0.112,-0.129,-0.28,-0.76,-0.414,-0.623,0.243
2015-12-30,-0.646,0.271,0.145,-0.128,-0.233,-0.701,-0.314,-0.59,0.258
2015-12-31,-0.595,0.264,0.141,-0.115,-0.225,-0.66,-0.259,-0.588,0.252
2016-01-04,-0.085,0.292,0.307,-0.076,-0.232,-0.376,-0.12,-0.236,0.271
2016-01-05,-0.176,0.282,0.294,-0.057,-0.238,-0.457,-0.173,-0.267,0.264
2016-01-06,0.072,0.307,0.37,-0.023,-0.225,-0.357,-0.068,-0.15,0.29
2016-01-07,0.629,0.346,0.521,-0.016,-0.227,0.005,0.159,0.141,0.329
2016-01-08,0.799,0.354,0.576,0.004,-0.227,0.092,0.257,0.213,0.329
2016-01-11,0.778,0.37,0.598,-0.023,-0.211,0.044,0.194,0.217,0.367
2016-01-12,0.769,0.41,0.598,-0.005,-0.23,-0.004,0.107,0.282,0.38
2016-01-13,0.739,0.433,0.6,-0.009,-0.235,-0.05,0.263,0.096,0.38
2016-01-14,0.901,0.467,0.628,-0.018,-0.258,0.082,0.194,0.314,0.393
2016-01-15,1.517,0.548,0.753,0.02,-0.251,0.447,0.452,0.614,0.451
2016-01-19,1.333,0.567,0.732,0.004,-0.253,0.283,0.395,0.494,0.444
2016-01-20,1.978,0.663,0.892,0.049,-0.246,0.62,0.572,0.907,0.499
2016-01-21,2.011,0.651,0.882,0.034,-0.254,0.698,0.51,0.984,0.517
2016-01-22,1.493,0.585,0.665,0.009,-0.273,0.507,0.299,0.689,0.505
2016-01-25,1.502,0.592,0.7,0.031,-0.257,0.436,0.408,0.581,0.513
2016-01-26,1.518,0.598,0.688,0.036,-0.269,0.465,0.321,0.662,0.535
2016-01-27,1.48,0.579,0.655,0.032,-0.269,0.483,0.349,0.612,0.519
2016-01-28,1.53,0.566,0.667,0.035,-0.278,0.54,0.317,0.708,0.505
2016-01-29,1.27,0.575,0.514,0.037,-0.147,0.291,0.222,0.567,0.481
2016-02-01,1.056,0.555,0.483,0.026,-0.188,0.18,0.181,0.397,0.478
2016-02-02,1.427,0.623,0.585,0.07,-0.19,0.339,0.369,0.534,0.524
2016-02-03,1.791,0.637,0.649,0.091,-0.208,0.622,0.378,0.869,0.544
2016-02-04,1.822,0.642,0.633,0.109,-0.171,0.609,0.422,0.884,0.516
2016-02-05,2.016,0.653,0.709,0.121,-0.16,0.693,0.531,0.979,0.506
2016-02-08,2.596,0.745,0.795,0.171,-0.103,0.988,0.849,1.2,0.547
2016-02-09,3.11,0.807,0.904,0.181,-0.133,1.351,0.883,1.653,0.574
2016-02-10,3.092,0.814,0.899,0.219,-0.158,1.318,0.842,1.682,0.568
2016-02-11,3.71,0.888,1.009,0.259,-0.101,1.655,1.107,1.989,0.614
2016-02-12,3.568,0.85,0.974,0.212,-0.108,1.64,0.889,2.049,0.63
2016-02-16,2.808,0.817,0.77,0.188,-0.134,1.167,0.716,1.508,0.584
2016-02-17,2.502,0.768,0.694,0.179,-0.177,1.038,0.547,1.382,0.573
2016-02-18,2.428,0.764,0.658,0.227,-0.142,0.921,0.575,1.288,0.565
2016-02-19,2.511,0.766,0.698,0.234,-0.163,0.976,0.56,1.381,0.57
2016-02-22,2.239,0.737,0.603,0.234,-0.164,0.829,0.466,1.226,0.547
2016-02-23,2.38,0.746,0.662,0.259,-0.149,0.862,0.545,1.302,0.533
2016-02-24,2.571,0.754,0.716,0.258,-0.147,0.99,0.546,1.488,0.537
2016-02-25,2.272,0.759,0.629,0.252,-0.141,0.773,0.444,1.287,0.541
2016-02-26,2.126,0.722,0.593,0.229,-0.137,0.719,0.418,1.195,0.513
2016-02-29,2.247,0.695,0.607,0.27,-0.108,0.783,0.483,1.258,0.506
2016-03-01,1.766,0.624,0.496,0.221,-0.138,0.563,0.224,1.078,0.464
2016-03-02,1.505,0.586,0.393,0.214,-0.118,0.43,0.18,0.894,0.431
2016-03-03,1.372,0.567,0.364,0.22,-0.117,0.338,0.144,0.819,0.409
2016-03-04,1.15,0.509,0.323,0.192,-0.109,0.235,0.086,0.699,0.365
2016-03-07,1.178,0.491,0.322,0.193,-0.124,0.296,0.08,0.739,0.359
2016-03-08,1.419,0.523,0.382,0.23,-0.144,0.428,0.172,0.864,0.383
2016-03-09,1.35,0.485,0.369,0.193,-0.15,0.453,0.127,0.856,0.367
2016-03-10,1.122,0.431,0.379,0.165,-0.184,0.331,0.044,0.75,0.328
2016-03-11,0.676,0.361,0.277,0.146,-0.168,0.06,-0.102,0.474,0.304
2016-03-14,0.432,0.319,0.231,0.149,-0.183,-0.084,-0.14,0.279,0.293
2016-03-15,0.347,0.343,0.28,0.149,-0.209,-0.216,-0.158,0.223,0.282
2016-03-16,0.335,0.366,0.277,0.175,-0.179,-0.304,-0.193,0.229,0.299
2016-03-17,0.14,0.343,0.235,0.202,-0.227,-0.413,-0.3,0.195,0.245
2016-03-18,0.02,0.329,0.223,0.209,-0.212,-0.529,-0.361,0.174,0.207
2016-03-21,-0.076,0.296,0.223,0.189,-0.233,-0.551,-0.42,0.146,0.198
2016-03-22,-0.143,0.298,0.197,0.185,-0.216,-0.607,-0.396,0.071,0.182
2016-03-23,0.0,0.329,0.223,0.196,-0.221,-0.527,-0.307,0.106,0.201
2016-03-24,0.142,0.336,0.267,0.185,-0.207,-0.439,-0.284,0.229,0.197
2016-03-28,0.118,0.342,0.238,0.177,-0.219,-0.42,-0.261,0.186,0.193
2016-03-29,0.112,0.373,0.204,0.214,-0.172,-0.507,-0.292,0.19,0.214
2016-03-30,-0.106,0.341,0.161,0.202,-0.159,-0.651,-0.366,0.087,0.173
2016-03-31,-0.041,0.335,0.181,0.209,-0.127,-0.639,-0.294,0.053,0.2
2016-04-01,0.138,0.325,0.246,0.225,-0.123,-0.535,-0.337,0.267,0.208
2016-04-04,0.139,0.32,0.247,0.23,-0.135,-0.523,-0.298,0.226,0.211
2016-04-05,0.507,0.343,0.354,0.268,-0.153,-0.305,-0.186,0.462,0.231
2016-04-06,0.397,0.338,0.317,0.261,-0.15,-0.369,-0.27,0.438,0.229
2016-04-07,0.657,0.363,0.35,0.313,-0.145,-0.224,-0.111,0.533,0.235
2016-04-08,0.55,0.354,0.308,0.305,-0.122,-0.295,-0.147,0.458,0.239
2016-04-11,0.543,0.341,0.301,0.304,-0.121,-0.282,-0.118,0.438,0.223
2016-04-12,0.291,0.304,0.24,0.27,-0.127,-0.396,-0.239,0.327,0.203
2016-04-13,-0.003,0.27,0.116,0.268,-0.149,-0.508,-0.325,0.146,0.176
2016-04-14,-0.131,0.238,0.064,0.25,-0.159,-0.524,-0.347,0.055,0.161
2016-04-15,-0.089,0.244,0.073,0.275,-0.149,-0.532,-0.342,0.095,0.158
2016-04-18,0.012,0.24,0.095,0.26,-0.11,-0.473,-0.373,0.227,0.158
2016-04-19,-0.242,0.2,0.0,0.247,-0.107,-0.582,-0.421,0.041,0.138
2016-04-20,-0.253,0.172,-0.008,0.229,-0.103,-0.543,-0.445,0.061,0.131
2016-04-21,-0.249,0.143,-0.032,0.215,-0.102,-0.473,-0.414,0.031,0.134
2016-04-22,-0.309,0.146,-0.034,0.17,-0.075,-0.516,-0.447,0.001,0.137
2016-04-25,-0.237,0.137,-0.006,0.166,-0.094,-0.44,-0.442,0.058,0.147
2016-04-26,-0.302,0.125,-0.013,0.152,-0.108,-0.458,-0.483,0.037,0.144
2016-04-27,-0.327,0.134,-0.023,0.165,-0.093,-0.51,-0.465,-0.013,0.151
2016-04-28,-0.253,0.125,0.047,0.233,-0.097,-0.561,-0.391,-0.005,0.143
2016-04-29,-0.057,0.119,0.1,0.256,-0.096,-0.436,-0.344,0.144,0.143
2016-05-02,0.109,0.107,0.133,0.243,-0.077,-0.297,-0.377,0.331,0.155
2016-05-03,0.317,0.146,0.193,0.269,-0.073,-0.218,-0.29,0.424,0.183
2016-05-04,0.406,0.173,0.235,0.264,-0.071,-0.195,-0.247,0.453,0.2
2016-05-05,0.415,0.185,0.229,0.278,-0.08,-0.197,-0.224,0.432,0.207
2016-05-06,0.261,0.193,0.233,0.279,-0.083,-0.361,-0.306,0.372,0.195
2016-05-09,0.163,0.204,0.211,0.261,-0.087,-0.426,-0.32,0.273,0.21
2016-05-10,-0.059,0.2,0.129,0.243,-0.106,-0.525,-0.417,0.165,0.193
2016-05-11,0.051,0.197,0.154,0.26,-0.11,-0.45,-0.362,0.217,0.196
2016-05-12,-0.055,0.18,0.154,0.238,-0.118,-0.509,-0.39,0.158,0.177
2016-05-13,0.093,0.195,0.195,0.267,-0.114,-0.45,-0.308,0.207,0.194
2016-05-16,0.038,0.17,0.158,0.244,-0.119,-0.415,-0.364,0.221,0.181
2016-05-17,-0.011,0.165,0.16,0.239,-0.152,-0.423,-0.359,0.175,0.173
2016-05-18,-0.102,0.139,0.154,0.194,-0.177,-0.412,-0.381,0.113,0.166
2016-05-19,0.037,0.167,0.195,0.197,-0.143,-0.379,-0.31,0.148,0.199
2016-05-20,-0.202,0.157,0.143,0.195,-0.147,-0.55,-0.39,0.004,0.184
2016-05-23,-0.198,0.157,0.156,0.205,-0.165,-0.551,-0.403,0.03,0.175
2016-05-24,-0.398,0.142,0.097,0.181,-0.162,-0.656,-0.508,-0.061,0.171
2016-05-25,-0.571,0.123,0.018,0.177,-0.155,-0.734,-0.572,-0.15,0.151
2016-05-26,-0.6,0.131,0.013,0.188,-0.115,-0.817,-0.559,-0.192,0.151
2016-05-27,-0.723,0.121,-0.016,0.174,-0.118,-0.884,-0.595,-0.259,0.131
2016-05-31,-0.596,0.12,-0.032,0.168,-0.086,-0.766,-0.511,-0.221,0.136
2016-06-01,-0.543,0.12,-0.026,0.185,-0.098,-0.724,-0.523,-0.102,0.082
2016-06-02,-0.553,0.122,-0.006,0.207,-0.089,-0.787,-0.541,-0.094,0.082
2016-06-03,-0.493,0.139,-0.003,0.27,-0.058,-0.841,-0.513,-0.062,0.082
2016-06-06,-0.532,0.113,-0.031,0.238,-0.067,-0.785,-0.542,-0.05,0.06
2016-06-07,-0.66,0.093,-0.074,0.25,-0.081,-0.848,-0.565,-0.139,0.044
2016-06-08,-0.667,0.075,-0.096,0.26,-0.06,-0.846,-0.563,-0.123,0.019
2016-06-09,-0.496,0.083,-0.056,0.269,-0.065,-0.727,-0.513,-0.004,0.021
2016-06-10,-0.082,0.114,0.027,0.288,-0.062,-0.449,-0.328,0.206,0.04
2016-06-13,0.533,0.146,0.142,0.304,-0.053,-0.006,-0.139,0.604,0.068
2016-06-14,0.846,0.191,0.2,0.317,-0.017,0.155,-0.089,0.849,0.086
2016-06-15,0.732,0.204,0.172,0.324,-0.012,0.044,-0.12,0.769,0.083
2016-06-16,0.973,0.231,0.227,0.349,-0.051,0.217,-0.108,0.976,0.105
2016-06-17,0.78,0.196,0.184,0.336,-0.066,0.13,-0.133,0.811,0.102
2016-06-20,0.332,0.131,0.058,0.306,-0.087,-0.076,-0.269,0.523,0.078
2016-06-21,0.19,0.118,0.014,0.283,-0.114,-0.111,-0.3,0.427,0.063
2016-06-22,0.43,0.116,0.016,0.286,-0.114,0.126,-0.187,0.557,0.06
2016-06-23,-0.116,0.069,-0.068,0.229,-0.123,-0.223,-0.446,0.294,0.036
2016-06-24,1.535,0.244,0.295,0.4,-0.058,0.654,0.21,1.204,0.121
2016-06-27,1.61,0.303,0.386,0.453,-0.076,0.544,0.282,1.17,0.158
2016-06-28,0.937,0.279,0.285,0.422,-0.07,0.021,-0.028,0.821,0.144
2016-06-29,0.449,0.228,0.143,0.408,-0.039,-0.291,-0.189,0.526,0.112
2016-06-30,0.277,0.195,0.031,0.413,-0.006,-0.356,-0.19,0.375,0.092
2016-07-01,0.118,0.168,-0.001,0.427,-0.002,-0.474,-0.227,0.264,0.081
2016-07-05,0.403,0.176,0.059,0.47,0.023,-0.325,-0.096,0.395,0.104
2016-07-06,0.576,0.171,0.112,0.474,0.04,-0.221,-0.142,0.605,0.113
2016-07-07,0.483,0.16,0.091,0.478,0.032,-0.278,-0.168,0.543,0.108
2016-07-08,0.308,0.135,0.043,0.489,0.027,-0.386,-0.282,0.486,0.104
2016-07-11,0.001,0.08,-0.072,0.425,0.02,-0.452,-0.333,0.275,0.059
2016-07-12,-0.2,0.022,-0.147,0.348,0.012,-0.435,-0.388,0.14,0.048
2016-07-13,-0.231,0.03,-0.167,0.35,0.005,-0.449,-0.395,0.106,0.058
2016-07-14,-0.397,-0.004,-0.212,0.312,0.018,-0.511,-0.431,-0.011,0.045
2016-07-15,-0.4,-0.035,-0.222,0.311,0.046,-0.5,-0.377,-0.053,0.03
2016-07-18,-0.41,-0.028,-0.232,0.282,0.077,-0.509,-0.393,-0.049,0.032
2016-07-19,-0.418,-0.026,-0.24,0.294,0.073,-0.519,-0.409,-0.039,0.03
2016-07-20,-0.529,-0.04,-0.268,0.265,0.056,-0.542,-0.422,-0.125,0.018
2016-07-21,-0.417,-0.038,-0.271,0.29,0.108,-0.506,-0.318,-0.127,0.028
2016-07-22,-0.527,-0.049,-0.265,0.285,0.105,-0.603,-0.374,-0.177,0.024
2016-07-25,-0.508,-0.058,-0.263,0.285,0.113,-0.585,-0.351,-0.175,0.018
2016-07-26,-0.523,-0.042,-0.247,0.301,0.092,-0.627,-0.374,-0.163,0.014
2016-07-27,-0.53,-0.003,-0.283,0.314,0.13,-0.688,-0.349,-0.203,0.022
2016-07-28,-0.513,-0.012,-0.253,0.311,0.15,-0.709,-0.36,-0.166,0.013
2016-07-29,-0.767,-0.021,-0.279,0.375,0.095,-0.937,-0.428,-0.349,0.01
2016-08-01,-0.848,-0.026,-0.274,0.35,0.085,-0.983,-0.423,-0.417,-0.008
2016-08-02,-0.628,-0.043,-0.209,0.351,0.089,-0.816,-0.335,-0.29,-0.003
2016-08-03,-0.544,-0.037,-0.185,0.347,0.113,-0.782,-0.317,-0.245,0.018
2016-08-04,-0.659,-0.048,-0.221,0.368,0.125,-0.883,-0.311,-0.353,0.005
2016-08-05,-0.977,-0.087,-0.269,0.328,0.118,-1.067,-0.421,-0.526,-0.03
2016-08-08,-1.088,-0.116,-0.307,0.315,0.14,-1.12,-0.417,-0.619,-0.052
2016-08-09,-1.101,-0.112,-0.336,0.333,0.159,-1.145,-0.411,-0.636,-0.054
2016-08-10,-1.036,-0.114,-0.326,0.352,0.161,-1.109,-0.387,-0.593,-0.056
2016-08-11,-1.163,-0.14,-0.352,0.323,0.136,-1.13,-0.446,-0.642,-0.075
2016-08-12,-1.206,-0.134,-0.365,0.342,0.144,-1.193,-0.443,-0.68,-0.083
2016-08-15,-1.251,-0.173,-0.37,0.324,0.098,-1.13,-0.493,-0.661,-0.097
2016-08-16,-1.102,-0.182,-0.319,0.32,0.098,-1.019,-0.463,-0.539,-0.1
2016-08-17,-1.056,-0.174,-0.316,0.327,0.105,-0.998,-0.462,-0.505,-0.089
2016-08-18,-1.058,-0.17,-0.311,0.336,0.107,-1.02,-0.488,-0.478,-0.092
2016-08-19,-1.062,-0.192,-0.291,0.309,0.111,-0.999,-0.501,-0.466,-0.095
2016-08-22,-0.965,-0.187,-0.289,0.322,0.117,-0.928,-0.443,-0.446,-0.076
2016-08-23,-1.014,-0.197,-0.302,0.321,0.126,-0.962,-0.456,-0.476,-0.082
2016-08-24,-0.996,-0.201,-0.292,0.309,0.086,-0.898,-0.437,-0.489,-0.07
2016-08-25,-0.987,-0.202,-0.272,0.297,0.08,-0.89,-0.433,-0.479,-0.075
2016-08-26,-1.049,-0.228,-0.264,0.267,0.081,-0.905,-0.446,-0.503,-0.1
2016-08-29,-1.063,-0.223,-0.312,0.28,0.102,-0.91,-0.448,-0.532,-0.083
2016-08-30,-1.086,-0.219,-0.319,0.26,0.114,-0.922,-0.417,-0.582,-0.087
2016-08-31,-1.091,-0.216,-0.317,0.239,0.125,-0.922,-0.404,-0.612,-0.075
2016-09-01,-1.053,-0.217,-0.32,0.24,0.118,-0.874,-0.393,-0.6,-0.06
2016-09-02,-1.243,-0.228,-0.373,0.219,0.127,-0.988,-0.468,-0.699,-0.076
2016-09-06,-1.268,-0.221,-0.401,0.273,0.138,-1.057,-0.479,-0.697,-0.092
2016-09-07,-1.362,-0.232,-0.402,0.275,0.096,-1.099,-0.514,-0.74,-0.108
2016-09-08,-1.384,-0.255,-0.378,0.234,0.093,-1.078,-0.489,-0.785,-0.11
2016-09-09,-0.993,-0.236,-0.279,0.198,0.112,-0.788,-0.221,-0.695,-0.077
2016-09-12,-0.843,-0.188,-0.253,0.205,0.097,-0.704,-0.33,-0.455,-0.058
2016-09-13,-0.743,-0.19,-0.199,0.173,0.081,-0.608,-0.213,-0.468,-0.062
2016-09-14,-0.584,-0.141,-0.182,0.188,0.121,-0.57,-0.169,-0.375,-0.04
2016-09-15,-0.668,-0.145,-0.202,0.188,0.139,-0.648,-0.23,-0.393,-0.045
2016-09-16,-0.661,-0.138,-0.185,0.194,0.146,-0.678,-0.244,-0.376,-0.041
2016-09-19,-0.699,-0.146,-0.218,0.191,0.177,-0.703,-0.231,-0.41,-0.058
2016-09-20,-0.698,-0.149,-0.216,0.207,0.156,-0.696,-0.24,-0.397,-0.061
2016-09-21,-0.991,-0.168,-0.284,0.235,0.182,-0.956,-0.34,-0.579,-0.072
2016-09-22,-1.217,-0.193,-0.342,0.25,0.184,-1.116,-0.424,-0.694,-0.099
2016-09-23,-1.235,-0.187,-0.306,0.24,0.174,-1.156,-0.408,-0.747,-0.08
2016-09-26,-0.89,-0.165,-0.225,0.263,0.173,-0.936,-0.279,-0.56,-0.051
2016-09-27,-0.96,-0.139,-0.26,0.267,0.154,-0.982,-0.35,-0.558,-0.052
2016-09-28,-1.004,-0.124,-0.265,0.256,0.086,-0.957,-0.421,-0.547,-0.036
2016-09-29,-0.933,-0.133,-0.265,0.246,0.104,-0.885,-0.304,-0.593,-0.036
2016-09-30,-0.795,-0.135,-0.172,0.228,0.141,-0.857,-0.322,-0.466,-0.007
2016-10-03,-0.921,-0.157,-0.189,0.21,0.118,-0.903,-0.35,-0.549,-0.022
2016-10-04,-1.085,-0.18,-0.209,0.157,0.088,-0.941,-0.371,-0.67,-0.044
2016-10-05,-1.12,-0.193,-0.202,0.131,0.087,-0.943,-0.424,-0.656,-0.04
2016-10-06,-1.163,-0.207,-0.211,0.119,0.079,-0.943,-0.427,-0.684,-0.052
2016-10-07,-1.078,-0.202,-0.183,0.129,0.08,-0.902,-0.388,-0.648,-0.042
2016-10-10,-1.189,-0.204,-0.208,0.112,0.069,-0.958,-0.428,-0.711,-0.05
2016-10-11,-1.065,-0.22,-0.165,0.115,0.064,-0.859,-0.344,-0.672,-0.049
2016-10-12,-1.038,-0.213,-0.142,0.094,0.046,-0.823,-0.329,-0.664,-0.045
2016-10-13,-0.926,-0.209,-0.109,0.109,0.082,-0.799,-0.271,-0.623,-0.032
2016-10-14,-1.112,-0.217,-0.144,0.086,0.088,-0.925,-0.324,-0.737,-0.051
2016-10-17,-1.048,-0.203,-0.12,0.097,0.071,-0.893,-0.314,-0.7,-0.034
2016-10-18,-1.268,-0.213,-0.183,0.107,0.052,-1.031,-0.391,-0.827,-0.05
2016-10-19,-1.381,-0.229,-0.201,0.114,0.056,-1.121,-0.445,-0.875,-0.061
2016-10-20,-1.506,-0.239,-0.222,0.109,0.053,-1.207,-0.47,-0.976,-0.06
2016-10-21,-1.54,-0.25,-0.217,0.117,0.052,-1.242,-0.484,-1.0,-0.056
2016-10-24,-1.594,-0.264,-0.24,0.098,0.061,-1.249,-0.524,-1.0,-0.07
2016-10-25,-1.623,-0.263,-0.235,0.097,0.04,-1.262,-0.522,-1.026,-0.075
2016-10-26,-1.569,-0.249,-0.222,0.069,0.02,-1.187,-0.482,-1.013,-0.074
2016-10-27,-1.501,-0.254,-0.204,0.026,0.039,-1.108,-0.429,-1.001,-0.071
2016-10-28,-1.49,-0.239,-0.2,0.032,0.051,-1.134,-0.396,-1.005,-0.089
2016-10-31,-1.34,-0.223,-0.187,0.034,0.033,-0.997,-0.337,-0.913,-0.09
2016-11-01,-1.114,-0.2,-0.148,0.037,0.022,-0.825,-0.272,-0.763,-0.079
2016-11-02,-0.888,-0.174,-0.077,0.064,-0.034,-0.667,-0.211,-0.611,-0.066
2016-11-03,-0.761,-0.173,-0.064,0.059,-0.012,-0.571,-0.097,-0.598,-0.066
2016-11-04,-0.595,-0.155,-0.02,0.066,-0.009,-0.477,-0.053,-0.485,-0.057
2016-11-07,-1.099,-0.191,-0.141,0.027,-0.022,-0.772,-0.314,-0.698,-0.087
2016-11-08,-1.314,-0.213,-0.166,-0.001,-0.061,-0.873,-0.382,-0.822,-0.11
2016-11-09,-1.314,-0.208,-0.123,-0.048,-0.049,-0.886,-0.535,-0.675,-0.104
2016-11-10,-1.391,-0.204,-0.209,-0.106,-0.059,-0.813,-0.463,-0.847,-0.081
2016-11-11,-1.255,-0.2,-0.175,-0.118,-0.08,-0.682,-0.455,-0.745,-0.055
2016-11-14,-1.139,-0.145,-0.197,-0.165,-0.095,-0.537,-0.408,-0.724,-0.007
2016-11-15,-1.308,-0.198,-0.221,-0.165,-0.078,-0.646,-0.469,-0.84,0.001
2016-11-16,-1.266,-0.211,-0.238,-0.162,-0.057,-0.598,-0.431,-0.832,-0.003
2016-11-17,-1.403,-0.213,-0.258,-0.191,-0.053,-0.688,-0.477,-0.909,-0.017
2016-11-18,-1.305,-0.188,-0.253,-0.214,-0.053,-0.597,-0.442,-0.847,-0.016
2016-11-21,-1.361,-0.19,-0.292,-0.206,-0.065,-0.608,-0.483,-0.872,-0.006
2016-11-22,-1.515,-0.197,-0.323,-0.201,-0.087,-0.707,-0.566,-0.931,-0.018
2016-11-23,-1.514,-0.217,-0.317,-0.242,-0.1,-0.638,-0.553,-0.94,-0.021
2016-11-25,-1.486,-0.214,-0.354,-0.255,-0.077,-0.586,-0.524,-0.948,-0.014
2016-11-28,-1.357,-0.206,-0.332,-0.218,-0.066,-0.535,-0.477,-0.866,-0.014
2016-11-29,-1.359,-0.202,-0.33,-0.231,-0.071,-0.525,-0.488,-0.873,0.002
2016-11-30,-1.293,-0.216,-0.32,-0.294,-0.082,-0.381,-0.418,-0.89,0.015
2016-12-01,-1.122,-0.226,-0.324,-0.327,-0.06,-0.185,-0.36,-0.793,0.031
2016-12-02,-1.03,-0.212,-0.3,-0.288,-0.033,-0.197,-0.348,-0.723,0.041
2016-12-05,-1.312,-0.227,-0.319,-0.316,-0.036,-0.414,-0.461,-0.882,0.031
2016-12-06,-1.469,-0.252,-0.357,-0.323,-0.046,-0.491,-0.508,-0.978,0.017
2016-12-07,-1.6,-0.267,-0.422,-0.306,-0.082,-0.523,-0.559,-1.052,0.011
2016-12-08,-1.722,-0.283,-0.481,-0.325,-0.081,-0.552,-0.564,-1.152,-0.006
2016-12-09,-1.767,-0.305,-0.526,-0.353,-0.071,-0.512,-0.602,-1.15,-0.015
2016-12-12,-1.711,-0.323,-0.52,-0.361,-0.068,-0.439,-0.559,-1.146,-0.006
2016-12-13,-1.866,-0.34,-0.567,-0.357,-0.085,-0.517,-0.624,-1.217,-0.025
2016-12-14,-1.821,-0.352,-0.534,-0.392,-0.076,-0.467,-0.591,-1.202,-0.028
2016-12-15,-1.712,-0.341,-0.544,-0.422,0.005,-0.41,-0.486,-1.206,-0.02
